split,task,seed,layer,real_paraphrase_distance,real_semantic_distance,real_irrelevant_distance,real_semantic_margin,real_semantic_ratio,mismatch_paraphrase_distance,mismatch_semantic_distance,mismatch_irrelevant_distance,mismatch_semantic_margin,grounded_semantic_margin,real_visual_attention_mass
exploration,open_drawer,11,12,0.05082998175133547,0.13617689442462463,0.041600619320638486,0.08306735157116871,2.614523243586625,0.07518804811074598,0.0743101413715387,0.04885323887232296,-0.0008779067392072626,0.08394525831037597,0.2568084873544952
exploration,open_drawer,11,13,0.05054252256508924,0.09690379137816914,0.03682797505381227,0.04636126881307989,1.920292969502838,0.05438200096216464,0.04500028467478039,0.04660754626487513,-0.01454719474386325,0.06090846355694315,0.20231121916397873
exploration,open_drawer,11,14,0.054623896584887505,0.12175178087038084,0.04202750278455697,0.06712788428549332,2.2508540069472405,0.07137196558867097,0.07901075326573394,0.05264427405719774,0.007638787677062976,0.05948909660843035,0.3310141283095618
exploration,open_drawer,11,15,0.050517018567628295,0.07698687209155423,0.05592664052516891,0.01508751609088694,1.2368810359029554,0.05366763143391052,0.06093277757795238,0.05579963149096856,-0.001223767174892083,0.016311283265779023,0.2426269452694972
exploration,open_drawer,11,16,0.051556052535560414,0.08186945477639507,0.04681239569726334,0.027521804008760826,1.5615322954742432,0.057248508394161124,0.056168146037102795,0.049826205832516436,-0.0010803623570583287,0.02860216636581916,0.18910283834729094
exploration,open_drawer,11,17,0.056987464357739714,0.06079861213108462,0.04945925841651475,0.0018555880371959159,1.0552014398503646,0.06216786101281994,0.06117630313388792,0.05218179124898877,-0.0009915578789320145,0.0028471459161279306,0.16923809304663942
exploration,open_drawer,11,18,0.06886000987737197,0.0690245160088112,0.05020673978052253,0.00016450613143923395,1.02937889577285,0.0630081061827026,0.06900016061300994,0.051381441632119475,0.005992054430307332,-0.005827548298868099,0.09077132081426953
exploration,open_drawer,11,19,0.06341732197841071,0.06721155188379876,0.05318632168857721,0.0037942299053880407,1.0592634074070226,0.0743927677695915,0.05732236898388304,0.059258610894331064,-0.01975877085204085,0.023553000757428888,0.09179628951357206
exploration,open_drawer,11,20,0.09790953921326434,0.09475875634810695,0.05167674825806098,-0.003150782865157381,1.1714335692725786,0.06988025952989219,0.05474175601446429,0.06370429141832558,-0.015138503515427885,0.011987720650270503,0.11788997849336624
exploration,open_drawer,11,21,0.07788257337037705,0.10142077039357034,0.06655943928043263,0.021297105170919223,1.3367395838886846,0.07897826268853796,0.05841037820550323,0.06601736067726773,-0.024183858294162655,0.045480963465081875,0.07169965937842922
exploration,open_drawer,11,22,0.07022729311825598,0.07590473072693533,0.039185703199485604,0.005677437608679357,1.1161293510019517,0.08365196863192349,0.04612095081624392,0.055747128487183085,-0.038885172745547036,0.044562610354226394,0.08481282882889236
exploration,open_drawer,11,23,0.07935766695427103,0.06446645957802129,0.09693255977983667,-0.032595751996161826,0.665902809709746,0.07600596429981532,0.04071222332357048,0.11343632138856578,-0.0755167108270046,0.04292095883084277,0.06333305385221877
exploration,open_drawer,11,24,0.092587812290214,0.09337468786399598,0.06524262763870968,-0.0004859173102308827,1.0530836406647446,0.0711869016946647,0.04775958374580564,0.06744745147439508,-0.028297646372761425,0.027811729062530544,0.09253600092880276
exploration,open_drawer,11,25,0.07309525872734086,0.049146608563559895,0.05249665477183013,-0.026644699261873097,0.7238006538326104,0.06028824085907169,0.05747478821405283,0.05799211945172401,-0.003314387641133995,-0.023330311620739102,0.08241539925452084
exploration,open_drawer,11,26,0.05302700428630069,0.07897289408964449,0.07059482599155532,0.004795612890489458,1.135134172595414,0.058651374349455866,0.06005292844502258,0.04728570613982646,0.0010003081899836452,0.0037953047005058124,0.09761331732368224
exploration,open_drawer,11,27,0.05248831246372118,0.06975894047598713,0.05551048501022673,0.010640499173112217,1.2165130509447477,0.05211643733458513,0.038781312989913316,0.04259221431771578,-0.013335124344671816,0.02397562351778403,0.06875164419077844
exploration,open_drawer,11,28,0.04225835821232644,0.0656785340740339,0.05469555860228407,0.010982975471749834,1.23666595772226,0.06304850696679938,0.0433917456261716,0.052482032278041955,-0.019786360015196045,0.030769335486945878,0.08778697335739831
exploration,open_drawer,11,29,0.050735304380403835,0.0644729787558967,0.0511115030793988,0.007696469938478688,1.1449666083018455,0.054555805763278224,0.04513887107442673,0.04916063068031656,-0.010711997837239412,0.018408467775718102,0.15443149745182913
exploration,open_drawer,11,30,0.055094277084124656,0.06435693872575983,0.054308322496432464,0.0057196537833793595,1.138630201651045,0.04126111265588651,0.04003837581478064,0.03658639814127593,-0.0012227368411058676,0.006942390624485227,0.1725524942658391
exploration,open_drawer,11,31,0.046018267640093806,0.056681357299181084,0.05586029734811795,0.000821059951063137,1.0947286223820687,0.03598805094508479,0.036059091454595626,0.04141147204337471,-0.008152002440612831,0.008973062391675968,0.2296218595309559
exploration,open_drawer,32,0,0.00398357330341222,0.0042040831737329394,0.0038940505282998097,0.00022050987032072011,1.0551667591835354,0.004185796501852219,0.0040935831321178414,0.0041939381243762995,-0.0001671974406229295,0.0003877073109436496,0.8261498187979063
exploration,open_drawer,32,1,0.008562069969248466,0.004519082649277039,0.011949889769275752,-0.0074308071199987126,0.3801496123927704,0.007998610310774992,0.005055818245801162,0.011954390446133717,-0.006898572200332556,-0.0005322349196661566,0.37293945485726
exploration,open_drawer,32,2,0.035049004014337075,0.04593894038754948,0.03612145418067748,0.009817486206872008,1.32683359703446,0.029299106777650435,0.025089451212706792,0.030254848196712977,-0.006156396462585689,0.015973882669457696,0.022002121520415585
exploration,open_drawer,32,3,0.025840633654875406,0.05998725616223619,0.032753175033125664,0.026112867939290196,1.7547024410897185,0.02361256377551328,0.04879460679118627,0.02917832291239598,0.019616283878790285,0.006496584060499914,0.03934997691302063
exploration,open_drawer,32,4,0.04830242131307876,0.05543363231101134,0.03179612615905192,0.007131210997932575,1.2201637166490784,0.0360232039194845,0.03797951367458193,0.030014829922103553,0.0007108455832402378,0.006420365414692337,0.05514754031992197
exploration,open_drawer,32,5,0.04919140501818373,0.15438186088754222,0.038035200234873466,0.10519045586935845,3.2505718281267764,0.06205745087938791,0.10108804933990402,0.03351906479860459,0.03903059846051612,0.06615985740884234,0.08053824567991796
exploration,open_drawer,32,6,0.05314381276003449,0.07107495629926343,0.05264571686753508,0.013536025968491761,1.2871772417790528,0.059454297013152975,0.0851805902606136,0.04986552580534903,0.025726293247460622,-0.012190267278968865,0.07442058235604539
exploration,open_drawer,32,7,0.040571609521144275,0.09774460877150455,0.05472874570796981,0.043015863063534755,1.7912988431779653,0.037090745403639665,0.060802011669698376,0.06794570985006111,-0.007143698180362745,0.050159561243897505,0.09917451036524956
exploration,open_drawer,32,8,0.05991750819176497,0.09388813446767919,0.04829307091012189,0.03397062627591422,1.5622727574330353,0.04466667791811949,0.05006048209938749,0.04394422876518942,0.0010741689358568344,0.03289645734005739,0.2022249945872924
exploration,open_drawer,32,9,0.060318524250698946,0.10275996920779505,0.05990695971950191,0.037587746690078055,1.5725561196213522,0.054030810294002474,0.062227923650812096,0.07120228276922592,-0.008974359118413834,0.0465621058084919,0.11608955214213286
exploration,open_drawer,32,10,0.055255152241227866,0.13242132521357425,0.042347872219657835,0.07716617297234639,2.453806840475874,0.056715681791430266,0.07925031183555677,0.056135636183227235,0.01881633948374312,0.058349833488603266,0.18918577686129842
exploration,open_drawer,32,11,0.05628472917198734,0.17677598051593035,0.06321345330520932,0.11214737286876963,2.9532200567369955,0.07572734177903623,0.11594581251251783,0.0482548854678545,0.04021847073348159,0.07192890213528805,0.2391577143704732
exploration,open_drawer,32,12,0.04685997504152956,0.10774547169016611,0.035991574974127145,0.06088549664863654,2.4102592428038623,0.07196922383875376,0.062339314330633,0.04497494436428503,-0.010981731879516647,0.07186722852815318,0.24067291246925984
exploration,open_drawer,32,13,0.04831405958393891,0.08998465990050152,0.032384981278810704,0.0396097857879231,1.93102665964789,0.055501633790712886,0.05193593194653559,0.04441168424246761,-0.004991076960796997,0.044600862748720105,0.22127900807595324
exploration,open_drawer,32,14,0.06398613373593097,0.10498723770226452,0.04950669481300738,0.036537019129708186,1.5367451039906381,0.07311655246465952,0.07272411890031612,0.06675847211388986,-0.009018372331659289,0.04555539146136748,0.3612696055361842
exploration,open_drawer,32,15,0.04392020408040831,0.07115686288605073,0.04225132199182056,0.023693211303386596,1.5095115051767012,0.05483100826057614,0.041849607454572474,0.05116240524087973,-0.015542681329612763,0.03923589263299936,0.23873862355215655
exploration,open_drawer,32,16,0.07646597316249373,0.09237594914280119,0.04985421582227392,0.015909975980307453,1.2687659680827192,0.05339976632646359,0.059068362599737946,0.05701299928265035,-0.0053519247954657454,0.021261900775773196,0.1448560016485582
exploration,open_drawer,32,17,0.09547115679333255,0.08698203496850428,0.05454050702372946,-0.008489121824828272,0.9750013271256298,0.06786436406940267,0.055604247167394115,0.0520784816512814,-0.013671005283140011,0.005181883458311738,0.16401553471553143
exploration,open_drawer,32,18,0.06413717410359741,0.07832846963725253,0.03593452651681787,0.014191295533655106,1.2158253138816222,0.10213746005186751,0.06484604413432289,0.06119771268957001,-0.037291415917544604,0.0514827114511997,0.14194663911564476
exploration,open_drawer,32,19,0.06301808135165549,0.08123744588928335,0.07995522067838957,0.001084291786596953,1.196349500519937,0.07647786457109501,0.06507454232735566,0.07267075527393209,-0.014863252408356094,0.015947544194953048,0.08506802317207966
exploration,open_drawer,32,20,0.09791195541447444,0.08902822008216099,0.04872666239531503,-0.00888373533231344,0.9738591290905442,0.08437158576947927,0.05382051468890361,0.06229117086214064,-0.03055107108057566,0.021667335748262222,0.15485074244079536
exploration,open_drawer,32,21,0.0680897554774914,0.10166910897292508,0.06982955642575998,0.025479541168141755,1.3349521237974111,0.07282215298577664,0.05228851960851349,0.0639076916588258,-0.02434694993502914,0.04982649110317089,0.09705976812190897
exploration,open_drawer,32,22,0.08256342785471936,0.08279456216444538,0.04709123145075972,0.00023113430972602814,1.0478463042378008,0.08243249929202451,0.0600310476562135,0.06521060950308584,-0.031137884668559948,0.03136901897828598,0.10668271125439333
exploration,open_drawer,32,23,0.05190336194643091,0.06559728946857923,0.11629830577146068,-0.05070101630288145,0.5790059445552473,0.07810124032323154,0.05622879655865936,0.1337286035078031,-0.07749980694914373,0.026798790646262283,0.0871238240884793
exploration,open_drawer,32,24,0.07100006112913049,0.08811668614386282,0.04794215334699246,0.017116625014732354,1.2300626745875856,0.06812577902409611,0.07292543837989914,0.07556286335742175,-0.010775817585993998,0.02789244260072635,0.11156198847764169
exploration,open_drawer,32,25,0.05963915948222707,0.0693791612088658,0.039065184339665944,0.009740001726638726,1.1996942864492686,0.05481788191232118,0.05455037332752818,0.04741677741840503,-0.00030718984484581074,0.010047191571484537,0.09390589963242964
exploration,open_drawer,32,26,0.05736358677521369,0.06956971938070002,0.04882794036143643,0.012075744574087895,1.2445666874125443,0.05695662131376053,0.05103657660152153,0.04805598895200092,-0.006915920658446359,0.018991665232534254,0.14386820985596196
exploration,open_drawer,32,27,0.05026460388049645,0.05712516399460543,0.03356757807258793,0.006860560114108981,1.1533730886639015,0.0550822377587607,0.054567334814995906,0.05225378875288867,-0.003665838988382184,0.010526399102491165,0.11067467008954661
exploration,open_drawer,32,28,0.08295806007105222,0.05165632055166095,0.037025724505897036,-0.03130173951939126,0.6360404978925973,0.0643726520443116,0.04303871361168099,0.04465103771597506,-0.021333938432630623,-0.00996780108676064,0.11865332890652287
exploration,open_drawer,32,29,0.06529767539910131,0.05580941012016865,0.04527833671337992,-0.010426610539264915,0.8494958715127359,0.04785314530584808,0.04390381901422377,0.04483369500159304,-0.007422440182101593,-0.0030041703571633224,0.17988695148010928
exploration,open_drawer,32,30,0.046681202106905816,0.05291900123085421,0.037742361143725485,0.0062377991239483885,1.157175542176418,0.04443573751347377,0.040574816041603935,0.05123164828416707,-0.010656832242563129,0.01689463136651152,0.16203478553505116
exploration,open_drawer,32,31,0.03797161354170971,0.04602370431621649,0.03333585763612979,0.006421953239954023,1.166663194435385,0.04487789644318848,0.043769731549482126,0.04400233571338447,-0.006324485877873168,0.01274643911782719,0.26069234103207845
exploration,open_drawer,56,0,0.004197898650543126,0.004625099226613371,0.003893139054409482,0.00042720057607024546,1.1061594366860905,0.004609888494364117,0.004513314299298361,0.004576641300804076,-0.00017511368491808887,0.0006023142609883343,0.8258066972096761
exploration,open_drawer,56,1,0.007013451083144707,0.0042207508561973766,0.013247244814150063,-0.009026493957952686,0.3202337138046711,0.007567821165448463,0.005119168559890989,0.010968692559438623,-0.005849523999547634,-0.0031769699584050515,0.33622601519649226
exploration,open_drawer,56,2,0.028030599700865896,0.04975804316993513,0.03362989763623814,0.016128145533696996,1.4803502932485297,0.028807074080435643,0.02594243698599033,0.03243639091065222,-0.00649395392466189,0.022622099458358885,0.027400162386944277
exploration,open_drawer,56,3,0.03129452067396058,0.05378962661408906,0.0387816460860167,0.015007980528072352,1.4308355570321976,0.026310585688367628,0.055351975722664766,0.0322277206807731,0.023124255041891677,-0.008116274513819322,0.04719587506838252
exploration,open_drawer,56,4,0.027432803510841108,0.029104331162005222,0.036514276959721786,-0.007409945797716567,0.8782095421459886,0.047358109725700814,0.04443333722324148,0.02726190776985529,-0.0029247725024593323,-0.004485173295257234,0.0301186033174569
exploration,open_drawer,56,5,0.05699507929383468,0.12188165113995564,0.03682195087196977,0.06488657184612096,2.2244486499201734,0.06441806975266454,0.08527434389034134,0.03580244471480224,0.020856274137676805,0.044030297708444154,0.060552295954342604
exploration,open_drawer,56,6,0.040893107999603044,0.08445195473634197,0.04962059435255445,0.03343886287059664,1.6578748940383525,0.04671608656627448,0.07811230906079027,0.040115534604865645,0.026943136531863292,0.0064957263387333585,0.04547712948995771
exploration,open_drawer,56,7,0.054401181965799295,0.09902958395312626,0.07178218494166798,0.02606071752028508,1.4448176267213597,0.04107658517603192,0.07856066428128271,0.05718503288203028,0.021375631399252432,0.0046850861210326515,0.09061226172881713
exploration,open_drawer,56,8,0.0628927387263865,0.09715426786468835,0.06382395333509906,0.030767635901230172,1.444543660336552,0.043160988762893544,0.04842773512651843,0.05201366778818973,-0.003585932661671306,0.034353568562901476,0.1920735475711505
exploration,open_drawer,56,9,0.06553977114335709,0.09107441144290203,0.07711725963252036,0.013957151810381674,1.1976297589954625,0.04747467254931062,0.07428422011726199,0.07615862080902841,-0.0018744006917664202,0.015831552502148096,0.109007487836152
exploration,open_drawer,56,10,0.0774506541816624,0.13990850809017644,0.08060479233431286,0.05216138196910878,1.8826545652282813,0.06555112731654777,0.07503704913332003,0.05352800986991276,0.007960252028909735,0.044201129940199056,0.17479413911390415
exploration,open_drawer,56,11,0.07125177963455213,0.18357567393837135,0.0531102799279857,0.11232389430381921,2.641079372863012,0.07464197901465215,0.11825971223432812,0.05854219231644658,0.03665766718140921,0.07566622712241,0.21543812843136342
exploration,open_drawer,56,12,0.05596984365249135,0.14676226357334615,0.046600659694989305,0.08563672061775096,2.425863128458064,0.07420851740516639,0.0677786756907109,0.03730000511911283,-0.0064298417144555,0.09206656233220646,0.19936211532588763
exploration,open_drawer,56,13,0.04247414178311118,0.08834185375836169,0.04314614644516143,0.04081063527680887,1.8122096095697124,0.05996221426063635,0.06294302405825816,0.045417700517513544,0.0029808097976218076,0.03782982547918706,0.1885882384723724
exploration,open_drawer,56,14,0.051863577176007335,0.11193060036405282,0.051361387555530734,0.05662786956230601,2.0645744898252048,0.07339457625146302,0.08402955062106181,0.051026543660603635,0.010634974369598793,0.045992895192707224,0.358868529527399
exploration,open_drawer,56,15,0.049736038289660695,0.06410203575087287,0.048688707404396715,0.009874461115316077,1.1812675313659569,0.05490997503464887,0.049079030376117466,0.04995136310923972,-0.005830944658531398,0.015705405773847474,0.2641949482596904
exploration,open_drawer,56,16,0.052388520666328216,0.11133136016485008,0.04062522292403777,0.057632879751321274,2.088379165905456,0.06094534617797312,0.05741695427428827,0.04169815333133367,-0.00352839190368485,0.06116127165500612,0.16948934380585948
exploration,open_drawer,56,17,0.0468603350893595,0.07446263487161946,0.043276553028468646,0.022942672162500056,1.4666300392782192,0.056068491814654876,0.054680997019178834,0.04724056917100905,-0.002798383176607515,0.025741055339107578,0.17062255548252855
exploration,open_drawer,56,18,0.06442461789461155,0.0737466667357367,0.06451351425143693,-0.001839528512900981,1.0108573638950455,0.07918189905103781,0.06962250682592146,0.04757813454371216,-0.009559392225116363,0.007719863712215382,0.10690952164014789
exploration,open_drawer,56,19,0.06038266123136029,0.09012583684569181,0.04932375992295221,0.029494887955937566,1.7216505221215936,0.06603198092909986,0.06969031823939235,0.05073912555872795,0.0017846048783510145,0.02771028307758655,0.07915085989678043
exploration,open_drawer,56,20,0.06842979330222129,0.07993390159878198,0.05354167421248803,0.011504108296560678,1.186015228708547,0.08273149250115228,0.07122046336942195,0.057548898276973896,-0.013566943430230509,0.025071051726791183,0.14843373708697527
exploration,open_drawer,56,21,0.053756770123579954,0.06857960798931283,0.04800090915665086,0.012668731962437701,1.228233984850034,0.07591728356595917,0.059286648451287616,0.052490380289710155,-0.016630635114671565,0.029299367077109267,0.12536281205230657
exploration,open_drawer,56,22,0.05801204047054157,0.08326537147421438,0.03964845809212603,0.025253331003672812,1.4980405795910245,0.09037073692274676,0.06294621033131888,0.046839852238170804,-0.02742452659142787,0.05267785759510068,0.10779485382207099
exploration,open_drawer,56,23,0.06509302895362822,0.07327029031704581,0.12145016377281474,-0.04817987345576893,0.7215307304711928,0.07189244474356782,0.05000910073404136,0.1277743711572922,-0.07776527042325086,0.029585396967481938,0.08890408460852466
exploration,open_drawer,56,24,0.07460912913079981,0.10016930165393721,0.053864061561232725,0.025560172523137397,1.382869838388993,0.0539010723270831,0.062145320951756594,0.05254297930232906,0.005405889727891855,0.020154282795245542,0.17402894431411178
exploration,open_drawer,56,25,0.04306844548438846,0.060334144836917715,0.03928291313735348,0.014133896845383668,1.3728529919080659,0.04221127119474983,0.05861866860828863,0.038724126422184486,0.012810998145587027,0.0013228986997966402,0.16848329872844658
exploration,open_drawer,56,26,0.052647184026242605,0.06469889537116173,0.03752241909836695,0.007981798488473352,1.1764791618739145,0.06260055119749096,0.05548071222640232,0.04004396319826211,-0.007119838971088639,0.015101637459561992,0.17371708280652834
exploration,open_drawer,56,27,0.048072915905424785,0.05817365399880095,0.03570907422051304,0.010100738093376164,1.2414461749412522,0.044889870654375365,0.057984830373991464,0.04300528000759782,0.009944023674998713,0.00015671441837745068,0.09701242525815168
exploration,open_drawer,56,28,0.04583361079708659,0.05297591708270852,0.044339493961110955,0.005416459368513346,1.1346486929375268,0.04509686767730276,0.037237933559410206,0.03997512382763763,-0.011896720997828217,0.017313180366341562,0.13992074883861486
exploration,open_drawer,56,29,0.048984186423019556,0.04799298373441777,0.04529644031434904,-0.003966231128468989,0.9184663530217548,0.041712246291751805,0.04633070462404221,0.04067582048950679,0.0017651123769327041,-0.005731343505401693,0.16582454463875962
exploration,open_drawer,56,30,0.04368277804969029,0.042788531740850864,0.04556694111198183,-0.004806782433572532,0.9083935339286061,0.03925675348601782,0.03260215560235014,0.051847676475406085,-0.01924552087305594,0.014438738439483408,0.17827307923749913
exploration,open_drawer,56,31,0.04714919190856894,0.059473973327167994,0.04474438078423337,0.011747137350788054,1.4597106444368277,0.0471538964811031,0.04807874789779907,0.044719068144667584,-0.00429146956747085,0.0160386069182589,0.28601175238054566
exploration,open_drawer,93,0,0.004201423260132798,0.004683367902603641,0.00403283547433069,0.00046454078930627685,1.1112992393736292,0.0040944173371078,0.004173942329353169,0.004173346169167008,-0.00013012341212851065,0.0005946642014347875,0.8287988963226477
exploration,open_drawer,93,1,0.007376263558088458,0.00463102103493654,0.012761445876110574,-0.008130424841174036,0.3647896008370813,0.007649689006682202,0.00479359818087191,0.010754058953556522,-0.005960460772684614,-0.002169964068489421,0.35307607109037537
exploration,open_drawer,93,2,0.028902208207757976,0.04256989217107962,0.035208132709661444,0.007361759461418184,1.1929919929726427,0.028169558146649103,0.024387056439900797,0.02984983151160558,-0.006101346637709171,0.013463106099127355,0.03230789867150937
exploration,open_drawer,93,3,0.02898546005711437,0.04840803898833288,0.033462835044062715,0.01408133164401492,1.496463125345812,0.028700469866603313,0.03686908363146712,0.0300975666624982,0.0047678567215208925,0.00931347492249403,0.045602119951202745
exploration,open_drawer,93,4,0.027892301781172756,0.04151929775614583,0.04025452307798293,0.0012647746781628982,1.1311724672976455,0.03298630517154819,0.028209554014860944,0.03096858459999603,-0.008001785115579361,0.00926655979374226,0.031766255721853064
exploration,open_drawer,93,5,0.05331250619721048,0.15697589650080498,0.03622547411642039,0.10195433258126407,2.9299312820979857,0.05833392604044568,0.08324197938922012,0.03525202909442148,0.02490805334877444,0.07704627923248965,0.05480785286060078
exploration,open_drawer,93,6,0.050590678963309176,0.07404335115821771,0.046045301406847254,0.020610725601190226,1.3932428370995602,0.0599516628835051,0.05632067781921779,0.03977646702306983,-0.0036309850642873127,0.024241710665477537,0.04149724878133535
exploration,open_drawer,93,7,0.05355193311702356,0.10605504683413737,0.06065229343016326,0.03951056620927867,1.5919324441090286,0.03486902965886224,0.06317394733204626,0.06719557843809273,-0.004021631106046468,0.04353219731532513,0.09665870945415615
exploration,open_drawer,93,8,0.06359686926148152,0.09297732801893539,0.05543043283991378,0.02938045875745388,1.459592818361936,0.04655089143394584,0.043158253412342744,0.04788278383630059,-0.005027338227143667,0.03440779698459755,0.18103982024952833
exploration,open_drawer,93,9,0.06971845583559039,0.09270853495756091,0.07866573160768492,0.013324355915938146,1.178574501607085,0.06113174081481846,0.05664781402297616,0.07037673043542188,-0.013728916412445712,0.027053272328383855,0.09522867590771966
exploration,open_drawer,93,10,0.07166662580838734,0.130780407213456,0.07623523896716444,0.04831602150149239,1.7578499380337433,0.053591329834718926,0.06392363522788659,0.05929276354369852,0.004298815754075126,0.044017205747417264,0.18016695095911928
exploration,open_drawer,93,11,0.07235490904577506,0.18374006678049637,0.05426794002682298,0.10950249047584226,2.529133931894737,0.07191825043044252,0.1297359381116904,0.054226178253904266,0.05781768768124788,0.05168480279459437,0.23477842052579945
exploration,open_drawer,93,12,0.061718821739804273,0.13500077578007158,0.04388905437451269,0.06815759637284712,2.190751548161086,0.059299624870264245,0.07593910081775242,0.04484491278962718,0.014207410971402303,0.05395018540144481,0.21133905813606665
exploration,open_drawer,93,13,0.044076474133092076,0.07383580943197394,0.037774589897138555,0.029759335298881872,1.6903072955371687,0.05571399546827551,0.049349795431584215,0.04021488713167565,-0.006364200036691292,0.036123535335573165,0.1998594680521061
exploration,open_drawer,93,14,0.07660469364208762,0.1225994161436292,0.048203194714744574,0.04599472250154158,1.6494709524419413,0.06909364610018487,0.07745797909309084,0.06559478013855279,0.0006718833727195686,0.04532283912882202,0.37965470508387017
exploration,open_drawer,93,15,0.05722691635554819,0.06907386426212314,0.04991523639632022,0.00912499847508557,1.1695575926843198,0.04457582747333099,0.0462859658730892,0.0441804969631717,-0.0006012279655707511,0.009726226440656321,0.25019231465220554
exploration,open_drawer,93,16,0.07463907051623005,0.10202242457601761,0.04374104766044876,0.02738335405978755,1.4202911353177212,0.05965961385572164,0.0663035774812009,0.06623581302532867,-0.0034233960195619423,0.03080675007934949,0.19528482089754107
exploration,open_drawer,93,17,0.06408423824170656,0.08629996068955455,0.0453902948958265,0.022215722447847988,1.3461607944810192,0.06361456481473257,0.05980887459844945,0.060411056430919846,-0.004616660317891788,0.026832382765739776,0.1588391095550795
exploration,open_drawer,93,18,0.07064001438796196,0.08000505924388633,0.05855766379576835,0.006290046513081145,1.1025099535932092,0.08846249852086034,0.06152237518567205,0.060182466643318916,-0.026940123335188287,0.03323016984826943,0.11567758051762667
exploration,open_drawer,93,19,0.077288475366714,0.0858790699389254,0.0546967642487897,0.006539273908846424,1.2394024418584653,0.07247933907260659,0.05444339827846258,0.05575223580753485,-0.018807220189452484,0.025346494098298908,0.0814993529897426
exploration,open_drawer,93,20,0.09279717892677952,0.07308608899628603,0.06008917102399184,-0.019711089930493468,0.7975307835499511,0.07567101155084897,0.06508740206824414,0.050905862688807126,-0.010583609482604837,-0.009127480447888631,0.13213442601125772
exploration,open_drawer,93,21,0.0656178890580761,0.10111105651090081,0.050719463648545675,0.035493167452824714,1.5795690824611004,0.06823969328567585,0.07953886290448701,0.070823897791213,0.0040221145880113595,0.03147105286481335,0.1026977557712172
exploration,open_drawer,93,22,0.06417383924540805,0.08289393026610638,0.04830256279484074,0.01872009102069832,1.3565647014940778,0.07291358400993397,0.05438359224561954,0.05248961789472811,-0.018529991764314437,0.03725008278501276,0.1000184384472765
exploration,open_drawer,93,23,0.06637160463200194,0.06506234630209588,0.0782971882087015,-0.01404976414159174,0.8427822285128747,0.057204434476955,0.05385050152418976,0.1316492282091473,-0.07779872668495753,0.0637489625433658,0.0743152011577924
exploration,open_drawer,93,24,0.10158647084452695,0.10673645452825133,0.06178586005674389,0.005149983683724384,1.0675019133897272,0.06893414862672832,0.06825496640471364,0.06001053674435297,-0.0015785350989368924,0.006728518782661276,0.1344897804346369
exploration,open_drawer,93,25,0.06392556839122435,0.06519566336622333,0.04092910270203099,0.001270094974998993,1.0113886060032253,0.05334087057222362,0.04485898460961337,0.04343532456901053,-0.008481885962610252,0.009751980937609246,0.11845520947787828
exploration,open_drawer,93,26,0.06981218827635567,0.05782825372110364,0.040957199607806534,-0.011983934555252032,0.834924439766176,0.07221993329824426,0.06021316307272603,0.04648560592060285,-0.012006770225518238,2.2835670266207104e-05,0.1715278980051996
exploration,open_drawer,93,27,0.06638319013323629,0.07170741956756273,0.03645023170914577,0.005324229434326436,1.080601156933912,0.05387753873169227,0.05468930938108022,0.052726434888748196,-0.005204932739495583,0.01052916217382202,0.07241263264865576
exploration,open_drawer,93,28,0.05868352613803953,0.06590496984049214,0.05146579614120464,0.005446870950485833,1.103881189354009,0.0474517036365703,0.04879882484728767,0.04249810917178489,0.0013471212107173728,0.004099749739768461,0.14145190357744042
exploration,open_drawer,93,29,0.05320580045141187,0.04214135897917801,0.048995252399765904,-0.012636128018109679,0.7638202512400648,0.05807508311162459,0.05850558979784787,0.05360769260514877,-0.00018932749122007228,-0.012446800526889608,0.157626949613757
exploration,open_drawer,93,30,0.05432194627107936,0.055047958910369725,0.056948083920697466,-0.01446697303240245,0.7952162939616566,0.03423596992296115,0.03810426753666364,0.04584105893611468,-0.009976828110523916,-0.004490144921878533,0.163478044055798
exploration,open_drawer,93,31,0.03878169578036015,0.04252506281327726,0.04506644632714638,-0.006493486763154807,0.9257205541970629,0.04426495557497968,0.03914159096734703,0.04524848011780939,-0.008893277834077095,0.0023997910709222872,0.2632563378544243
exploration,open_drawer,95,0,0.0035230805920353093,0.0035969835345705907,0.0032744530831990957,7.390294253528142e-05,1.024913588427736,0.0037323742936997053,0.003430378535815723,0.0040041709053576895,-0.0005959015392826569,0.0006698044818179383,0.8099338946243128
exploration,open_drawer,95,1,0.009642370402160554,0.003682314743176923,0.016364981844775407,-0.012682667101598483,0.23180927630434267,0.0066626010156269596,0.0033643784246678078,0.010367520010063877,-0.0070031415853960685,-0.0056795255162024145,0.33281772599245113
exploration,open_drawer,95,2,0.027588018977811646,0.03141681036476284,0.03317780265104674,-0.0017609922862838988,0.9946620228246031,0.026268322435890445,0.029576313352203565,0.033137111024035625,-0.003560797671832062,0.0017998053855481633,0.03499583489103012
exploration,open_drawer,95,3,0.025226907185221966,0.033497357033428946,0.032383488526943775,-0.0007759220411166582,1.032380270873437,0.024753688264832947,0.03458001981622543,0.03247465833584868,0.0021053614803767558,-0.002881283521493414,0.03644561572017816
exploration,open_drawer,95,4,0.022646531069266767,0.05104903289426038,0.04582387602365987,0.005225156870600507,1.1672529377163405,0.04344844910389961,0.045176207959985705,0.03138957340644899,0.001406632373292566,0.0038185244973079416,0.027288890700371365
