corner_mass,id,layer,phase,seed,synonym_jaccard,target_response,target_switch_jaccard,task,visual_mass
0.10168725415325251,open_drawer__011__step_101,29,late,11,0.8632478632478633,,,open_drawer,0.14565785842040668
0.09547898017595477,open_drawer__011__step_101,30,late,11,0.8956521739130435,,,open_drawer,0.176745965230225
0.10236562399996381,open_drawer__011__step_101,31,late,11,0.9292035398230089,,,open_drawer,0.21781959139570972
0.01445520165829548,open_drawer__032__step_011,0,early,32,1.0,2.4132568353354457e-05,1.0,open_drawer,0.8394220881164074
0.021394926134356552,open_drawer__032__step_011,1,early,32,0.9818181818181818,4.611908044654511e-06,1.0,open_drawer,0.3907904827501625
0.06482522192160825,open_drawer__032__step_011,2,early,32,0.963963963963964,0.0002581409341276082,0.9464285714285714,open_drawer,0.02705039223934591
0.02816592073333575,open_drawer__032__step_011,3,early,32,0.9818181818181818,0.0001705642516457392,0.9292035398230089,open_drawer,0.0353032533894293
0.041817496849043456,open_drawer__032__step_011,4,early,32,0.9464285714285714,-0.0001024419935578111,0.963963963963964,open_drawer,0.04377942382097899
0.05628032688472509,open_drawer__032__step_011,5,early,32,0.9292035398230089,0.0008328727227972627,0.847457627118644,open_drawer,0.08076887443689884
0.024988981628719584,open_drawer__032__step_011,6,early,32,0.9464285714285714,-0.002049424054053467,0.9464285714285714,open_drawer,0.03905609416824518
0.04557811615194349,open_drawer__032__step_011,7,early,32,0.9122807017543859,-0.00036622230820932073,0.9292035398230089,open_drawer,0.09215240874459596
0.02689144432325852,open_drawer__032__step_011,8,early,32,0.9292035398230089,0.00027071927924387715,0.8793103448275862,open_drawer,0.17049246683745878
0.0422909626824129,open_drawer__032__step_011,9,early,32,0.8793103448275862,0.00045052819647422877,0.9122807017543859,open_drawer,0.1187077687980036
0.013650245655516386,open_drawer__032__step_011,10,early,32,0.8793103448275862,0.004603610108491366,0.8319327731092437,open_drawer,0.22784787345699442
0.007647272020668461,open_drawer__032__step_011,11,early,32,0.9464285714285714,-0.0023445538780873677,0.847457627118644,open_drawer,0.2777452738218926
0.008405371514399476,open_drawer__032__step_011,12,early,32,0.9292035398230089,-0.001762092444620252,0.8166666666666667,open_drawer,0.26096861069027
0.011281258615396701,open_drawer__032__step_011,13,early,32,0.963963963963964,0.0007962781029187144,0.7868852459016393,open_drawer,0.21005496161865267
0.006550484356490681,open_drawer__032__step_011,14,early,32,0.9122807017543859,-0.0037608243523891286,0.847457627118644,open_drawer,0.39503372762032996
0.019440699212465974,open_drawer__032__step_011,15,early,32,0.9464285714285714,-0.00031105851245118686,0.9292035398230089,open_drawer,0.26056106312921656
0.03038586148690069,open_drawer__032__step_011,16,early,32,0.963963963963964,0.0003331541884569419,0.9292035398230089,open_drawer,0.1938042271308973
0.017159630972537563,open_drawer__032__step_011,17,early,32,0.9464285714285714,0.00038280347535931455,0.9292035398230089,open_drawer,0.21051395949371
0.02981315967060291,open_drawer__032__step_011,18,early,32,0.963963963963964,-4.190257766034048e-06,0.9818181818181818,open_drawer,0.10834161919422058
0.026675711675342318,open_drawer__032__step_011,19,early,32,0.963963963963964,-0.00038820091653155335,0.963963963963964,open_drawer,0.11256770520020609
0.019380171778460322,open_drawer__032__step_011,20,early,32,0.9464285714285714,0.000529535269811011,0.9464285714285714,open_drawer,0.19617028066039666
0.025505335358592715,open_drawer__032__step_011,21,early,32,0.9818181818181818,-0.0006529143729864422,0.9122807017543859,open_drawer,0.11719036496522506
0.030826986501340373,open_drawer__032__step_011,22,early,32,0.963963963963964,-0.0006050112804225874,0.963963963963964,open_drawer,0.10041812588980292
0.02113777598265973,open_drawer__032__step_011,23,early,32,0.9464285714285714,-0.0009765284108697735,0.9292035398230089,open_drawer,0.11762872012337766
0.018042792556869077,open_drawer__032__step_011,24,early,32,0.963963963963964,9.851080571543405e-05,0.9464285714285714,open_drawer,0.1350895637924694
0.025248661318734524,open_drawer__032__step_011,25,early,32,0.9818181818181818,-0.0001220605529121295,0.9464285714285714,open_drawer,0.11557092046983541
0.025367548872135166,open_drawer__032__step_011,26,early,32,0.963963963963964,-0.00025806562219742946,0.9818181818181818,open_drawer,0.19828870791238273
0.01899764488753051,open_drawer__032__step_011,27,early,32,0.9818181818181818,-0.000283147217988351,0.963963963963964,open_drawer,0.1162511734091396
0.02964437451342598,open_drawer__032__step_011,28,early,32,0.9292035398230089,-0.00012910419614914912,0.963963963963964,open_drawer,0.12071023491446908
0.023947871892567564,open_drawer__032__step_011,29,early,32,0.9122807017543859,-7.870861218227561e-05,0.9818181818181818,open_drawer,0.23338213663072338
0.04510293897448533,open_drawer__032__step_011,30,early,32,0.9818181818181818,-0.00042109214094850577,0.9292035398230089,open_drawer,0.15343002658312344
0.03401508058373812,open_drawer__032__step_011,31,early,32,0.963963963963964,-0.0003831588393110991,0.9464285714285714,open_drawer,0.31219812221138454
0.01693249462457425,open_drawer__032__step_056,0,middle,32,1.0,,,open_drawer,0.8155885748565197
0.030826955961106333,open_drawer__032__step_056,1,middle,32,1.0,,,open_drawer,0.35381477628834546
