state_id,task,seed,split,matched_count,layer,scale,count,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_move_near__seed000__step040,move_near,0,validation,26,14,1.0,26,0.15329703222811283,0.2159334023416251,0.9170730025201039,0.9873675507415914,-0.07029454822148751,0.7931034482758621,0.9259259259259259,-0.13282247765006383
google_robot_move_near__seed000__step040,move_near,0,validation,26,9,1.25,32,0.12326450382939269,0.255723795087047,0.9538559635277023,0.8886982927395511,0.06515767078815116,0.8823529411764706,0.7777777777777778,0.10457516339869277
google_robot_move_near__seed000__step040,move_near,0,validation,26,11,1.25,32,0.11331323528632924,0.24577252654398357,0.9608975275398878,0.883358151012955,0.07753937652693277,0.8823529411764706,0.7297297297297297,0.15262321144674085
google_robot_move_near__seed000__step040,move_near,0,validation,26,14,1.25,32,0.1037620769310767,0.23622136818873105,0.8578297788497903,0.9036714403689703,-0.04584166151918001,0.8285714285714286,0.8823529411764706,-0.05378151260504194
google_robot_move_near__seed000__step071,move_near,0,validation,42,9,0.75,32,-0.26359318410733956,-0.0802032280181578,1.0,0.9517351845346388,0.04826481546536121,1.0,0.9393939393939394,0.06060606060606055
google_robot_move_near__seed000__step071,move_near,0,validation,42,11,0.75,32,-0.39198070740018287,-0.2085907513110011,0.9141440133179671,0.9162210529032415,-0.0020770395852743873,0.8285714285714286,0.8285714285714286,0.0
google_robot_move_near__seed000__step071,move_near,0,validation,42,14,0.75,32,-0.29908739395419254,-0.11569743786501077,0.9880739003478856,0.9910666127535785,-0.0029927124056929877,0.8823529411764706,0.8823529411764706,0.0
google_robot_move_near__seed000__step071,move_near,0,validation,42,9,1.0,42,-0.38178593362609986,-0.1915769969446445,0.9559407994992962,0.9367116133294516,0.019229186169844592,0.9534883720930233,0.8666666666666667,0.08682170542635659
google_robot_move_near__seed000__step071,move_near,0,validation,42,11,1.0,42,-0.4024790276836292,-0.21227009100217384,1.0,0.8794399594169668,0.12056004058303316,1.0,0.9090909090909091,0.09090909090909094
google_robot_move_near__seed000__step071,move_near,0,validation,42,14,1.0,42,-0.319136615312334,-0.12892767863087864,0.9341948345810326,0.9191417580257294,0.015053076555303191,0.9090909090909091,0.9090909090909091,0.0
google_robot_move_near__seed000__step071,move_near,0,validation,42,9,1.25,52,-0.39185908812642745,-0.3299975615249049,1.0,0.9647179301370246,0.03528206986297544,1.0,0.9259259259259259,0.07407407407407407
google_robot_move_near__seed000__step071,move_near,0,validation,42,11,1.25,52,-0.38868799819839217,-0.3268264715968696,0.9449528453270766,0.8439619824979645,0.10099086282911207,0.8909090909090909,0.8909090909090909,0.0
google_robot_move_near__seed000__step071,move_near,0,validation,42,14,1.25,52,-0.28658018719640266,-0.2247186605948801,0.9672448896997574,0.9833183848404635,-0.016073495140706107,0.8909090909090909,0.9259259259259259,-0.03501683501683506
google_robot_move_near__seed001__step008,move_near,1,exploration,18,9,0.75,14,0.072455687777484,-0.01759747621038188,0.9688368437686196,0.9861298163844782,-0.017292972615858604,0.8666666666666667,0.8666666666666667,0.0
google_robot_move_near__seed001__step008,move_near,1,exploration,18,11,0.75,14,0.30150805640406886,0.21145489241620297,0.8949637441875934,0.8993344801800954,-0.0043707359925020395,0.75,0.75,0.0
google_robot_move_near__seed001__step008,move_near,1,exploration,18,14,0.75,14,0.07518530306001697,-0.014867860927848905,0.6431189594927931,0.5167958918038689,0.1263230676889242,0.75,0.5555555555555556,0.19444444444444442
google_robot_move_near__seed001__step008,move_near,1,exploration,18,9,1.0,18,0.17557046346789776,0.4042753623261361,0.995163862907162,0.9355668896656429,0.059596973241519025,0.8947368421052632,0.8947368421052632,0.0
google_robot_move_near__seed001__step008,move_near,1,exploration,18,11,1.0,18,0.268485713484864,0.49719061234310236,0.8978444944364651,0.8321734938988544,0.06567100053761066,0.8,0.6363636363636364,0.1636363636363637
google_robot_move_near__seed001__step008,move_near,1,exploration,18,14,1.0,18,0.21693713609700938,0.4456420349552477,0.9911121834779855,0.5281285386170977,0.4629836448608877,0.8947368421052632,0.6363636363636364,0.2583732057416268
google_robot_move_near__seed001__step008,move_near,1,exploration,18,9,1.25,22,0.16458271982218345,0.03389484216289146,0.9330745927774678,0.9786510639267053,-0.04557647114923746,0.8333333333333334,0.9130434782608695,-0.07971014492753614
google_robot_move_near__seed001__step008,move_near,1,exploration,18,11,1.25,22,0.30181633058148255,0.17112845292219056,0.36839111410143643,0.4738895101463027,-0.10549839604486627,0.76,0.6296296296296297,0.13037037037037036
google_robot_move_near__seed001__step008,move_near,1,exploration,18,14,1.25,22,0.1409097266043954,0.010221848945103418,0.9843253378964447,0.8025975972360114,0.1817277406604333,0.9130434782608695,0.76,0.1530434782608695
google_robot_move_near__seed001__step040,move_near,1,exploration,30,9,0.75,22,0.3395172629418111,0.3509112993974527,0.9567181393365823,0.4779039999391886,0.47881413939739376,0.9130434782608695,0.8333333333333334,0.07971014492753614
google_robot_move_near__seed001__step040,move_near,1,exploration,30,11,0.75,22,0.2698077841937648,0.28120182064940635,0.73298266977866,0.6203528228982144,0.11262984688044564,0.8333333333333334,0.6923076923076923,0.14102564102564108
google_robot_move_near__seed001__step040,move_near,1,exploration,30,14,0.75,22,0.31145489918229974,0.3228489356379413,1.0,0.37427514238068166,0.6257248576193184,1.0,0.76,0.24
google_robot_move_near__seed001__step040,move_near,1,exploration,30,9,1.0,30,0.33587508438980845,0.07566404877145977,1.0,0.9624811167293575,0.037518883270642456,1.0,0.9354838709677419,0.06451612903225812
google_robot_move_near__seed001__step040,move_near,1,exploration,30,11,1.0,30,0.7119211216195453,0.45171008600119666,0.9289770009507491,0.8187915597029246,0.11018544124782448,0.9354838709677419,0.875,0.06048387096774188
google_robot_move_near__seed001__step040,move_near,1,exploration,30,14,1.0,30,0.510872487285846,0.2506614516674973,0.9469572173347539,0.38770984193222174,0.5592473754025322,0.875,0.8181818181818182,0.05681818181818177
google_robot_move_near__seed001__step040,move_near,1,exploration,30,9,1.25,38,0.4944496089467505,0.35870366361525086,0.9602154442937954,0.9317875115015443,0.028427932792251087,0.9,0.7674418604651163,0.1325581395348837
google_robot_move_near__seed001__step040,move_near,1,exploration,30,11,1.25,38,0.6429775991235055,0.5072316537920059,0.8652527282860434,0.4275722541900214,0.437680474096022,0.9,0.9,0.0
