state_id,task,seed,split,layer,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_move_near__seed098__step071,move_near,98,exploration,12,0.12435569530933949,0.40133842897673877,0.7096226871731296,0.7712428273967386,-0.061620140223608955,0.7272727272727273,0.5833333333333334,0.14393939393939392
google_robot_move_near__seed098__step071,move_near,98,exploration,13,0.28755652796430253,0.5645392616317018,0.9149778688263853,0.8790583504464958,0.03591951837988949,0.8095238095238095,0.6521739130434783,0.15734989648033126
google_robot_move_near__seed098__step071,move_near,98,exploration,14,0.5273284033299876,0.804311136997387,0.991786815758581,0.2850919285950936,0.7066948871634874,0.9,0.7272727272727273,0.17272727272727273
google_robot_move_near__seed098__step071,move_near,98,exploration,15,-0.11179374087168907,0.1651889927957102,1.0,0.9153442070816005,0.08465579291839953,1.0,0.8095238095238095,0.19047619047619047
google_robot_move_near__seed098__step071,move_near,98,exploration,16,0.026243680214503906,0.3032264138819032,0.9830173755256731,0.9350395634104219,0.047977812115251206,0.9,0.8095238095238095,0.09047619047619049
google_robot_move_near__seed098__step071,move_near,98,exploration,17,-0.09422077385708737,0.1827619598103119,1.0,0.8732935912818579,0.1267064087181421,1.0,0.9,0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,18,-0.10140121318675688,0.1755815204806424,0.9569049417220992,1.0,-0.04309505827790083,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,19,-0.08408746145489747,0.1928952722125018,0.9584232741817061,0.9781470725056932,-0.019723798323987074,0.9,0.9,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,20,0.05251604954322461,0.32949878321062387,0.8556849564768352,0.7419991969120575,0.11368575956477767,0.9,0.8095238095238095,0.09047619047619049
google_robot_move_near__seed098__step071,move_near,98,exploration,21,0.12021823130318561,0.3972009649705849,0.9673369831459921,0.9621434774107201,0.005193505735271997,0.9,0.9,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,22,-0.2517670448763502,0.025215688791049073,1.0,0.9742512504432769,0.025748749556723127,1.0,0.9,0.09999999999999998
