partner_layer,alpha,group_type,group,states,episodes,target_control_states,target_response_change,mask_jaccard_l11,mean_lost_l11_tokens,components,component_change_l11,score_cosine_l11,rank_correlation_l11
13,0.5,l11_vs_vanilla,harm,15,5,0,,0.7851718516935908,2.3333333333333335,5.4,0.13333333333333333,0.9676321623396724,0.9856771190966657
13,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02061247654414953,0.8172424168119571,3.1538461538461537,6.897435897435898,0.46153846153846156,0.9675251489627364,0.9869155354449469
13,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.042715009066148134,0.8080781815147278,3.0,7.333333333333333,0.6111111111111112,0.9656899031581203,0.9901163261997402
13,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.020054514433987827,0.832606393394951,3.466666666666667,8.266666666666667,0.6666666666666666,0.9688464921213017,0.9893374246585792
13,0.75,l11_vs_vanilla,harm,15,5,0,,0.9151029457760708,1.0,5.8,0.5333333333333333,0.9928288076871534,0.99491707675288
13,0.75,l11_vs_vanilla,rescue,39,13,3,-0.009625751775977964,0.8951478380227135,1.6153846153846154,6.743589743589744,0.3076923076923077,0.9927928545048404,0.9960100225364014
13,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.019882921847788317,0.9136215487990241,1.3055555555555556,6.805555555555555,0.08333333333333333,0.9927052356752554,0.9969539376223899
13,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.009886801831540858,0.9390891369391877,1.2,7.533333333333333,-0.06666666666666667,0.9933977656879047,0.9968430514229035
13,0.9,l11_vs_vanilla,harm,15,5,0,,0.9781225791752106,0.26666666666666666,5.133333333333334,-0.13333333333333333,0.9989321318161887,0.9987825684748605
13,0.9,l11_vs_vanilla,rescue,39,13,3,-0.003705231060795882,0.9591574266478625,0.7692307692307693,6.589743589743589,0.15384615384615385,0.9989299614657968,0.9991166823658525
13,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.007639529026357547,0.9587186332050148,0.5833333333333334,6.5,-0.2222222222222222,0.9989462706072553,0.9993047012092773
13,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.003929457767891845,0.970566623938053,0.6666666666666666,7.733333333333333,0.13333333333333333,0.9990403828349792,0.999361076142519
14,0.5,l11_vs_vanilla,harm,15,5,0,,0.661775510976464,3.533333333333333,5.866666666666666,0.6,0.9274847029330288,0.9792404821850916
14,0.5,l11_vs_vanilla,rescue,39,13,3,-0.0176131916351427,0.7802979807908662,4.076923076923077,6.794871794871795,0.358974358974359,0.936389308932678,0.9808627839792005
14,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.02064937708813425,0.7304693109587619,4.25,7.444444444444445,0.7222222222222222,0.9374120905513919,0.9787607329734745
14,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.014835373169866805,0.7772444544471147,4.866666666666666,8.8,1.2,0.9333919695571414,0.9789070248722055
14,0.75,l11_vs_vanilla,harm,15,5,0,,0.7733675793490684,2.2666666666666666,5.8,0.5333333333333333,0.9757936326691049,0.9905387388418401
14,0.75,l11_vs_vanilla,rescue,39,13,3,-0.010061137433252326,0.8666325457376297,2.4871794871794872,6.487179487179487,0.05128205128205128,0.9792812496616082,0.9926141932379057
14,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.012091434209594623,0.8238662594853755,2.638888888888889,6.861111111111111,0.1388888888888889,0.9813729336086487,0.9906381728274967
14,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.008261659917418446,0.8764411755249062,2.6666666666666665,7.733333333333333,0.13333333333333333,0.9797437674619925,0.9918389982452124
14,0.9,l11_vs_vanilla,harm,15,5,0,,0.9171137295942635,1.0,5.333333333333333,0.06666666666666667,0.995294142935299,0.9970943007553215
14,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004401938992078201,0.9406206309268023,1.1025641025641026,6.615384615384615,0.1794871794871795,0.9960945437498209,0.99797726259016
14,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.00539331524221467,0.9159666298524578,1.25,6.611111111111111,-0.1111111111111111,0.9966861280088302,0.9971526029348183
14,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0035598626108782005,0.9432855890623238,1.1333333333333333,7.6,0.0,0.9963465702533103,0.9976553082322421
15,0.5,l11_vs_vanilla,harm,15,5,0,,0.7532959110932602,2.6666666666666665,6.2,0.9333333333333333,0.9447762897808248,0.980964703974975
15,0.5,l11_vs_vanilla,rescue,39,13,3,-0.03367488183935815,0.7675635465939276,4.461538461538462,7.897435897435898,1.4615384615384615,0.9372185349600886,0.9769398398389588
15,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.051328994316293584,0.744688623410105,4.305555555555555,8.027777777777779,1.3055555555555556,0.9454810235596953,0.9771348325322344
15,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.021052267360952448,0.7712345657920733,5.133333333333334,9.733333333333333,2.1333333333333333,0.9473978972318743,0.9776624132143128
15,0.75,l11_vs_vanilla,harm,15,5,0,,0.8872874060805096,1.4,5.933333333333334,0.6666666666666666,0.9870220051084454,0.9915890840772106
15,0.75,l11_vs_vanilla,rescue,39,13,3,-0.016991826388155863,0.8595823287932851,2.641025641025641,7.0,0.5641025641025641,0.984660635570115,0.9910122527011401
15,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.025926322975747717,0.8615800504958906,2.2777777777777777,7.722222222222222,1.0,0.9870000782404191,0.9904576276035704
15,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.010693731897552449,0.8833893296996265,2.533333333333333,8.266666666666667,0.6666666666666666,0.9879152647903152,0.9910656519417105
15,0.9,l11_vs_vanilla,harm,15,5,0,,0.9459428651750416,0.6666666666666666,5.4,0.13333333333333333,0.9980304451157319,0.9971113717860683
15,0.9,l11_vs_vanilla,rescue,39,13,3,-0.006857257658135087,0.9401787898608481,1.1538461538461537,6.666666666666667,0.23076923076923078,0.9976400996035304,0.9972772733008198
15,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.010465166161241842,0.9279906515414016,1.0277777777777777,6.833333333333333,0.1111111111111111,0.9979844051497244,0.9969369301709007
15,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.004321467547396915,0.9446551128207322,1.2,7.733333333333333,0.13333333333333333,0.9981829788168778,0.9970932516975658
16,0.5,l11_vs_vanilla,harm,15,5,0,,0.7405845764541417,3.066666666666667,6.2,0.9333333333333333,0.9451051585820792,0.9741110666056303
16,0.5,l11_vs_vanilla,rescue,39,13,3,-0.0274392670361089,0.7220756552197987,5.153846153846154,8.102564102564102,1.6666666666666667,0.9350194599337632,0.973167211736535
16,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.04581420608376383,0.7173826098466887,4.75,8.416666666666666,1.6944444444444444,0.9447558721355338,0.9792053308028787
16,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.016937189839908048,0.7416922192867651,5.933333333333334,10.466666666666667,2.8666666666666667,0.945758848099581,0.9768437190051117
16,0.75,l11_vs_vanilla,harm,15,5,0,,0.8987675344813298,1.6666666666666667,5.8,0.5333333333333333,0.987266096989135,0.9893586442359045
16,0.75,l11_vs_vanilla,rescue,39,13,3,-0.01357739695058136,0.8501875309144002,2.6153846153846154,7.3076923076923075,0.8717948717948718,0.9855179251065155,0.9892886067926122
16,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.022949762305530155,0.8429268370528523,2.4166666666666665,7.444444444444445,0.7222222222222222,0.9880004152512541,0.9920006564558376
16,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.008409625510835508,0.8694091896949233,2.933333333333333,8.8,1.2,0.9886173859277757,0.991175469214923
16,0.9,l11_vs_vanilla,harm,15,5,0,,0.966257025519255,0.6,5.466666666666667,0.2,0.9980853687759615,0.9968173018234531
16,0.9,l11_vs_vanilla,rescue,39,13,3,-0.00539513446834879,0.9282609707993958,1.3333333333333333,6.948717948717949,0.5128205128205128,0.9978753767109456,0.996642556678463
16,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.00920291105810552,0.9307182178358046,1.0555555555555556,6.888888888888889,0.16666666666666666,0.9982518341037897,0.9977170476653695
16,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.003349316755603019,0.9458433981932212,1.2,7.533333333333333,-0.06666666666666667,0.998394409984887,0.9971545262073698
17,0.5,l11_vs_vanilla,harm,15,5,0,,0.6949165705033927,3.3333333333333335,6.8,1.5333333333333334,0.949452559749824,0.9886804760814829
17,0.5,l11_vs_vanilla,rescue,39,13,3,-0.019322536276001827,0.7345214726563806,4.871794871794871,8.0,1.564102564102564,0.9332562784316619,0.987625336725531
17,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.03704718536676293,0.7165032445560845,4.583333333333333,8.416666666666666,1.6944444444444444,0.9287108657264385,0.9867254854276339
17,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.011031644546721309,0.7259592166661832,6.2,10.533333333333333,2.933333333333333,0.9361180095327739,0.9862862878614479
17,0.75,l11_vs_vanilla,harm,15,5,0,,0.8758795848625304,1.6666666666666667,6.333333333333333,1.0666666666666667,0.9880314689605023,0.9964612897688258
17,0.75,l11_vs_vanilla,rescue,39,13,3,-0.009191078870738757,0.8493444432012123,2.6923076923076925,7.3076923076923075,0.8717948717948718,0.9849752525876962,0.9962559275431215
17,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.01786075920701834,0.8423449010788919,2.388888888888889,7.611111111111111,0.8888888888888888,0.9831233014624681,0.9957605748200705
17,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005556430220179653,0.847939769478148,3.2666666666666666,9.066666666666666,1.4666666666666666,0.9851381301836106,0.9957598992904553
17,0.9,l11_vs_vanilla,harm,15,5,0,,0.9578842613325373,0.6666666666666666,5.6,0.3333333333333333,0.998167157418246,0.9991173132677195
17,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0035738739474184844,0.9351084485746367,1.2564102564102564,6.871794871794871,0.4358974358974359,0.9977803020324638,0.9990996626875829
17,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.007002922229252401,0.920696829043615,1.1944444444444444,7.0,0.2777777777777778,0.9974277311048301,0.9989823742402277
17,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0022349845269039165,0.9482007091510857,1.0666666666666667,7.733333333333333,0.13333333333333333,0.9977487374816041,0.9990303845273517
18,0.5,l11_vs_vanilla,harm,15,5,0,,0.7732151182151181,2.6,6.133333333333334,0.8666666666666667,0.9652878391662205,0.9912064641031507
18,0.5,l11_vs_vanilla,rescue,39,13,3,-0.020502333981022743,0.7778085253381302,4.0,7.9743589743589745,1.5384615384615385,0.952742330538554,0.9898256986871369
18,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.02544076517056018,0.7699904497804176,3.8333333333333335,8.13888888888889,1.4166666666666667,0.954717407812757,0.9898475846239921
18,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.016329370598049748,0.8195920531186819,3.8,9.333333333333334,1.7333333333333334,0.9702724140781428,0.9908309014267185
18,0.75,l11_vs_vanilla,harm,15,5,0,,0.9033804077517746,1.2666666666666666,5.8,0.5333333333333333,0.9938008051844339,0.9975072003509572
18,0.75,l11_vs_vanilla,rescue,39,13,3,-0.00865879121567962,0.8780779115852371,2.0256410256410255,7.3076923076923075,0.8717948717948718,0.9915694694827605,0.9971606848366403
18,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.010381560771654036,0.8811782064009914,1.8055555555555556,7.361111111111111,0.6388888888888888,0.9918114498853365,0.9971198198799621
18,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.006852115631914321,0.9224467001574287,1.6,8.133333333333333,0.5333333333333333,0.9950431315299361,0.9974950408178833
18,0.9,l11_vs_vanilla,harm,15,5,0,,0.977909914691524,0.4,5.333333333333333,0.06666666666666667,0.9991794446396393,0.9994508659494925
18,0.9,l11_vs_vanilla,rescue,39,13,3,-0.003170183869461275,0.9431639070844554,1.1025641025641026,7.0,0.5641025641025641,0.9988882775557274,0.9993852008028591
18,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0037434675574613253,0.9411248364694303,0.8333333333333334,6.861111111111111,0.1388888888888889,0.9989162785963437,0.9993584256822055
18,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.002499831755889676,0.9678719307550665,0.6666666666666666,7.533333333333333,-0.06666666666666667,0.999362089847868,0.9994756141756311
19,0.5,l11_vs_vanilla,harm,15,5,0,,0.7048415959814135,3.2666666666666666,7.133333333333334,1.8666666666666667,0.9491330578766457,0.9886789024948499
19,0.5,l11_vs_vanilla,rescue,39,13,3,-0.028302996068026724,0.7636616759097268,4.102564102564102,8.128205128205128,1.6923076923076923,0.9461360840558587,0.9915967722767045
19,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.03580574860629448,0.7388085194400534,4.25,8.666666666666666,1.9444444444444444,0.9500777819293938,0.9895085879682609
19,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.01261121206854064,0.7891345097647628,4.533333333333333,9.866666666666667,2.2666666666666666,0.9576898273667248,0.9910388532845043
19,0.75,l11_vs_vanilla,harm,15,5,0,,0.8884620635412163,1.4,6.2,0.9333333333333333,0.9902128298184203,0.9958648527504386
19,0.75,l11_vs_vanilla,rescue,39,13,3,-0.0124876142986393,0.8731210484563675,2.282051282051282,7.358974358974359,0.9230769230769231,0.9900854838257691,0.99746806609504
19,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.01574846008710774,0.8723813101520951,2.0,7.361111111111111,0.6388888888888888,0.9908576713008193,0.9964058049451947
19,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.005836144264651975,0.887002118888286,2.2,8.933333333333334,1.3333333333333333,0.9924096655589136,0.9970207236591134
19,0.9,l11_vs_vanilla,harm,15,5,0,,0.9532708876568525,0.5333333333333333,5.533333333333333,0.26666666666666666,0.9986787241521067,0.9987716964217592
19,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004669329601195523,0.9457693726293754,1.0256410256410255,6.948717948717949,0.5128205128205128,0.9986775406664475,0.9993797721123764
19,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0058775967815712276,0.9421325420250489,0.8611111111111112,6.916666666666667,0.19444444444444445,0.9987823883367801,0.9989309346468807
19,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0022393325303066078,0.9487200473983317,1.0,8.133333333333333,0.5333333333333333,0.9989897979322043,0.999279583428702
20,0.5,l11_vs_vanilla,harm,15,5,0,,0.6980485115647489,3.466666666666667,6.8,1.5333333333333334,0.9338540444415689,0.9900511177233539
20,0.5,l11_vs_vanilla,rescue,39,13,3,-0.027161657543300854,0.738795520060562,4.615384615384615,7.923076923076923,1.4871794871794872,0.9117432707131753,0.9889316703933891
20,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.039685725345125426,0.6947632200485752,5.027777777777778,8.972222222222221,2.25,0.900332586262114,0.9880159258093639
20,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.016925828977853098,0.7626558248125881,5.066666666666666,10.066666666666666,2.466666666666667,0.9434576890232431,0.9908305199511711
20,0.75,l11_vs_vanilla,harm,15,5,0,,0.865958664990923,1.6666666666666667,6.066666666666666,0.8,0.9860508699605075,0.9966706721599147
20,0.75,l11_vs_vanilla,rescue,39,13,3,-0.012253209682900395,0.8439642411502007,2.641025641025641,7.461538461538462,1.0256410256410255,0.9805389258916108,0.9963922867111525
20,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.018082780523504552,0.84225723526727,2.5555555555555554,7.972222222222222,1.25,0.9767332114271302,0.9957794300437425
20,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.007651626392480136,0.8581084473139421,2.8,8.666666666666666,1.0666666666666667,0.9880458185699378,0.9971009288929579
20,0.9,l11_vs_vanilla,harm,15,5,0,,0.9715424925951243,0.4666666666666667,5.333333333333333,0.06666666666666667,0.9980282087370291,0.9991448748760203
20,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004640731096578672,0.9191563741935428,1.4102564102564104,7.0,0.5641025641025641,0.9972030295610526,0.9991061367677869
20,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.006871757662980138,0.928158440103797,1.0833333333333333,6.944444444444445,0.2222222222222222,0.9965388483474151,0.9988181212011393
20,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.002896804229880435,0.9487809320367387,1.0,7.866666666666666,0.26666666666666666,0.9982599153322232,0.9993417639429312
21,0.5,l11_vs_vanilla,harm,15,5,0,,0.7309074007286325,2.8666666666666667,7.133333333333334,1.8666666666666667,0.9239620692227326,0.9930256256198977
21,0.5,l11_vs_vanilla,rescue,39,13,3,-0.011041182585197285,0.7483775694916268,4.358974358974359,8.487179487179487,2.051282051282051,0.9085308692948981,0.9910783873561396
21,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.01692387314426104,0.7501064262134869,4.083333333333333,8.944444444444445,2.2222222222222223,0.922364406248417,0.9914577690674192
21,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.002384913576015104,0.7584910049058471,5.133333333333334,10.6,3.0,0.9463974178023322,0.9918964103150987
21,0.75,l11_vs_vanilla,harm,15,5,0,,0.8967758031779057,1.2,6.133333333333334,0.8666666666666667,0.9851070220212066,0.997577821011673
21,0.75,l11_vs_vanilla,rescue,39,13,3,-0.004385199297548828,0.8628968194156127,2.282051282051282,7.769230769230769,1.3333333333333333,0.9815767856826687,0.9969610520802152
21,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.007264341870747866,0.862952309611014,2.138888888888889,7.833333333333333,1.1111111111111112,0.9840395124044188,0.9969467849558755
21,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.0010363568186982617,0.8765292643925836,2.3333333333333335,8.733333333333333,1.1333333333333333,0.989927555569657,0.9974058709086745
21,0.9,l11_vs_vanilla,harm,15,5,0,,0.9810663021189338,0.3333333333333333,5.266666666666667,0.0,0.9979866572072602,0.9993101968413823
21,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0015616725011980137,0.9436448258336865,1.0256410256410255,6.923076923076923,0.48717948717948717,0.997476078608397,0.9991797175320292
21,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.002684026008559881,0.9377264300583921,1.0,7.027777777777778,0.3055555555555556,0.9977853188694881,0.9991523891495636
21,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.00038490814931353934,0.9511497072579002,1.0,8.0,0.4,0.9986351262906482,0.9993318932631418
22,0.5,l11_vs_vanilla,harm,15,5,0,,0.6845015719271037,3.533333333333333,7.333333333333333,2.066666666666667,0.9172286187636165,0.9884390020599678
22,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02886104909316195,0.7673717323220711,4.128205128205129,8.051282051282051,1.6153846153846154,0.9077465202125844,0.9903658900704847
22,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.04064422540494564,0.7193264679177082,4.444444444444445,9.083333333333334,2.361111111111111,0.8891089439436739,0.9880048391762671
22,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.01376616222135013,0.7557755236213447,5.266666666666667,10.466666666666667,2.8666666666666667,0.9305954271128978,0.9898935683222704
22,0.75,l11_vs_vanilla,harm,15,5,0,,0.841479539018129,1.7333333333333334,6.2,0.9333333333333333,0.9824833382749428,0.9957391565575643
22,0.75,l11_vs_vanilla,rescue,39,13,3,-0.013328090938267438,0.8813872982542819,2.128205128205128,7.666666666666667,1.2307692307692308,0.9813216702224904,0.996815706228615
22,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.01828789712862879,0.854258946062651,2.1666666666666665,8.0,1.2777777777777777,0.9753934729587755,0.9954862700592558
22,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.006168656336078323,0.8728729824537056,2.7333333333333334,9.0,1.4,0.9857896223353477,0.996463673990997
22,0.9,l11_vs_vanilla,harm,15,5,0,,0.9737301994929113,0.5333333333333333,5.4,0.13333333333333333,0.9975225446287969,0.9987874799725336
22,0.9,l11_vs_vanilla,rescue,39,13,3,-0.005100698064177713,0.9472675706163778,1.0,6.923076923076923,0.48717948717948717,0.9974325329332882,0.9991848160994417
22,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.006902572697661559,0.928402855013907,1.0277777777777777,7.138888888888889,0.4166666666666667,0.9964517568162159,0.9986725445690596
22,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0023273526707620223,0.9421112909753504,1.2,8.133333333333333,0.5333333333333333,0.9979955756869153,0.9989938105592431
23,0.5,l11_vs_vanilla,harm,15,5,0,,0.7211435040925182,2.933333333333333,7.2,1.9333333333333333,0.9607580326602972,0.9912530994888227
23,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02084127563911119,0.8036222636876238,3.358974358974359,8.025641025641026,1.5897435897435896,0.9556101435246429,0.9919453455581573
23,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.030225229126639195,0.764995938075691,3.6666666666666665,8.583333333333334,1.8611111111111112,0.9486697651324355,0.9915544691449859
23,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.015158962574265874,0.8047136045286593,4.2,9.6,2.0,0.9694384635157542,0.9926692797741662
23,0.75,l11_vs_vanilla,harm,15,5,0,,0.8786023297994886,1.2,6.0,0.7333333333333333,0.9933137829954525,0.9969543945983063
23,0.75,l11_vs_vanilla,rescue,39,13,3,-0.008497420732029791,0.9038233024774581,1.7179487179487178,7.384615384615385,0.9487179487179487,0.9924538802611312,0.997322188378494
23,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.012678593066234936,0.8829073792105874,1.6666666666666667,7.5,0.7777777777777778,0.9909684692110682,0.997009788026754
23,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.006580603040865998,0.8962492790807203,2.2,9.066666666666666,1.4666666666666666,0.9950442574055159,0.9976353284504461
23,0.9,l11_vs_vanilla,harm,15,5,0,,0.9778916989443306,0.3333333333333333,5.4,0.13333333333333333,0.99913614682201,0.9991874570840007
23,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0030640893623936857,0.9589431607451195,0.7692307692307693,6.769230769230769,0.3333333333333333,0.9990265619260308,0.9993141326419822
23,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.0046335287561504734,0.9456393595295393,0.6944444444444444,6.861111111111111,0.1388888888888889,0.9988195876733814,0.9991878544543626
23,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.002440805382677507,0.9526127302257111,0.9333333333333333,7.933333333333334,0.3333333333333333,0.9993680538890182,0.9994265468833446
24,0.5,l11_vs_vanilla,harm,15,5,0,,0.6693014399168831,3.4,7.6,2.3333333333333335,0.9206898298470388,0.9905516136415654
24,0.5,l11_vs_vanilla,rescue,39,13,3,-0.01327002292520125,0.7553036704902545,4.230769230769231,8.384615384615385,1.9487179487179487,0.9114219157321639,0.990657553802724
24,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.028649538142814828,0.7359141226384323,4.25,8.944444444444445,2.2222222222222223,0.9226033603090793,0.9912055978357617
24,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.01691224390982168,0.7770892342852468,4.733333333333333,10.466666666666667,2.8666666666666667,0.9371124007050287,0.9924170767528799
24,0.75,l11_vs_vanilla,harm,15,5,0,,0.8395228785551367,1.4666666666666666,6.333333333333333,1.0666666666666667,0.9841095941872408,0.9960797665369648
24,0.75,l11_vs_vanilla,rescue,39,13,3,-0.005691318170627252,0.8733561851197553,2.128205128205128,7.512820512820513,1.0769230769230769,0.9821980883410358,0.9966110666056304
24,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.012666781107756708,0.8525659156826194,2.111111111111111,7.666666666666667,0.9444444444444444,0.9848572728834194,0.9966579165712977
24,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.00788090568242055,0.8714247932162257,2.6666666666666665,9.133333333333333,1.5333333333333334,0.9866918448342469,0.9973106450751504
24,0.9,l11_vs_vanilla,harm,15,5,0,,0.9495848206374523,0.4666666666666667,5.4,0.13333333333333333,0.9978145635560967,0.9988330186160066
24,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0021021867278027775,0.9490748102131866,0.8974358974358975,6.923076923076923,0.48717948717948717,0.9975635346874767,0.9990591492508404
24,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.004747520901177966,0.9297255959536247,0.8888888888888888,6.888888888888889,0.16666666666666666,0.9979383759997987,0.9990643716144043
24,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.003036646359263956,0.9425490442541379,1.2,8.133333333333333,0.5333333333333333,0.9980875893949722,0.9992879282063017
25,0.5,l11_vs_vanilla,harm,15,5,0,,0.6589938713902908,3.8,7.533333333333333,2.2666666666666666,0.9106880662582916,0.9888769836728465
25,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02492932629194619,0.7327541877181145,4.717948717948718,8.794871794871796,2.358974358974359,0.8853041213695698,0.9891746959933329
25,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.035352910293739805,0.7051936568505983,5.0,9.416666666666666,2.6944444444444446,0.9146854712406055,0.9891449940871289
25,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.018854231252085112,0.7640594152069102,5.266666666666667,10.866666666666667,3.2666666666666666,0.9454788036453606,0.9907571335927365
25,0.75,l11_vs_vanilla,harm,15,5,0,,0.808632645216006,2.1333333333333333,6.466666666666667,1.2,0.9811656528334286,0.9953714141298542
25,0.75,l11_vs_vanilla,rescue,39,13,3,-0.010935146743992147,0.8516127289477197,2.5128205128205128,7.794871794871795,1.358974358974359,0.9762350524993499,0.9958690599855623
25,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.01519106260418584,0.8496436462994785,2.4722222222222223,8.11111111111111,1.3888888888888888,0.9829026396627493,0.9955716252129903
25,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.008543066594646265,0.8774848360246571,2.6666666666666665,9.133333333333333,1.5333333333333334,0.989457175515412,0.9963972018768595
25,0.9,l11_vs_vanilla,harm,15,5,0,,0.9685904010709351,0.6,5.6,0.3333333333333333,0.9973539617717105,0.9985796711680777
25,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004077176552721042,0.9421942366864144,1.0512820512820513,6.948717948717949,0.5128205128205128,0.9967470198337699,0.9987275956476572
25,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.005609338947821667,0.9257494151925498,1.1666666666666667,7.333333333333333,0.6111111111111112,0.9976508049421899,0.9986330260865692
25,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0032390001672129875,0.9499428252158453,1.1333333333333333,8.266666666666667,0.6666666666666666,0.9985381770326097,0.998875457770657
26,0.5,l11_vs_vanilla,harm,15,5,0,,0.662380966041792,4.133333333333334,7.4,2.1333333333333333,0.9157823561303894,0.9864767395284961
26,0.5,l11_vs_vanilla,rescue,39,13,3,-0.023953850207617654,0.7084672075567799,5.3076923076923075,9.128205128205128,2.6923076923076925,0.8851901882720841,0.9855382986777469
26,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.03716767802750539,0.7109472846072505,5.0,9.333333333333334,2.611111111111111,0.8987777467975023,0.9866325007629508
26,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.016996206463446063,0.7586994336282225,5.266666666666667,11.133333333333333,3.533333333333333,0.9295626722984426,0.9886458571755551
26,0.75,l11_vs_vanilla,harm,15,5,0,,0.8776069776978589,1.7333333333333334,6.266666666666667,1.0,0.981135732096662,0.9944739452201112
26,0.75,l11_vs_vanilla,rescue,39,13,3,-0.010885964844029447,0.8601022125874397,2.5384615384615383,7.923076923076923,1.4871794871794872,0.9738972081343047,0.9944885036474926
26,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.016423904865288923,0.8307166581034564,2.638888888888889,7.972222222222222,1.25,0.976884616099908,0.9949078378919657
