state_id,task,seed,step,phase,true_entity_count,true_distinct_group_count,arm,count,selected_attention_mass,feature_perturbation_relative,jaccard_vs_true
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,wrong_entity,38,0.8031052944673569,0.3111229504247531,0.7894736842105263
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,random_cluster,40,0.814484367357532,0.3169068400270097,0.75
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,source_only,30,0.7538302623543136,0.2732565628842596,1.0
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,target_only,30,0.7538302623543136,0.2732565628842596,1.0
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,top_p80,38,0.8031052944673569,0.3111229504247531,0.7894736842105263
google_robot_pick_coke_can__seed001__step040,google_robot_pick_coke_can,1,40,middle,1,1,true_scale_150,45,0.8402812696047832,0.3332449472609975,0.6666666666666666
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,true_matched,23,0.6942914971181477,0.2358140052837864,1.0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,wrong_entity,32,0.7661091959330131,0.2895547788842488,0.71875
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,random_cluster,34,0.77913797428878,0.29583387001206385,0.6764705882352942
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,source_only,23,0.6942914971181477,0.2358140052837864,1.0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,target_only,23,0.6942914971181477,0.2358140052837864,1.0
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,top_p80,38,0.8040742696860497,0.3143440000496261,0.6052631578947368
google_robot_pick_coke_can__seed001__step071,google_robot_pick_coke_can,1,71,late,1,1,true_scale_150,34,0.77913797428878,0.29583387001206385,0.6764705882352942
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,true_matched,37,0.8226450195661751,0.3630131140916407,1.0
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,wrong_entity,22,0.7104756102575198,0.2919717766300939,0.5945945945945946
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,random_cluster,26,0.7475829259195221,0.3209816716627091,0.7027027027027027
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,source_only,37,0.8226450195661751,0.3630131140916407,1.0
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,target_only,37,0.8226450195661751,0.3630131140916407,1.0
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,top_p80,33,0.8001813760243524,0.35170430828123517,0.8918918918918919
google_robot_pick_coke_can__seed003__step008,google_robot_pick_coke_can,3,8,early,1,1,true_scale_150,56,0.9014037728572412,0.4354951467105593,0.6607142857142857
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,true_matched,32,0.8161439629318086,0.30222127777843905,1.0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,wrong_entity,41,0.8564305421641631,0.3455114703061824,0.7804878048780488
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,random_cluster,30,0.8052188361851584,0.2989790903359653,0.9375
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,source_only,32,0.8161439629318086,0.30222127777843905,1.0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,target_only,32,0.8161439629318086,0.30222127777843905,1.0
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,top_p80,30,0.8052188361851584,0.2989790903359653,0.9375
google_robot_pick_coke_can__seed003__step040,google_robot_pick_coke_can,3,40,middle,1,1,true_scale_150,48,0.8803401659592616,0.3717226859874062,0.6666666666666666
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,true_matched,49,0.8928876647511066,0.3748611492640291,1.0
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,wrong_entity,32,0.8251814502587363,0.30534932119615626,0.6530612244897959
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,random_cluster,38,0.8529962505101314,0.3359422777870261,0.7755102040816326
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,source_only,49,0.8928876647511066,0.3748611492640291,1.0
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,target_only,49,0.8928876647511066,0.3748611492640291,1.0
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,top_p80,28,0.8038556233359303,0.2788343035256464,0.5714285714285714
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,1,1,true_scale_150,74,0.9468938608968974,0.45777026721227715,0.6621621621621622
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,true_matched,18,0.5717416527585558,0.24518436364657156,1.0
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,wrong_entity,31,0.7203036002359995,0.31831676198394465,0.5806451612903226
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,random_cluster,48,0.8343773080129384,0.41010796780234404,0.375
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,source_only,18,0.5717416527585558,0.24518436364657156,1.0
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,target_only,18,0.5717416527585558,0.24518436364657156,1.0
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,top_p80,42,0.8002926539025672,0.3941556395804518,0.42857142857142855
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,1,1,true_scale_150,27,0.6794456634970277,0.2918027506558964,0.6666666666666666
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,true_matched,59,0.8990212016401166,0.42012577505851617,1.0
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,wrong_entity,15,0.5565489968048126,0.1901366093410787,0.2542372881355932
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,random_cluster,48,0.8547708181451398,0.3790204775899421,0.8135593220338984
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,source_only,59,0.8990212016401166,0.42012577505851617,1.0
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,target_only,59,0.8990212016401166,0.42012577505851617,1.0
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,top_p80,38,0.8003333794143359,0.3098759979943294,0.6440677966101694
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,1,1,true_scale_150,88,0.9592326693174624,0.52227662660878,0.6704545454545454
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,true_matched,11,0.6325356103439023,0.18572686658868484,1.0
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,wrong_entity,38,0.9033444048588105,0.3407815984939304,0.2894736842105263
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,random_cluster,52,0.9412992661036754,0.4092109500665736,0.21153846153846154
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,source_only,11,0.6325356103439023,0.18572686658868484,1.0
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,target_only,11,0.6325356103439023,0.18572686658868484,1.0
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,top_p80,23,0.8092112060207697,0.26781487680822574,0.4782608695652174
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,1,1,true_scale_150,16,0.7251966514183623,0.23761025038568107,0.6875
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,true_matched,13,0.5306536779663376,0.2178941848829359,1.0
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,wrong_entity,30,0.7622444391635084,0.35583757494204643,0.43333333333333335
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,random_cluster,33,0.7857542880721049,0.37053652334387827,0.3939393939393939
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,source_only,13,0.5306536779663376,0.2178941848829359,1.0
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,target_only,13,0.5306536779663376,0.2178941848829359,1.0
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,top_p80,35,0.800106032923315,0.3802947740694706,0.37142857142857144
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,1,1,true_scale_150,20,0.6550224670271401,0.2821148196230173,0.65
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,true_matched,64,0.9124296426474382,0.40966287834977955,1.0
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,wrong_entity,38,0.8078271958301784,0.30894140859597397,0.59375
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,random_cluster,27,0.7268393737144825,0.26045703568981726,0.421875
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,source_only,64,0.9124296426474382,0.40966287834977955,1.0
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,target_only,64,0.9124296426474382,0.40966287834977955,1.0
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,top_p80,37,0.8011568547700414,0.3046482048607134,0.578125
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,1,1,true_scale_150,96,0.964417648660967,0.5271772282914425,0.6666666666666666
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,true_matched,38,0.9101982319608508,0.29923366020766073,1.0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,wrong_entity,33,0.8927213178842778,0.28110643820780207,0.868421052631579
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,random_cluster,8,0.5502482777270155,0.14196672003390362,0.21052631578947367
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,source_only,38,0.9101982319608508,0.29923366020766073,1.0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,target_only,38,0.9101982319608508,0.29923366020766073,1.0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,top_p80,21,0.8113875579737284,0.24261424905233867,0.5526315789473685
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,1,1,true_scale_150,57,0.955074233715437,0.3727834153462192,0.6666666666666666
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,true_matched,10,0.4742879011183377,0.19360030822256197,1.0
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,wrong_entity,31,0.7594350761053549,0.3331768354943675,0.3225806451612903
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,random_cluster,26,0.7109452153240723,0.31332094929312215,0.38461538461538464
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,source_only,10,0.4742879011183377,0.19360030822256197,1.0
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,target_only,10,0.4742879011183377,0.19360030822256197,1.0
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,top_p80,36,0.800615827758025,0.35995541937546033,0.2777777777777778
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,1,1,true_scale_150,15,0.5658314830712976,0.2399853898774696,0.6666666666666666
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,true_matched,43,0.8768535376778687,0.31801146228692234,1.0
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,wrong_entity,25,0.7868292757610439,0.24126342390582856,0.5813953488372093
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,random_cluster,21,0.7563659519493015,0.22826161038659082,0.4883720930232558
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,source_only,43,0.8768535376778687,0.31801146228692234,1.0
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,target_only,43,0.8768535376778687,0.31801146228692234,1.0
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,top_p80,28,0.8058420518403498,0.2603294482899353,0.6511627906976745
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,1,1,true_scale_150,64,0.932385677327432,0.39397774245252964,0.671875
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,true_matched,56,0.9084036108357159,0.37066325898829494,1.0
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,wrong_entity,40,0.8510952078570031,0.30046206724877766,0.7142857142857143
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,random_cluster,56,0.9084036108357159,0.37066325898829494,1.0
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,source_only,56,0.9084036108357159,0.37066325898829494,1.0
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,target_only,56,0.9084036108357159,0.37066325898829494,1.0
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,top_p80,30,0.8001440476699114,0.25588775435343736,0.5357142857142857
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,1,1,true_scale_150,84,0.963114352274117,0.4837969392709221,0.6666666666666666
