split,task,seed,layer,scale,mean_count,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
exploration,pick_coke_can,1,11,1.0,26.666666666666668,0.3048950923569658,0.3190955488764559,0.9736113857456629,0.7964130473035073,0.17719833844215557,0.9155844155844156,0.6815476190476191,0.23403679653679654
exploration,pick_coke_can,1,11,1.25,33.666666666666664,0.24357358665769213,0.29831100104491737,0.8725890576028653,0.881067513727022,-0.008478456124156689,0.8513638123394222,0.7874043674317273,0.06395944490769485
exploration,pick_coke_can,1,14,0.75,19.666666666666668,0.4020429961823897,0.3605707183800515,0.9700974338793534,0.5480454599652735,0.42205197391407995,0.9339774557165862,0.5711819045152379,0.3627955512013483
exploration,pick_coke_can,1,14,1.0,26.666666666666668,0.3741036040119638,0.38830406053145383,0.9536940434084302,0.6830161690064734,0.27067787440195684,0.9269073220686123,0.7186365286855483,0.2082707933830641
exploration,pick_coke_can,1,14,1.25,33.666666666666664,0.3732857243213498,0.4280231387085751,0.9628702199292357,0.6958690390579302,0.26700118087130553,0.8711717224699128,0.7408762548081435,0.13029546766176947
exploration,pick_coke_can,30,9,0.75,22.0,0.2979031115486365,0.1698506853247724,0.9319959608618286,0.914818891136298,0.01717706972553068,0.7796690307328605,0.7934640522875817,-0.013795021554721195
exploration,pick_coke_can,30,9,1.0,29.333333333333332,0.3267891687286646,0.1852557816318301,0.9921813389544399,0.893869897475974,0.09831144147846593,0.9781420765027322,0.8380952380952381,0.14004683840749413
exploration,pick_coke_can,30,9,1.25,36.666666666666664,0.3464049789188756,0.1213512212290135,0.9745334710258904,0.9407029306765354,0.03383054034935492,0.9090261886600559,0.8911111111111111,0.017915077548944763
exploration,pick_coke_can,30,11,0.75,22.0,0.43422486210295164,0.30617243587908755,0.8946959031084698,0.7807645440965724,0.11393135901189733,0.8425925925925926,0.7690058479532164,0.07358674463937621
exploration,pick_coke_can,30,11,1.0,29.333333333333332,0.33383997686883515,0.19230658977200069,0.9519172117784805,0.8315489989944864,0.12036821278399408,0.88125,0.8222222222222223,0.05902777777777779
exploration,pick_coke_can,30,11,1.25,36.666666666666664,0.3046361074389767,0.07958234974911454,0.8293167596470176,0.8191183305618904,0.0101984290851271,0.8413675213675215,0.7688888888888888,0.07247863247863247
exploration,pick_coke_can,30,14,0.75,22.0,0.37789253407718304,0.24984010785331892,0.8566012481695636,0.6953221491612297,0.161279099008334,0.7870370370370371,0.6686868686868687,0.11835016835016836
exploration,pick_coke_can,30,14,1.0,29.333333333333332,0.40576470181109864,0.26423131471426414,0.8620292514895221,0.7629089462234052,0.09912030526611705,0.8354497354497354,0.7666666666666666,0.06878306878306882
exploration,pick_coke_can,30,14,1.25,36.666666666666664,0.4092452436335754,0.18419148594371335,0.9019526915607233,0.8160277351636269,0.0859249563970964,0.874025974025974,0.7827777777777779,0.09124819624819624
exploration,pick_coke_can,59,9,0.75,28.666666666666668,0.17035764446573917,-0.00037111846698131834,0.8949857239660771,0.9412406479752261,-0.046254924009148955,0.9257294429708223,0.8095598982298489,0.11616954474097334
exploration,pick_coke_can,59,9,1.0,38.333333333333336,0.17756426293084737,0.12047041009719217,0.9181370272539091,0.9450491054156465,-0.026912078161737425,0.8641663477484371,0.8159631019387117,0.04820324580972557
exploration,pick_coke_can,59,9,1.25,48.0,0.17346083745347574,0.1757711858404697,0.9263084020701254,0.8935942527577544,0.032714149312371044,0.9196934865900382,0.8549642079053843,0.06472927868465395
exploration,pick_coke_can,59,11,0.75,28.666666666666668,0.19611889569924337,0.025390132766522872,0.946206584158909,0.667150496660427,0.27905608749848193,0.8897387669801463,0.6200435729847494,0.2696951939953969
exploration,pick_coke_can,59,11,1.0,38.333333333333336,0.22465101803904242,0.1675571652053872,0.9133328810828739,0.823830556215782,0.0895023248670919,0.9150849150849151,0.6674005119582113,0.24768440312670384
exploration,pick_coke_can,59,11,1.25,48.0,0.12540423097200348,0.12771457935899747,0.9523435879573937,0.8468919387853782,0.10545164917201551,0.8805744520030233,0.742880658436214,0.1376937935668094
exploration,pick_coke_can,59,14,0.75,28.666666666666668,0.1626407212414744,-0.00808804169124606,0.9238299184433547,0.7731061884783378,0.15072372996501693,0.8813440527726243,0.7254901960784315,0.15585385669419283
exploration,pick_coke_can,59,14,1.0,38.333333333333336,0.21060351413072068,0.15350966129706548,0.8526505508332605,0.7570038034501628,0.09564674738309774,0.8457079152731325,0.7161809997630894,0.12952691551004333
exploration,pick_coke_can,59,14,1.25,48.0,0.11675504191822035,0.11906539030521433,0.9227614229751362,0.8761366581946648,0.04662476478047136,0.8675132275132276,0.7672358444968655,0.100277383016362
exploration,pick_coke_can,96,9,0.75,14.666666666666666,0.4114696925674937,0.37660445411839444,0.8659314431580203,0.6289872335746196,0.2369442095834006,0.9359267734553777,0.5765656565656566,0.359361116889721
exploration,pick_coke_can,96,9,1.0,19.666666666666668,0.4486610198737851,0.41115800162290755,0.9730598601536524,0.5460094360911559,0.42705042406249644,0.855873015873016,0.6950844854070661,0.16078853046594985
exploration,pick_coke_can,96,9,1.25,24.666666666666668,0.4014753423633099,0.39334408515980784,0.9928460039349652,0.8146369863639347,0.17820901757103055,0.9487179487179488,0.741427432216906,0.2072905165010428
exploration,pick_coke_can,96,11,0.75,14.666666666666666,0.5200021682004261,0.4851369297513268,0.9759358491717723,0.5030376755802036,0.4728981735915689,0.9444444444444445,0.4905094905094905,0.453934953934954
exploration,pick_coke_can,96,11,1.0,19.666666666666668,0.4933463941938938,0.45584337594301627,0.9697728198427785,0.5851366920406091,0.3846361278021695,0.9511111111111111,0.5820271682340648,0.3690839428770463
exploration,pick_coke_can,96,11,1.25,24.666666666666668,0.5061619184688904,0.49803066126538836,0.9051117770494597,0.6514914237374764,0.25362035331198324,0.8746438746438746,0.6177886576907384,0.2568552169531362
exploration,pick_coke_can,96,14,0.75,14.666666666666666,0.41699668474678836,0.382131446297689,0.8122397152284438,0.33225642116575554,0.47998329406268825,0.7158730158730159,0.331143951833607,0.3847290640394088
exploration,pick_coke_can,96,14,1.0,19.666666666666668,0.48631376671775167,0.44881074846687413,0.8427063694604149,0.2598556977011665,0.5828506717592484,0.9057071960297768,0.38552188552188554,0.5201853105078911
exploration,pick_coke_can,96,14,1.25,24.666666666666668,0.4260334107830432,0.41790215357954114,0.7696324469673873,0.42699653837839796,0.34263590858898946,0.7531475748194015,0.4777777777777777,0.2753697970416236
exploration,pick_coke_can,97,9,0.75,14.333333333333334,0.3686461172785523,0.29727743349012553,0.9913190852442835,0.7320600809572984,0.2592590042869851,0.9666666666666667,0.8138528138528138,0.15281385281385282
exploration,pick_coke_can,97,9,1.0,19.0,0.36662191674684524,0.16479184389067134,0.9043648591847981,0.7797338958137211,0.1246309633710771,0.9743589743589745,0.8032153032153032,0.17114367114367116
exploration,pick_coke_can,97,9,1.25,23.666666666666668,0.34138191152576836,0.17164496180835945,0.9907207882396251,0.902681676877863,0.08803911136176197,0.9185606060606061,0.8263888888888888,0.0921717171717172
exploration,pick_coke_can,97,11,0.75,14.333333333333334,0.2664314046278867,0.19506272083945994,0.8979565073032111,0.5175361965310407,0.38042031077217037,0.9315789473684211,0.572463768115942,0.359115179252479
exploration,pick_coke_can,97,11,1.0,19.0,0.2800645485104649,0.07823447565429097,0.9112610447024352,0.5022548742731217,0.40900617042931353,0.8736182336182337,0.6794745484400657,0.19414368517816796
exploration,pick_coke_can,97,11,1.25,23.666666666666668,0.29376227504826674,0.12402532533085779,0.937205125470832,0.6276733367469288,0.30953178872390313,0.9178885630498534,0.6549019607843137,0.26298660226553966
exploration,pick_coke_can,97,14,0.75,14.333333333333334,0.21379595834443296,0.1424272745560062,0.9644069018571001,0.5716812540138161,0.3927256478432842,0.9,0.5780952380952381,0.3219047619047619
exploration,pick_coke_can,97,14,1.0,19.0,0.17006037968720156,-0.0317696931689724,0.8379502206869934,0.6576668550661084,0.180283365620885,0.8252611585944919,0.5541666666666667,0.27109449192782525
exploration,pick_coke_can,97,14,1.25,23.666666666666668,0.20946168635213877,0.039724736634729814,0.8673424740830799,0.6642212969879263,0.2031211770951535,0.8215367965367966,0.6274351274351274,0.19410166910166915
validation,move_near,0,9,0.75,28.0,0.013729405709630457,0.014092582773761088,0.9791787732651301,0.9034434623872518,0.07573531087787828,0.9393939393939394,0.8536257717843396,0.08576816760959986
validation,move_near,0,9,1.0,37.0,0.0017146137601189067,-0.10327033411395246,0.9399031282679903,0.9086202843711731,0.031282843896817236,0.9301751363766867,0.837037037037037,0.09313809933964974
validation,move_near,0,9,1.25,46.0,0.03303418944891303,-0.05415806448603847,0.9846186545092341,0.8998699268409002,0.08474872766833404,0.9607843137254902,0.866146848602989,0.09463746512250122
validation,move_near,0,11,0.75,28.0,0.08670920528427957,0.08707238234841021,0.771143750969487,0.7112758615829283,0.059867889386558515,0.8430353959765725,0.7818265470439384,0.06120884893263412
validation,move_near,0,11,1.0,37.0,0.1093945230275785,0.00440957515350715,0.9816569121688415,0.907465694185377,0.07419121798346455,0.9601571268237935,0.8054324993240574,0.15472462749973623
validation,move_near,0,11,1.25,46.0,0.10918656342200898,0.021994309487057495,0.9664531503631134,0.8734895926829566,0.09296355768015678,0.90061115355233,0.838458554248028,0.06215259930430209
validation,move_near,0,14,0.75,28.0,-0.0342539766328979,-0.03389079956876726,0.9107110620689505,0.8948613272553994,0.015849734813551158,0.9036414565826331,0.7957049486461251,0.10793650793650796
validation,move_near,0,14,1.0,37.0,0.009704767984298776,-0.0952801798897726,0.8946183307907751,0.9144541550634555,-0.019835824272680307,0.8711018228259607,0.8404304482735855,0.03067137455237523
validation,move_near,0,14,1.25,46.0,0.04490016141693146,-0.042292092518020026,0.9365087619663387,0.9332468365351794,0.0032619254311593293,0.8943722943722943,0.8319262890341322,0.06244600533816221
validation,move_near,13,9,0.75,23.666666666666668,0.2675317905010161,0.11232981788143818,0.9204218188502274,0.9177162717511119,0.002705547099115598,0.8333333333333334,0.7735247208931421,0.05980861244019139
validation,move_near,13,9,1.0,31.666666666666668,0.2826784219571596,0.16811040798458884,0.9267138799239402,0.9477888978474659,-0.021075017923525768,0.8992592592592592,0.8377684407096172,0.06149081854964211
validation,move_near,13,9,1.25,39.666666666666664,0.3208977133100523,0.16327802310087455,0.8560584182421672,0.9171494149872688,-0.0610909967451014,0.8944444444444445,0.8207565284178188,0.07368791602662572
validation,move_near,13,11,0.75,23.666666666666668,0.2878505843730736,0.13264861175349563,0.8856210618943736,0.9504491687531016,-0.06482810685872804,0.8450142450142449,0.8326371484266222,0.012377096587622908
validation,move_near,13,11,1.0,31.666666666666668,0.31887745271104223,0.20430943873847152,0.929906192936743,0.9676586732904072,-0.03775248035366415,0.8933333333333334,0.8352550663871418,0.05807826694619148
validation,move_near,13,11,1.25,39.666666666666664,0.36716231784113335,0.20954262763195555,0.9066095717364867,0.8119556781282885,0.0946538936081982,0.9251821493624771,0.7726101634683724,0.1525719858941048
validation,move_near,13,14,0.75,23.666666666666668,0.2576831665105585,0.10248119389098061,0.9546478904704534,0.8599179904279627,0.09472990004249064,0.9153153153153153,0.7412085769980506,0.17410673831726467
validation,move_near,13,14,1.0,31.666666666666668,0.2841345336947427,0.16956651972217196,0.9814408236132284,0.8629472013809264,0.11849362223230193,0.8933333333333334,0.7276532990818705,0.16568003425146285
validation,move_near,13,14,1.25,39.666666666666664,0.32126824585957325,0.16364855565039554,0.9234758397840371,0.815976651574463,0.10749918820957409,0.9139784946236559,0.7493279569892474,0.1646505376344086
validation,move_near,89,9,0.75,28.333333333333332,0.2821112664076031,0.20169203204324784,0.9763246269420701,0.8544191671713951,0.12190545977067506,0.9301860974274767,0.85365203913591,0.07653405829156663
validation,move_near,89,9,1.0,38.333333333333336,0.29217854491161993,0.12345136764440941,0.9317573500482825,0.8999144747064829,0.03184287534179964,0.9269920734251147,0.851579656252745,0.07541241717236975
validation,move_near,89,9,1.25,48.333333333333336,0.26331979158527513,0.09389334853399911,0.9456850295678255,0.9301807761861091,0.015504253381716496,0.936941005910561,0.8731868708265247,0.06375413508403627
validation,move_near,89,11,0.75,28.333333333333332,0.3116881313889411,0.23126889702458583,0.842989113164817,0.7511066683750857,0.09188244478973129,0.7931578947368422,0.6787501787501787,0.11440771598666333
validation,move_near,89,11,1.0,38.333333333333336,0.31596134416022276,0.1472341668930122,0.7874545479892406,0.7350922417226485,0.05236230626659203,0.847251258226868,0.7795670995670996,0.0676841586597684
validation,move_near,89,11,1.25,48.333333333333336,0.2687544730693138,0.0993280300180378,0.9216458700498965,0.8568307480526228,0.06481512199727384,0.9282639885222381,0.8347455822865659,0.09351840623567227
validation,move_near,89,14,0.75,28.333333333333332,0.26214685599914256,0.18172762163478737,0.9723722532489577,0.780374268792762,0.19199798445619562,0.8907407407407407,0.7597465886939571,0.13099415204678364
validation,move_near,89,14,1.0,38.333333333333336,0.2513395961797594,0.0826124189125488,0.9793841368884552,0.8482965922553533,0.13108754463310177,0.947888252409529,0.7994614512471655,0.14842680116236348
validation,move_near,89,14,1.25,48.333333333333336,0.27645615515235605,0.10702971210108003,0.9389432526894487,0.846523237907793,0.09242001478165567,0.8788766788766789,0.7391551688220117,0.13972151005466713
validation,open_drawer,0,9,0.75,24.333333333333332,0.3187808026022112,0.277028623644575,0.9308689134214281,0.9650966418431041,-0.034227728421676096,0.851510496671787,0.8194302961705339,0.03208020050125315
validation,open_drawer,0,9,1.0,32.666666666666664,0.27072410679000813,0.2718033456199826,0.9578107245468269,0.8213060231014925,0.13650470144533453,0.9149206349206348,0.8384406920992286,0.07647994282140624
validation,open_drawer,0,9,1.25,41.0,0.3425152600756011,0.2113153847523309,0.963263982723617,0.934928540225282,0.028335442498334935,0.8787360787360786,0.8847058823529412,-0.0059698036168624275
validation,open_drawer,0,11,0.75,24.333333333333332,0.3857559220215487,0.3440037430639124,0.9905490245299613,0.8414477739601955,0.14910125056976578,0.9153439153439153,0.6599206349206349,0.2554232804232804
validation,open_drawer,0,11,1.0,32.666666666666664,0.37478109399611287,0.3758603328260874,0.9679586054889633,0.903440488692626,0.06451811679633719,0.9199260235845602,0.6897860593512767,0.2301399642332834
validation,open_drawer,0,11,1.25,41.0,0.3706806103281557,0.23948073500488543,0.9403284809459893,0.9107755085595941,0.02955297238639513,0.8965811965811966,0.7579992800118586,0.13858191656933797
validation,open_drawer,0,14,0.75,24.333333333333332,0.37310193242653034,0.3313497534688941,0.8991776793298274,0.8943135970028345,0.004864082326992869,0.8736772486772487,0.8324074074074074,0.04126984126984127
validation,open_drawer,0,14,1.0,32.666666666666664,0.34078203642185567,0.3418612752518302,0.935323076248855,0.8640215858450278,0.0713014904038272,0.9322179322179323,0.8721001221001221,0.060117810117810144
validation,open_drawer,0,14,1.25,41.0,0.34753734248802237,0.2163374671647522,0.9835099346362596,0.9540466412609022,0.02946329337535732,0.9373219373219372,0.8398449536969461,0.09747698362499124
validation,open_drawer,1,9,0.75,27.0,0.29305608931855537,0.06018275624172228,0.9636633561747222,0.9370055318229539,0.02665782435176837,0.9277777777777777,0.8452467883705205,0.08253098940725719
validation,open_drawer,1,9,1.0,36.0,0.310949721594748,0.13810871237496772,0.9679614813535387,0.9518056083310124,0.01615587302252634,0.929876775271512,0.8875487329434698,0.042328042328042326
validation,open_drawer,1,9,1.25,45.0,0.28832999209111443,0.08858252061213782,0.9669342233854376,0.9384772429932116,0.028456980392226067,0.9178197064989518,0.9197662201208301,-0.0019465136218782912
validation,open_drawer,1,11,0.75,27.0,0.294737925957144,0.06186459288031088,0.9508441649803386,0.9350920290780995,0.015752135902239155,0.8381226053639846,0.776096096096096,0.06202650926788855
validation,open_drawer,1,11,1.0,36.0,0.2883437493059848,0.11550274008620454,0.891280363873883,0.8706647797849376,0.02061558408894537,0.8431098617145129,0.742601111750048,0.10050874996446497
validation,open_drawer,1,11,1.25,45.0,0.36750094460015287,0.16775347312117628,0.9381560744277854,0.9207242583214414,0.017431816106343884,0.864763625414032,0.8051501302275296,0.05961349518650231
validation,open_drawer,1,14,0.75,27.0,0.335671586492307,0.10279825341547388,0.9448450709641868,0.8588860581451545,0.08595901281903229,0.8861111111111111,0.8325396825396826,0.05357142857142857
validation,open_drawer,1,14,1.0,36.0,0.3733909615401369,0.20054995232035663,0.9879429618463273,0.8861734391839073,0.10176952266242008,0.9259259259259259,0.8309409888357256,0.09498493709020028
validation,open_drawer,1,14,1.25,45.0,0.38291217297859176,0.1831647014996152,0.938826762144227,0.8936527321454891,0.04517402999873773,0.8931342907533383,0.8682733255903988,0.0248609651629396
validation,open_drawer,2,9,0.75,25.0,0.24391884483501744,0.04580062700108986,0.9774570807962834,0.963390510513284,0.014066570282999439,0.9568094740508534,0.8774509803921569,0.07935849365869652
validation,open_drawer,2,9,1.0,33.0,0.1954302961770655,0.0036761456420412084,0.897006893308772,0.9767201686753371,-0.07971327536656507,0.9090909090909092,0.9037629037629037,0.005328005328005332
validation,open_drawer,2,9,1.25,41.0,0.1255558021184908,-0.04449040137689401,0.9814281746931789,0.9727014604585591,0.008726714234619829,0.9743589743589745,0.9104983067247218,0.06386066763425254
validation,open_drawer,2,11,0.75,25.0,0.15036637935916689,-0.047751838474760666,0.8376549394819147,0.6362763581298606,0.2013785813520541,0.7758102930516723,0.5803418803418804,0.19546841270979198
validation,open_drawer,2,11,1.0,33.0,0.08986938892970897,-0.1018847616053153,0.965269418329736,0.8890349989890293,0.07623441934070678,0.8324989518853734,0.7378946185821817,0.09460433330319151
validation,open_drawer,2,11,1.25,41.0,0.18641007603061124,0.016363872535226448,0.937476501599224,0.8019408490426495,0.13553565255657454,0.8847053342650826,0.7715555968646405,0.11314973740044225
validation,open_drawer,2,14,0.75,25.0,0.15441885037346167,-0.04369936746046588,0.9706547875066289,0.90553269700988,0.06512209049674882,0.8961291413116971,0.76661220043573,0.1295169408759672
validation,open_drawer,2,14,1.0,33.0,0.14336311548042147,-0.048391035054602814,0.984929542873375,0.8541487373613849,0.1307808055119901,0.9238095238095237,0.8299088445429909,0.0939006792665329
validation,open_drawer,2,14,1.25,41.0,0.16786348548013094,-0.00218271801525384,0.9907156054021183,0.967735261757182,0.022980343644936136,0.9466050571171865,0.8734373210563687,0.07316773606081783
validation,pick_coke_can,3,9,0.75,29.666666666666668,0.3192979132286764,0.22706359195817435,0.9019077474968249,0.7636830698316031,0.13822467766522184,0.8666579600365677,0.7810708898944193,0.0855870701421485
validation,pick_coke_can,3,9,1.0,39.333333333333336,0.25813049727000864,0.1587108219627422,0.901443133426786,0.8333048446240022,0.06813828880278368,0.887099567099567,0.811372348581651,0.0757272185179162
validation,pick_coke_can,3,9,1.25,49.0,0.23710563572046073,0.225738432321309,0.9948781087821161,0.8280692547891763,0.16680885399293985,0.9646515816728582,0.8701668701668702,0.0944847115059881
validation,pick_coke_can,3,11,0.75,29.666666666666668,0.2140174321577939,0.12178311088729181,0.969383748050408,0.8660716468667141,0.10331210118369379,0.8947008547008547,0.7811965811965812,0.11350427350427354
validation,pick_coke_can,3,11,1.0,39.333333333333336,0.20069288155995432,0.10127320625268788,0.9279295959221385,0.8403805572039716,0.08754903871816688,0.884640522875817,0.7819964349376113,0.10264408793820556
validation,pick_coke_can,3,11,1.25,49.0,0.19765727718032253,0.1862900737811708,0.922727300093034,0.9036060194283783,0.019121280664655793,0.8789910175956687,0.8600808913308914,0.018910126264777394
validation,pick_coke_can,3,14,0.75,29.666666666666668,0.31608158029512196,0.2238472590246198,0.9508976167200077,0.8652547597435231,0.0856428569764847,0.8542735042735043,0.8547793726741095,-0.0005058684006052546
validation,pick_coke_can,3,14,1.0,39.333333333333336,0.27647521833529454,0.1770555430280281,0.7921254741702191,0.8674087465600567,-0.07528327238983772,0.8017636684303352,0.8162621692033456,-0.01449850077301055
validation,pick_coke_can,3,14,1.25,49.0,0.20419260790174495,0.19282540450259322,0.6117954768972212,0.9037191744579487,-0.2919236975607274,0.87164640453677,0.874525501768944,-0.002879097232174018
validation,pick_coke_can,5,9,0.75,7.333333333333333,0.471701242728138,0.4253821509990125,0.8769863481828851,0.7810888752764665,0.09589747290641841,0.7449494949494949,0.7261904761904763,0.01875901875901877
validation,pick_coke_can,5,9,1.0,9.666666666666666,0.5250373492250725,0.3719250537026448,0.9165589853564863,0.876075803808687,0.04048318154779925,0.8690476190476191,0.7611111111111111,0.10793650793650793
validation,pick_coke_can,5,9,1.25,12.0,0.48696877251382853,0.36209804336170487,0.9565317161928614,0.9035202624838278,0.05301145370903352,0.9052287581699346,0.772514619883041,0.13271413828689368
validation,pick_coke_can,5,11,0.75,7.333333333333333,0.4667298021756654,0.4204107104465398,0.9898221986737781,0.8037939182677988,0.1860282804059793,0.9166666666666666,0.6944444444444443,0.22222222222222224
validation,pick_coke_can,5,11,1.0,9.666666666666666,0.5055830886366205,0.3524707931141929,0.8468319594998036,0.7538142337445212,0.0930177257552826,0.7954545454545454,0.6648148148148149,0.13063973063973064
validation,pick_coke_can,5,11,1.25,12.0,0.602107117442054,0.47723638828993026,0.9478565710519362,0.8250735389631713,0.12278303208876495,0.7840166369578134,0.5944055944055945,0.18961104255221906
validation,pick_coke_can,5,14,0.75,7.333333333333333,0.4086741350721803,0.36235504334305485,0.9056175679212942,0.8135261350723221,0.09209143284897209,0.7449494949494949,0.75,-0.005050505050505046
validation,pick_coke_can,5,14,1.0,9.666666666666666,0.44444910933548304,0.29133681381305543,0.8091637540169442,0.7802044898441635,0.028959264172780608,0.8023809523809523,0.7894736842105262,0.01290726817042607
validation,pick_coke_can,5,14,1.25,12.0,0.38404158297122754,0.2591708538191037,0.8245216646000921,0.8038987447664899,0.02062291983360215,0.8703703703703703,0.7626262626262627,0.10774410774410775
validation,pick_coke_can,95,9,0.75,27.333333333333332,0.47223989873786043,0.3528111454371505,0.972309215812443,0.37280328275748514,0.5995059330549579,0.8902200297549134,0.6203703703703703,0.26984965938454314
validation,pick_coke_can,95,9,1.0,36.333333333333336,0.4719057133751523,0.32792133779470206,0.9882210618671833,0.48920984815674656,0.4990112137104368,0.8903441191576785,0.6796547081650433,0.21068941099263538
validation,pick_coke_can,95,9,1.25,45.333333333333336,0.508358190054483,0.29345524104632953,0.9449591706609048,0.45461396384220426,0.4903452068187006,0.8667049011876596,0.739269406392694,0.12743549479496571
validation,pick_coke_can,95,11,0.75,27.333333333333332,0.49754503766085173,0.3781162843601417,0.9701295801614971,0.42038783159485266,0.5497417485666443,0.8612794612794613,0.5035897435897435,0.35768971768971775
validation,pick_coke_can,95,11,1.0,36.333333333333336,0.5007269137128632,0.3567425381324129,0.9694840042300381,0.4557536148306544,0.5137303893993836,0.8729271727772477,0.625,0.24792717277724774
validation,pick_coke_can,95,11,1.25,45.333333333333336,0.5230890901523163,0.3081861411441628,0.9135174663955669,0.5729340141569833,0.34058345223858355,0.8715627095908786,0.6766488413547238,0.1949138682361549
validation,pick_coke_can,95,14,0.75,27.333333333333332,0.38337991351448464,0.26395116021377457,0.6010816854932632,0.6055329329308505,-0.0044512474375873285,0.8384800384800385,0.6930846930846931,0.1453953453953454
validation,pick_coke_can,95,14,1.0,36.333333333333336,0.40327008456353347,0.2592857089830832,0.9745284692430204,0.594625410702752,0.37990305854026846,0.9335332333833083,0.6873501751797898,0.24618305820351852
validation,pick_coke_can,95,14,1.25,45.333333333333336,0.542524505566237,0.3276215565580834,0.897590575778795,0.5671294591700748,0.3304611166087202,0.909199476322764,0.6990192820565255,0.2101801942662385
validation,pick_coke_can,99,9,0.75,14.0,0.165059877226271,0.17841481116687666,0.7728767830002115,0.7928158626652025,-0.01993907966499116,0.7348272642390289,0.7348272642390289,0.0
validation,pick_coke_can,99,9,1.0,18.666666666666668,0.16818405673042006,0.2647888308383045,0.8653531693256311,0.8454038673189851,0.01994930200664602,0.7038407329105003,0.7523255813953488,-0.048484848484848485
validation,pick_coke_can,99,9,1.25,23.333333333333332,0.1361175160507119,0.03487125807950486,0.8064743912620713,0.7848899947875059,0.02158439647456541,0.7306397306397305,0.6764568764568764,0.05418285418285418
validation,pick_coke_can,99,11,0.75,14.0,0.3460375764494634,0.35939251039006903,0.8079982647637017,0.7745954601955094,0.03340280456819237,0.7532467532467533,0.6216931216931217,0.13155363155363156
validation,pick_coke_can,99,11,1.0,18.666666666666668,0.25706457314052944,0.35366934724841387,0.9765308870732841,0.780068458646483,0.19646242842680106,0.9100529100529101,0.7053140096618358,0.20473890039107426
validation,pick_coke_can,99,11,1.25,23.333333333333332,0.2801188681434457,0.17887261017223866,0.8908805709277824,0.9248540676772921,-0.033973496749509634,0.8475700400228702,0.7081529581529581,0.1394170818699121
validation,pick_coke_can,99,14,0.75,14.0,0.33933982400139423,0.3526947579419999,0.9579317598876053,0.47730043382256976,0.48063132606503567,0.8839285714285715,0.7189542483660131,0.16497432306255838
validation,pick_coke_can,99,14,1.0,18.666666666666668,0.31086200530135055,0.40746677940923504,0.9885895676615379,0.8753701135421469,0.11321945411939116,0.8712121212121212,0.6623847167325428,0.20882740447957837
validation,pick_coke_can,99,14,1.25,23.333333333333332,0.37626327327245224,0.2750170153012452,0.9306323844247583,0.7407289032438839,0.18990348118087452,0.8356902356902358,0.5833333333333334,0.2523569023569024
