dataset,task,seed,step,state_id,outcome_group,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.9,both,43,0.7916666666666666,0.8837209302325582,5,5,3,0.023255813953488372,0.9069767441860465,0.9545454545454546,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.75,raw,43,0.8297872340425532,0.9069767441860465,4,4,5,0.046511627906976744,0.7441860465116279,0.9111111111111111,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.75,corners,43,0.8297872340425532,0.9069767441860465,4,4,5,0.046511627906976744,0.7441860465116279,0.9111111111111111,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.75,gaussian,43,0.7551020408163265,0.8604651162790697,6,6,3,0.023255813953488372,0.8604651162790697,0.9545454545454546,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.75,both,43,0.7551020408163265,0.8604651162790697,6,6,3,0.023255813953488372,0.8604651162790697,0.9545454545454546,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.5,raw,43,0.7551020408163265,0.8604651162790697,6,6,6,0.06976744186046512,0.7209302325581395,0.9111111111111111,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.5,corners,43,0.7551020408163265,0.8604651162790697,6,6,6,0.06976744186046512,0.7209302325581395,0.9111111111111111,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.5,gaussian,43,0.7551020408163265,0.8604651162790697,6,6,3,0.023255813953488372,0.813953488372093,1.0,,,
cached_90,open_drawer,93,11,google_robot_open_drawer__seed093__step011,both_success,0.5,both,43,0.7551020408163265,0.8604651162790697,6,6,3,0.023255813953488372,0.813953488372093,1.0,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,1.0,raw,51,1.0,1.0,0,0,8,0.0784313725490196,0.6862745098039216,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,1.0,corners,51,0.9245283018867925,0.9607843137254902,2,2,6,0.058823529411764705,0.7450980392156863,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,1.0,gaussian,51,0.7586206896551724,0.8627450980392157,7,7,5,0.0392156862745098,0.7647058823529411,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,1.0,both,51,0.7586206896551724,0.8627450980392157,7,7,4,0.0196078431372549,0.7843137254901961,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.9,raw,51,0.9245283018867925,0.9607843137254902,2,2,7,0.058823529411764705,0.7058823529411765,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.9,corners,51,0.9245283018867925,0.9607843137254902,2,2,6,0.058823529411764705,0.7450980392156863,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.9,gaussian,51,0.7586206896551724,0.8627450980392157,7,7,5,0.0392156862745098,0.7647058823529411,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.9,both,51,0.7586206896551724,0.8627450980392157,7,7,4,0.0196078431372549,0.7843137254901961,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.75,raw,51,0.8214285714285714,0.9019607843137255,5,5,7,0.0392156862745098,0.6666666666666666,0.8214285714285714,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.75,corners,51,0.8214285714285714,0.9019607843137255,5,5,7,0.0784313725490196,0.7058823529411765,0.8888888888888888,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.75,gaussian,51,0.7,0.8235294117647058,9,9,5,0.058823529411764705,0.7843137254901961,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.75,both,51,0.7,0.8235294117647058,9,9,4,0.0392156862745098,0.803921568627451,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.5,raw,51,0.7586206896551724,0.8627450980392157,7,7,7,0.0392156862745098,0.6862745098039216,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.5,corners,51,0.7288135593220338,0.8431372549019608,8,8,8,0.09803921568627451,0.7254901960784313,0.9615384615384616,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.5,gaussian,51,0.7,0.8235294117647058,9,9,4,0.0392156862745098,0.803921568627451,0.9245283018867925,,,
cached_90,open_drawer,93,56,google_robot_open_drawer__seed093__step056,both_success,0.5,both,51,0.6721311475409836,0.803921568627451,10,10,3,0.0196078431372549,0.8235294117647058,0.9615384615384616,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,1.0,raw,20,1.0,1.0,0,0,4,0.1,0.65,1.0,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,1.0,corners,20,1.0,1.0,0,0,4,0.1,0.65,1.0,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,1.0,gaussian,20,0.7391304347826086,0.85,3,3,3,0.05,0.7,0.7391304347826086,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,1.0,both,20,0.7391304347826086,0.85,3,3,3,0.05,0.7,0.7391304347826086,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.9,raw,20,0.8181818181818182,0.9,2,2,3,0.0,0.6,0.8181818181818182,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.9,corners,20,0.8181818181818182,0.9,2,2,3,0.0,0.6,0.8181818181818182,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.9,gaussian,20,0.7391304347826086,0.85,3,3,3,0.05,0.65,0.8181818181818182,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.9,both,20,0.7391304347826086,0.85,3,3,3,0.05,0.65,0.8181818181818182,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.75,raw,20,0.7391304347826086,0.85,3,3,4,0.0,0.35,1.0,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.75,corners,20,0.7391304347826086,0.85,3,3,4,0.0,0.35,1.0,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.75,gaussian,20,0.6666666666666666,0.8,4,4,3,0.0,0.6,0.9047619047619048,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.75,both,20,0.6666666666666666,0.8,4,4,3,0.0,0.6,0.9047619047619048,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.5,raw,20,0.6666666666666666,0.8,4,4,5,0.05,0.3,0.9047619047619048,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.5,corners,20,0.6666666666666666,0.8,4,4,5,0.05,0.3,0.9047619047619048,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.5,gaussian,20,0.6,0.75,5,5,3,0.0,0.55,0.9047619047619048,,,
cached_90,open_drawer,93,101,google_robot_open_drawer__seed093__step101,both_success,0.5,both,20,0.6,0.75,5,5,3,0.0,0.55,0.9047619047619048,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,1.0,raw,47,1.0,1.0,0,0,4,0.06382978723404255,0.9361702127659575,1.0,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,1.0,corners,47,0.9583333333333334,0.9787234042553191,1,1,2,0.02127659574468085,0.9787234042553191,0.9583333333333334,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,1.0,gaussian,47,0.7090909090909091,0.8297872340425532,8,8,2,0.02127659574468085,0.9787234042553191,0.9583333333333334,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,1.0,both,47,0.7090909090909091,0.8297872340425532,8,8,2,0.02127659574468085,0.9787234042553191,0.9583333333333334,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.9,raw,47,0.9183673469387755,0.9574468085106383,2,2,3,0.0425531914893617,0.9574468085106383,0.9583333333333334,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.9,corners,47,0.9183673469387755,0.9574468085106383,2,2,3,0.0425531914893617,0.9574468085106383,0.9583333333333334,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.9,gaussian,47,0.6785714285714286,0.8085106382978723,9,9,1,0.0,1.0,0.9183673469387755,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.9,both,47,0.6785714285714286,0.8085106382978723,9,9,1,0.0,1.0,0.9183673469387755,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.75,raw,47,0.88,0.9361702127659575,3,3,4,0.06382978723404255,0.9361702127659575,1.0,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.75,corners,47,0.88,0.9361702127659575,3,3,4,0.06382978723404255,0.9361702127659575,1.0,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.75,gaussian,47,0.6785714285714286,0.8085106382978723,9,9,1,0.0,1.0,0.9183673469387755,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.75,both,47,0.6785714285714286,0.8085106382978723,9,9,1,0.0,1.0,0.9183673469387755,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.5,raw,47,0.8076923076923077,0.8936170212765957,5,5,5,0.06382978723404255,0.8936170212765957,0.88,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.5,corners,47,0.8076923076923077,0.8936170212765957,5,5,5,0.06382978723404255,0.8936170212765957,0.9183673469387755,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.5,gaussian,47,0.7090909090909091,0.8297872340425532,8,8,2,0.02127659574468085,0.9787234042553191,0.88,,,
cached_90,open_drawer,95,11,google_robot_open_drawer__seed095__step011,both_fail,0.5,both,47,0.7090909090909091,0.8297872340425532,8,8,2,0.02127659574468085,0.9787234042553191,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,1.0,raw,47,1.0,1.0,0,0,9,0.1276595744680851,0.723404255319149,0.8431372549019608,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,1.0,corners,47,0.9583333333333334,0.9787234042553191,1,1,9,0.1276595744680851,0.7446808510638298,0.8431372549019608,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,1.0,gaussian,47,0.6785714285714286,0.8085106382978723,9,9,3,0.0,0.9148936170212766,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,1.0,both,47,0.6785714285714286,0.8085106382978723,9,9,3,0.02127659574468085,0.9361702127659575,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.9,raw,47,0.9583333333333334,0.9787234042553191,1,1,10,0.14893617021276595,0.7021276595744681,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.9,corners,47,0.9583333333333334,0.9787234042553191,1,1,10,0.14893617021276595,0.723404255319149,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.9,gaussian,47,0.7090909090909091,0.8297872340425532,8,8,3,0.02127659574468085,0.9361702127659575,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.9,both,47,0.6785714285714286,0.8085106382978723,9,9,3,0.02127659574468085,0.9361702127659575,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.75,raw,47,0.9183673469387755,0.9574468085106383,2,2,11,0.1702127659574468,0.6808510638297872,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.75,corners,47,0.9183673469387755,0.9574468085106383,2,2,11,0.1702127659574468,0.7021276595744681,0.8431372549019608,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.75,gaussian,47,0.7090909090909091,0.8297872340425532,8,8,3,0.0,0.9148936170212766,0.9583333333333334,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.75,both,47,0.6785714285714286,0.8085106382978723,9,9,3,0.02127659574468085,0.9361702127659575,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.5,raw,47,0.88,0.9361702127659575,3,3,11,0.1702127659574468,0.6808510638297872,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.5,corners,47,0.88,0.9361702127659575,3,3,12,0.19148936170212766,0.6808510638297872,0.88,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.5,gaussian,47,0.7090909090909091,0.8297872340425532,8,8,3,0.02127659574468085,0.9361702127659575,0.9183673469387755,,,
cached_90,open_drawer,95,56,google_robot_open_drawer__seed095__step056,both_fail,0.5,both,47,0.6491228070175439,0.7872340425531915,10,10,2,0.0,0.9574468085106383,0.9183673469387755,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,1.0,raw,48,1.0,1.0,0,0,11,0.125,0.6666666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,1.0,corners,48,0.9591836734693877,0.9791666666666666,1,1,11,0.125,0.6666666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,1.0,gaussian,48,0.6842105263157895,0.8125,9,9,5,0.0625,0.8958333333333334,1.0,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,1.0,both,48,0.6551724137931034,0.7916666666666666,10,10,3,0.041666666666666664,0.9583333333333334,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.9,raw,48,0.92,0.9583333333333334,2,2,11,0.125,0.625,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.9,corners,48,0.92,0.9583333333333334,2,2,11,0.125,0.6458333333333334,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.9,gaussian,48,0.6842105263157895,0.8125,9,9,4,0.041666666666666664,0.9166666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.9,both,48,0.6842105263157895,0.8125,9,9,3,0.041666666666666664,0.9583333333333334,0.9591836734693877,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.75,raw,48,0.8823529411764706,0.9375,3,3,8,0.125,0.8125,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.75,corners,48,0.8823529411764706,0.9375,3,3,9,0.14583333333333334,0.8125,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.75,gaussian,48,0.6842105263157895,0.8125,9,9,4,0.041666666666666664,0.9166666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.75,both,48,0.6842105263157895,0.8125,9,9,3,0.041666666666666664,0.9583333333333334,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.5,raw,48,0.8461538461538461,0.9166666666666666,4,4,8,0.10416666666666667,0.7916666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.5,corners,48,0.8461538461538461,0.9166666666666666,4,4,8,0.10416666666666667,0.8125,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.5,gaussian,48,0.6842105263157895,0.8125,9,9,4,0.041666666666666664,0.9166666666666666,0.92,,,
cached_90,open_drawer,95,101,google_robot_open_drawer__seed095__step101,both_fail,0.5,both,48,0.6551724137931034,0.7916666666666666,10,10,4,0.0625,0.9375,0.9591836734693877,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,1.0,raw,52,1.0,1.0,0,0,3,0.038461538461538464,0.9615384615384616,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,1.0,corners,52,0.9622641509433962,0.9807692307692307,1,1,2,0.019230769230769232,0.9807692307692307,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,1.0,gaussian,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,1.0,both,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.9,raw,52,0.9622641509433962,0.9807692307692307,1,1,4,0.057692307692307696,0.9423076923076923,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.9,corners,52,0.9622641509433962,0.9807692307692307,1,1,3,0.038461538461538464,0.9615384615384616,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.9,gaussian,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.9,both,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.75,raw,52,0.9622641509433962,0.9807692307692307,1,1,4,0.057692307692307696,0.9423076923076923,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.75,corners,52,0.9259259259259259,0.9615384615384616,2,2,3,0.038461538461538464,0.9615384615384616,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.75,gaussian,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.75,both,52,0.7931034482758621,0.8846153846153846,6,6,1,0.0,1.0,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.5,raw,52,0.8909090909090909,0.9423076923076923,3,3,5,0.07692307692307693,0.9230769230769231,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.5,corners,52,0.8909090909090909,0.9423076923076923,3,3,3,0.038461538461538464,0.9615384615384616,0.9259259259259259,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.5,gaussian,52,0.7627118644067796,0.8653846153846154,7,7,2,0.019230769230769232,0.9807692307692307,0.9622641509433962,,,
cached_90,open_drawer,97,11,google_robot_open_drawer__seed097__step011,both_success,0.5,both,52,0.7627118644067796,0.8653846153846154,7,7,2,0.019230769230769232,0.9807692307692307,0.9622641509433962,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,1.0,raw,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,1.0,corners,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,1.0,gaussian,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,1.0,both,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.9,raw,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.9,corners,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.9,gaussian,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.9,both,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.75,raw,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.75,corners,26,1.0,1.0,0,0,4,0.11538461538461539,0.8846153846153846,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.75,gaussian,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.75,both,26,0.7333333333333333,0.8461538461538461,4,4,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.5,raw,26,0.7931034482758621,0.8846153846153846,3,3,4,0.07692307692307693,0.8461538461538461,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.5,corners,26,0.7931034482758621,0.8846153846153846,3,3,4,0.07692307692307693,0.8461538461538461,0.9259259259259259,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.5,gaussian,26,0.6774193548387096,0.8076923076923077,5,5,1,0.0,1.0,0.8571428571428571,,,
cached_90,open_drawer,97,56,google_robot_open_drawer__seed097__step056,both_success,0.5,both,26,0.6774193548387096,0.8076923076923077,5,5,1,0.0,1.0,0.8571428571428571,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,1.0,raw,20,1.0,1.0,0,0,3,0.1,0.9,0.8181818181818182,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,1.0,corners,20,1.0,1.0,0,0,3,0.1,0.9,0.8181818181818182,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,1.0,gaussian,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,1.0,both,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.9,raw,20,1.0,1.0,0,0,3,0.1,0.9,0.8181818181818182,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.9,corners,20,1.0,1.0,0,0,3,0.1,0.9,0.8181818181818182,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.9,gaussian,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.9,both,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.75,raw,20,0.8181818181818182,0.9,2,2,3,0.1,0.9,0.9047619047619048,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.75,corners,20,0.8181818181818182,0.9,2,2,3,0.1,0.9,0.9047619047619048,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.75,gaussian,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.75,both,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.5,raw,20,0.8181818181818182,0.9,2,2,4,0.15,0.85,0.9047619047619048,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.5,corners,20,0.8181818181818182,0.9,2,2,4,0.15,0.85,0.9047619047619048,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.5,gaussian,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,97,101,google_robot_open_drawer__seed097__step101,both_success,0.5,both,20,0.7391304347826086,0.85,3,3,1,0.0,1.0,1.0,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,1.0,raw,42,1.0,1.0,0,0,4,0.047619047619047616,0.8809523809523809,0.9090909090909091,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,1.0,corners,42,1.0,1.0,0,0,4,0.047619047619047616,0.8809523809523809,0.9090909090909091,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,1.0,gaussian,42,0.7872340425531915,0.8809523809523809,5,5,3,0.023809523809523808,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,1.0,both,42,0.7872340425531915,0.8809523809523809,5,5,3,0.023809523809523808,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.9,raw,42,0.9534883720930233,0.9761904761904762,1,1,4,0.047619047619047616,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.9,corners,42,0.9534883720930233,0.9761904761904762,1,1,4,0.047619047619047616,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.9,gaussian,42,0.8260869565217391,0.9047619047619048,4,4,3,0.023809523809523808,0.9047619047619048,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.9,both,42,0.8260869565217391,0.9047619047619048,4,4,3,0.023809523809523808,0.9047619047619048,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.75,raw,42,0.9090909090909091,0.9523809523809523,2,2,4,0.047619047619047616,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.75,corners,42,0.9090909090909091,0.9523809523809523,2,2,4,0.047619047619047616,0.8809523809523809,0.8666666666666667,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.75,gaussian,42,0.8666666666666667,0.9285714285714286,3,3,3,0.023809523809523808,0.9047619047619048,0.9090909090909091,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.75,both,42,0.8666666666666667,0.9285714285714286,3,3,3,0.023809523809523808,0.9047619047619048,0.9090909090909091,,,
cached_90,open_drawer,99,11,google_robot_open_drawer__seed099__step011,l11_win,0.5,raw,42,0.7872340425531915,0.8809523809523809,5,5,4,0.07142857142857142,0.9285714285714286,0.9090909090909091,,,
