dataset,task,seed,step,state_id,outcome_group,l11_success,sparse_success,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,1.0,both,35,0.7948717948717948,0.8857142857142857,4,4,5,0.02857142857142857,0.4
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.9,raw,35,0.9444444444444444,0.9714285714285714,1,1,6,0.02857142857142857,0.37142857142857144
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.9,corners,35,0.9444444444444444,0.9714285714285714,1,1,6,0.02857142857142857,0.37142857142857144
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.9,gaussian,35,0.8421052631578947,0.9142857142857143,3,3,5,0.0,0.4
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.9,both,35,0.8421052631578947,0.9142857142857143,3,3,5,0.0,0.4
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.75,raw,35,0.8918918918918919,0.9428571428571428,2,2,8,0.05714285714285714,0.22857142857142856
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.75,corners,35,0.8918918918918919,0.9428571428571428,2,2,8,0.05714285714285714,0.22857142857142856
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.75,gaussian,35,0.8421052631578947,0.9142857142857143,3,3,5,0.0,0.37142857142857144
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.75,both,35,0.8421052631578947,0.9142857142857143,3,3,5,0.0,0.37142857142857144
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.5,raw,35,0.7073170731707317,0.8285714285714286,6,6,10,0.11428571428571428,0.22857142857142856
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.5,corners,35,0.7073170731707317,0.8285714285714286,6,6,10,0.11428571428571428,0.22857142857142856
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.5,gaussian,35,0.7948717948717948,0.8857142857142857,4,4,6,0.02857142857142857,0.37142857142857144
initial_400,move_near,46,0,google_robot_move_near__seed046__initial,sparse_win,0,1,0.5,both,35,0.7948717948717948,0.8857142857142857,4,4,6,0.02857142857142857,0.37142857142857144
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,1.0,raw,35,1.0,1.0,0,0,9,0.08571428571428572,0.3142857142857143
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,1.0,corners,35,1.0,1.0,0,0,9,0.08571428571428572,0.3142857142857143
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,1.0,gaussian,35,0.5909090909090909,0.7428571428571429,9,9,5,0.05714285714285714,0.45714285714285713
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,1.0,both,35,0.5909090909090909,0.7428571428571429,9,9,5,0.05714285714285714,0.45714285714285713
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.9,raw,35,0.8918918918918919,0.9428571428571428,2,2,10,0.14285714285714285,0.34285714285714286
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.9,corners,35,0.8918918918918919,0.9428571428571428,2,2,10,0.14285714285714285,0.34285714285714286
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.9,gaussian,35,0.627906976744186,0.7714285714285715,8,8,5,0.05714285714285714,0.42857142857142855
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.9,both,35,0.627906976744186,0.7714285714285715,8,8,5,0.05714285714285714,0.42857142857142855
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.75,raw,35,0.7073170731707317,0.8285714285714286,6,6,11,0.11428571428571428,0.34285714285714286
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.75,corners,35,0.7073170731707317,0.8285714285714286,6,6,11,0.11428571428571428,0.34285714285714286
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.75,gaussian,35,0.627906976744186,0.7714285714285715,8,8,5,0.0,0.4
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.75,both,35,0.627906976744186,0.7714285714285715,8,8,5,0.0,0.4
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.5,raw,35,0.5217391304347826,0.6857142857142857,11,11,13,0.17142857142857143,0.2
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.5,corners,35,0.5217391304347826,0.6857142857142857,11,11,13,0.17142857142857143,0.2
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.5,gaussian,35,0.5217391304347826,0.6857142857142857,11,11,7,0.08571428571428572,0.4
initial_400,move_near,47,0,google_robot_move_near__seed047__initial,both_fail,0,0,0.5,both,35,0.5217391304347826,0.6857142857142857,11,11,5,0.02857142857142857,0.4
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,1.0,raw,9,1.0,1.0,0,0,4,0.2222222222222222,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,1.0,corners,9,1.0,1.0,0,0,4,0.2222222222222222,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,1.0,gaussian,9,0.8,0.8888888888888888,1,1,3,0.0,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,1.0,both,9,0.8,0.8888888888888888,1,1,3,0.0,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.9,raw,9,0.8,0.8888888888888888,1,1,4,0.1111111111111111,0.4444444444444444
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.9,corners,9,0.8,0.8888888888888888,1,1,4,0.1111111111111111,0.4444444444444444
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.9,gaussian,9,0.8,0.8888888888888888,1,1,3,0.0,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.9,both,9,0.8,0.8888888888888888,1,1,3,0.0,0.5555555555555556
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.75,raw,9,0.5,0.6666666666666666,3,3,5,0.2222222222222222,0.3333333333333333
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.75,corners,9,0.5,0.6666666666666666,3,3,5,0.2222222222222222,0.3333333333333333
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.75,gaussian,9,0.5,0.6666666666666666,3,3,5,0.3333333333333333,0.4444444444444444
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.75,both,9,0.5,0.6666666666666666,3,3,5,0.3333333333333333,0.4444444444444444
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.5,raw,9,0.125,0.2222222222222222,7,7,9,1.0,0.1111111111111111
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.5,corners,9,0.125,0.2222222222222222,7,7,9,1.0,0.1111111111111111
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.5,gaussian,9,0.2,0.3333333333333333,6,6,5,0.3333333333333333,0.4444444444444444
initial_400,move_near,48,0,google_robot_move_near__seed048__initial,sparse_win,0,1,0.5,both,9,0.2,0.3333333333333333,6,6,5,0.3333333333333333,0.4444444444444444
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,1.0,raw,18,1.0,1.0,0,0,9,0.2222222222222222,0.2222222222222222
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,1.0,corners,18,1.0,1.0,0,0,9,0.2222222222222222,0.2222222222222222
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,1.0,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,3,0.0,0.5
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,1.0,both,18,0.5652173913043478,0.7222222222222222,5,5,3,0.0,0.5
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.9,raw,18,0.7142857142857143,0.8333333333333334,3,3,9,0.2222222222222222,0.2222222222222222
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.9,corners,18,0.7142857142857143,0.8333333333333334,3,3,9,0.2222222222222222,0.2222222222222222
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.9,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,4,0.05555555555555555,0.3333333333333333
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.9,both,18,0.5652173913043478,0.7222222222222222,5,5,4,0.05555555555555555,0.3333333333333333
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.75,raw,18,0.5,0.6666666666666666,6,6,8,0.2222222222222222,0.3888888888888889
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.75,corners,18,0.5,0.6666666666666666,6,6,8,0.2222222222222222,0.3888888888888889
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.75,gaussian,18,0.44,0.6111111111111112,7,7,5,0.1111111111111111,0.3333333333333333
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.75,both,18,0.44,0.6111111111111112,7,7,5,0.1111111111111111,0.3333333333333333
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.5,raw,18,0.44,0.6111111111111112,7,7,7,0.16666666666666666,0.3888888888888889
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.5,corners,18,0.44,0.6111111111111112,7,7,7,0.16666666666666666,0.3888888888888889
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.5,gaussian,18,0.3333333333333333,0.5,9,9,6,0.05555555555555555,0.3333333333333333
initial_400,move_near,49,0,google_robot_move_near__seed049__initial,both_fail,0,0,0.5,both,18,0.3333333333333333,0.5,9,9,6,0.05555555555555555,0.3333333333333333
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,1.0,raw,31,1.0,1.0,0,0,9,0.0967741935483871,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,1.0,corners,31,1.0,1.0,0,0,9,0.0967741935483871,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,1.0,gaussian,31,0.55,0.7096774193548387,9,9,3,0.0,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,1.0,both,31,0.55,0.7096774193548387,9,9,3,0.0,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.9,raw,31,0.8787878787878788,0.9354838709677419,2,2,11,0.16129032258064516,0.2903225806451613
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.9,corners,31,0.8787878787878788,0.9354838709677419,2,2,11,0.16129032258064516,0.2903225806451613
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.9,gaussian,31,0.5121951219512195,0.6774193548387096,10,10,3,0.0,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.9,both,31,0.5121951219512195,0.6774193548387096,10,10,3,0.0,0.3548387096774194
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.75,raw,31,0.7222222222222222,0.8387096774193549,5,5,14,0.25806451612903225,0.25806451612903225
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.75,corners,31,0.7222222222222222,0.8387096774193549,5,5,14,0.25806451612903225,0.25806451612903225
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.75,gaussian,31,0.55,0.7096774193548387,9,9,4,0.03225806451612903,0.3870967741935484
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.75,both,31,0.55,0.7096774193548387,9,9,4,0.03225806451612903,0.3870967741935484
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.5,raw,31,0.631578947368421,0.7741935483870968,7,7,12,0.1935483870967742,0.25806451612903225
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.5,corners,31,0.631578947368421,0.7741935483870968,7,7,12,0.1935483870967742,0.25806451612903225
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.5,gaussian,31,0.55,0.7096774193548387,9,9,5,0.06451612903225806,0.3870967741935484
initial_400,move_near,50,0,google_robot_move_near__seed050__initial,both_fail,0,0,0.5,both,31,0.55,0.7096774193548387,9,9,5,0.06451612903225806,0.3870967741935484
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,1.0,raw,30,1.0,1.0,0,0,8,0.13333333333333333,0.36666666666666664
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,1.0,corners,30,1.0,1.0,0,0,8,0.13333333333333333,0.36666666666666664
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,1.0,gaussian,30,0.7142857142857143,0.8333333333333334,5,5,3,0.0,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,1.0,both,30,0.7142857142857143,0.8333333333333334,5,5,3,0.0,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.9,raw,30,0.875,0.9333333333333333,2,2,8,0.1,0.36666666666666664
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.9,corners,30,0.875,0.9333333333333333,2,2,8,0.1,0.36666666666666664
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.9,gaussian,30,0.6666666666666666,0.8,6,6,4,0.03333333333333333,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.9,both,30,0.6666666666666666,0.8,6,6,4,0.03333333333333333,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.75,raw,30,0.7647058823529411,0.8666666666666667,4,4,10,0.13333333333333333,0.3
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.75,corners,30,0.7647058823529411,0.8666666666666667,4,4,10,0.13333333333333333,0.3
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.75,gaussian,30,0.6666666666666666,0.8,6,6,5,0.03333333333333333,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.75,both,30,0.6666666666666666,0.8,6,6,5,0.03333333333333333,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.5,raw,30,0.5789473684210527,0.7333333333333333,8,8,10,0.16666666666666666,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.5,corners,30,0.5789473684210527,0.7333333333333333,8,8,10,0.16666666666666666,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.5,gaussian,30,0.6216216216216216,0.7666666666666667,7,7,5,0.03333333333333333,0.4
initial_400,move_near,51,0,google_robot_move_near__seed051__initial,both_success,1,1,0.5,both,30,0.6216216216216216,0.7666666666666667,7,7,5,0.03333333333333333,0.4
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,1.0,raw,32,1.0,1.0,0,0,9,0.09375,0.3125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,1.0,corners,32,1.0,1.0,0,0,9,0.09375,0.3125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,1.0,gaussian,32,0.6,0.75,8,8,2,0.0,0.59375
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,1.0,both,32,0.6,0.75,8,8,2,0.0,0.59375
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.9,raw,32,0.9393939393939394,0.96875,1,1,10,0.125,0.28125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.9,corners,32,0.9393939393939394,0.96875,1,1,10,0.125,0.28125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.9,gaussian,32,0.6,0.75,8,8,3,0.03125,0.59375
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.9,both,32,0.6,0.75,8,8,3,0.03125,0.59375
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.75,raw,32,0.8285714285714286,0.90625,3,3,12,0.21875,0.21875
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.75,corners,32,0.8285714285714286,0.90625,3,3,12,0.21875,0.21875
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.75,gaussian,32,0.6842105263157895,0.8125,6,6,4,0.03125,0.53125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.75,both,32,0.6842105263157895,0.8125,6,6,4,0.03125,0.53125
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.5,raw,32,0.6842105263157895,0.8125,6,6,11,0.15625,0.25
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.5,corners,32,0.6842105263157895,0.8125,6,6,11,0.15625,0.25
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.5,gaussian,32,0.6410256410256411,0.78125,7,7,5,0.0,0.375
initial_400,move_near,52,0,google_robot_move_near__seed052__initial,both_success,1,1,0.5,both,32,0.6410256410256411,0.78125,7,7,5,0.0,0.375
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,1.0,raw,72,1.0,1.0,0,0,13,0.1111111111111111,0.5
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,1.0,corners,72,1.0,1.0,0,0,13,0.1111111111111111,0.5
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,1.0,gaussian,72,0.7142857142857143,0.8333333333333334,12,12,6,0.027777777777777776,0.5972222222222222
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,1.0,both,72,0.7142857142857143,0.8333333333333334,12,12,6,0.027777777777777776,0.5972222222222222
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.9,raw,72,0.92,0.9583333333333334,3,3,16,0.1388888888888889,0.3194444444444444
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.9,corners,72,0.92,0.9583333333333334,3,3,16,0.1388888888888889,0.3194444444444444
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.9,gaussian,72,0.7142857142857143,0.8333333333333334,12,12,7,0.027777777777777776,0.375
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.9,both,72,0.7142857142857143,0.8333333333333334,12,12,7,0.027777777777777776,0.375
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.75,raw,72,0.8227848101265823,0.9027777777777778,7,7,17,0.1527777777777778,0.3055555555555556
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.75,corners,72,0.8227848101265823,0.9027777777777778,7,7,17,0.1527777777777778,0.3055555555555556
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.75,gaussian,72,0.6941176470588235,0.8194444444444444,13,13,7,0.027777777777777776,0.375
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.75,both,72,0.6941176470588235,0.8194444444444444,13,13,7,0.027777777777777776,0.375
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.5,raw,72,0.7142857142857143,0.8333333333333334,12,12,18,0.18055555555555555,0.3194444444444444
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.5,corners,72,0.7142857142857143,0.8333333333333334,12,12,18,0.18055555555555555,0.3194444444444444
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.5,gaussian,72,0.6179775280898876,0.7638888888888888,17,17,8,0.041666666666666664,0.3611111111111111
initial_400,move_near,53,0,google_robot_move_near__seed053__initial,both_success,1,1,0.5,both,72,0.6179775280898876,0.7638888888888888,17,17,8,0.041666666666666664,0.3611111111111111
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,1.0,raw,14,1.0,1.0,0,0,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,1.0,corners,14,1.0,1.0,0,0,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,1.0,gaussian,14,0.6470588235294118,0.7857142857142857,3,3,3,0.07142857142857142,0.5714285714285714
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,1.0,both,14,0.6470588235294118,0.7857142857142857,3,3,3,0.07142857142857142,0.5714285714285714
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.9,raw,14,1.0,1.0,0,0,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.9,corners,14,1.0,1.0,0,0,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.9,gaussian,14,0.5555555555555556,0.7142857142857143,4,4,3,0.07142857142857142,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.9,both,14,0.5555555555555556,0.7142857142857143,4,4,3,0.07142857142857142,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.75,raw,14,0.8666666666666667,0.9285714285714286,1,1,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.75,corners,14,0.8666666666666667,0.9285714285714286,1,1,7,0.35714285714285715,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.75,gaussian,14,0.5555555555555556,0.7142857142857143,4,4,2,0.0,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.75,both,14,0.5555555555555556,0.7142857142857143,4,4,2,0.0,0.5
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.5,raw,14,0.5555555555555556,0.7142857142857143,4,4,8,0.21428571428571427,0.21428571428571427
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.5,corners,14,0.5555555555555556,0.7142857142857143,4,4,8,0.21428571428571427,0.21428571428571427
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.5,gaussian,14,0.5555555555555556,0.7142857142857143,4,4,2,0.0,0.5714285714285714
initial_400,move_near,54,0,google_robot_move_near__seed054__initial,both_success,1,1,0.5,both,14,0.5555555555555556,0.7142857142857143,4,4,2,0.0,0.5714285714285714
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,1.0,raw,46,1.0,1.0,0,0,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,1.0,corners,46,1.0,1.0,0,0,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,1.0,gaussian,46,0.7037037037037037,0.8260869565217391,8,8,7,0.021739130434782608,0.34782608695652173
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,1.0,both,46,0.7037037037037037,0.8260869565217391,8,8,7,0.021739130434782608,0.34782608695652173
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.9,raw,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.9,corners,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.9,gaussian,46,0.803921568627451,0.8913043478260869,5,5,7,0.021739130434782608,0.32608695652173914
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.9,both,46,0.803921568627451,0.8913043478260869,5,5,7,0.021739130434782608,0.32608695652173914
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.75,raw,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.75,corners,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.75,gaussian,46,0.84,0.9130434782608695,4,4,8,0.043478260869565216,0.32608695652173914
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.75,both,46,0.84,0.9130434782608695,4,4,8,0.043478260869565216,0.32608695652173914
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.5,raw,46,0.803921568627451,0.8913043478260869,5,5,11,0.10869565217391304,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.5,corners,46,0.803921568627451,0.8913043478260869,5,5,11,0.10869565217391304,0.30434782608695654
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.5,gaussian,46,0.6727272727272727,0.8043478260869565,9,9,8,0.06521739130434782,0.34782608695652173
initial_400,move_near,55,0,google_robot_move_near__seed055__initial,both_fail,0,0,0.5,both,46,0.6727272727272727,0.8043478260869565,9,9,8,0.06521739130434782,0.34782608695652173
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,1.0,raw,50,1.0,1.0,0,0,9,0.06,0.3
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,1.0,corners,50,1.0,1.0,0,0,9,0.06,0.3
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,1.0,gaussian,50,0.6666666666666666,0.8,10,10,5,0.02,0.36
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,1.0,both,50,0.6666666666666666,0.8,10,10,5,0.02,0.36
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.9,raw,50,0.9607843137254902,0.98,1,1,10,0.08,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.9,corners,50,0.9607843137254902,0.98,1,1,10,0.08,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.9,gaussian,50,0.6949152542372882,0.82,9,9,6,0.04,0.34
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.9,both,50,0.6949152542372882,0.82,9,9,5,0.02,0.34
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.75,raw,50,0.9230769230769231,0.96,2,2,10,0.1,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.75,corners,50,0.9230769230769231,0.96,2,2,10,0.1,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.75,gaussian,50,0.7857142857142857,0.88,6,6,6,0.04,0.32
