task,outcome_group,alpha,spatial_mode,n,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
pick_coke_can,l11_win,0.9,raw,6,0.9762237762237763,0.9878015350877193,0.5,0.5,9.666666666666666,0.11523023594217202,0.44423701372714536,0.9157747807747808,0.16415348341540048,0.17983367983367982,1.0
pick_coke_can,l11_win,1.0,both,6,0.6187766279461896,0.7620329433064397,9.666666666666666,9.666666666666666,5.0,0.0481648740577312,0.6994318322443323,0.8892982834159304,0.12643435274167236,0.21933471933471935,1.0
pick_coke_can,l11_win,1.0,corners,6,0.9914529914529915,0.9956140350877193,0.16666666666666666,0.16666666666666666,9.5,0.11618966576673344,0.4494453470604787,0.8998627189803661,0.1673865652264967,0.17983367983367982,1.0
pick_coke_can,l11_win,1.0,gaussian,6,0.6160391695869749,0.7604133810078358,9.833333333333334,9.833333333333334,5.0,0.04394114509246089,0.6950458673320515,0.8935528707691094,0.12607757891232496,0.21933471933471935,1.0
pick_coke_can,l11_win,1.0,raw,6,1.0,1.0,0.0,0.0,9.333333333333334,0.10741773594217202,0.4494453470604787,0.8998627189803661,0.1669024047582335,0.17983367983367982,1.0
pick_coke_can,sparse_win,0.5,both,9,0.5398271844350276,0.6926143171708801,6.555555555555555,6.555555555555555,3.111111111111111,0.014886817951461231,0.7473797711118695,0.8660511988505886,0.11927767614394354,0.3055555555555556,1.0
pick_coke_can,sparse_win,0.5,corners,9,0.6761623350817438,0.7983279781236685,3.7777777777777777,3.7777777777777777,6.777777777777778,0.21876431609383915,0.5348564287238574,0.8773260863841581,0.1495577093042753,0.19444444444444442,1.0
pick_coke_can,sparse_win,0.5,gaussian,9,0.5398271844350276,0.6926143171708801,6.555555555555555,6.555555555555555,3.2222222222222223,0.016870944935588213,0.7473797711118695,0.8660511988505886,0.11812195902157561,0.3055555555555556,1.0
pick_coke_can,sparse_win,0.5,raw,9,0.6761623350817438,0.7983279781236685,3.7777777777777777,3.7777777777777777,6.888888888888889,0.22074844307796615,0.5348564287238574,0.8773260863841581,0.14810898368900138,0.19444444444444442,1.0
pick_coke_can,sparse_win,0.75,both,9,0.5900090136622814,0.738045406055523,5.777777777777778,5.777777777777778,3.3333333333333335,0.03608097511329675,0.718084997043084,0.8728487056355908,0.12628572387439507,0.2777777777777778,1.0
pick_coke_can,sparse_win,0.75,corners,9,0.7640492223825558,0.8623154263411785,2.4444444444444446,2.4444444444444446,6.444444444444445,0.20199953661719527,0.5425832697840318,0.8950524900469284,0.1646015865894675,0.19444444444444442,1.0
pick_coke_can,sparse_win,0.75,gaussian,9,0.5926612822992048,0.74002953303965,5.666666666666667,5.666666666666667,3.5555555555555554,0.040049229081550716,0.7141167430748301,0.8728487056355908,0.12484203420100753,0.2777777777777778,1.0
pick_coke_can,sparse_win,0.75,raw,9,0.767564602169122,0.8642995533253055,2.3333333333333335,2.3333333333333335,6.666666666666667,0.20398366360132225,0.5425832697840318,0.8950524900469284,0.1627218619365307,0.19444444444444442,1.0
pick_coke_can,sparse_win,0.9,both,9,0.6045553465230951,0.751333191278665,6.0,6.0,3.0,0.019445695766153,0.7131317964749839,0.8304120792639109,0.13142264603196935,0.25,1.0
pick_coke_can,sparse_win,0.9,corners,9,0.863739358733797,0.9248005528586266,1.4444444444444444,1.4444444444444444,6.222222222222222,0.12515446810546008,0.5530457096250028,0.8637075868453493,0.17584843302380077,0.16666666666666666,1.0
pick_coke_can,sparse_win,0.9,gaussian,9,0.6019788569900837,0.749349064294538,6.111111111111111,6.111111111111111,3.111111111111111,0.019445695766153,0.7131317964749839,0.8245248695193078,0.1297449656662445,0.25,1.0
pick_coke_can,sparse_win,0.9,raw,9,0.863739358733797,0.9248005528586266,1.4444444444444444,1.4444444444444444,6.333333333333333,0.12713859508958705,0.5530457096250028,0.8531812710558756,0.17360642403916327,0.16666666666666666,1.0
pick_coke_can,sparse_win,1.0,both,9,0.587543560293101,0.7352583997801445,6.111111111111111,6.111111111111111,2.888888888888889,0.019445695766153,0.7140009837848491,0.8813001813001813,0.13534279052499942,0.2222222222222222,1.0
pick_coke_can,sparse_win,1.0,corners,9,0.9844054580896687,0.9918430335097003,0.2222222222222222,0.2222222222222222,6.0,0.10737958761871519,0.5551172727135151,0.8498772394105978,0.1845792849945568,0.1388888888888889,1.0
pick_coke_can,sparse_win,1.0,gaussian,9,0.5900474726561682,0.7372425267642716,6.0,6.0,3.0,0.019445695766153,0.7140009837848491,0.8775964775964776,0.1334726770797537,0.2222222222222222,1.0
pick_coke_can,sparse_win,1.0,raw,9,1.0,1.0,0.0,0.0,6.111111111111111,0.10936371460284217,0.553133145729388,0.8498772394105978,0.18203168006052392,0.1388888888888889,1.0
