task,seed,stage,category,step,m,swap_count,historical_mask_jaccard,residual_cosine,action_l2,action_changed_dims,feature_norm_delta,residual_norm_delta,component_delta,isolated_ratio_delta,max_single_swap_action_l2,sum_single_swap_action_l2,interaction_only_action_change
move_near,23,early,both_fail,9,38,0,0.9487179487179487,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,23,middle,both_fail,40,50,0,0.74,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,23,late,both_fail,70,41,0,0.7272727272727273,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,24,early,both_success,9,74,1,0.44594594594594594,0.9994095878524519,0.0,0,-0.9176788330078125,-0.05548095703125,1,0.013513513513513514,0.0,0.0,0
move_near,24,middle,both_success,40,18,2,0.85,0.8176341692380872,0.0,0,4.3158416748046875,17.68377685546875,-1,0.0,0.0,0.0,0
move_near,24,late,both_success,70,26,0,0.5909090909090909,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,25,early,both_success,9,41,1,0.5609756097560976,0.9988484100806144,0.0,0,-0.0181884765625,-1.2460479736328125,-1,-0.024390243902439032,0.0,0.0,0
move_near,25,middle,both_success,40,30,0,0.8333333333333334,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,25,late,both_success,70,13,1,0.32,0.9764498660968622,0.027745927015940364,1,0.134796142578125,-4.6652679443359375,2,0.07692307692307693,0.027745927015940364,0.027745927015940364,0
move_near,26,early,both_success,9,21,1,1.0,0.9678711203455816,0.0,0,2.1959915161132812,0.6228179931640625,-1,-0.047619047619047616,0.0,0.0,0
move_near,26,middle,both_success,40,65,0,0.8904109589041096,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,26,late,both_success,70,57,0,0.5851063829787234,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,27,early,both_fail,9,38,0,0.9487179487179487,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,27,middle,both_fail,40,50,0,0.74,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,27,late,both_fail,70,41,0,0.7272727272727273,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,28,early,both_fail,9,34,3,1.0,0.9657417156246776,0.0046679832023732715,1,0.0229339599609375,2.4321441650390625,0,0.02941176470588236,0.0046679832023732715,0.0046679832023732715,0
move_near,28,middle,both_fail,40,26,2,0.9629629629629629,0.5746716945212261,0.07739735366667014,1,11.874801635742188,18.512802124023438,-1,-0.038461538461538464,0.07739735366667014,0.1263630263945635,0
move_near,28,late,both_fail,70,13,1,0.8571428571428571,0.9658012525146145,0.0,0,0.623565673828125,-0.123138427734375,0,0.0,0.0,0.0,0
move_near,29,early,both_success,9,40,2,1.0,0.9898569170712743,0.0,0,2.0940399169921875,-2.3822174072265625,-1,0.0,0.0,0.0,0
move_near,29,middle,both_success,40,54,2,0.9642857142857143,0.9875099664014249,0.0,0,7.4110107421875,-1.214447021484375,0,0.018518518518518517,0.0,0.0,0
move_near,29,late,both_success,70,56,1,0.7142857142857143,0.9985200808493779,0.0,0,0.546661376953125,-0.7880096435546875,0,0.01785714285714285,0.0,0.0,0
move_near,30,early,both_fail,9,51,1,1.0,0.9779506012471837,0.0,0,-1.371734619140625,0.85235595703125,0,0.0,0.0,0.0,0
move_near,30,middle,both_fail,40,65,1,1.0,0.9958234578327105,0.0,0,-0.169891357421875,-0.8802337646484375,0,0.015384615384615385,0.0,0.0,0
move_near,30,late,both_fail,70,46,0,0.4946236559139785,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,31,early,both_fail,9,27,1,1.0,0.9510935439125399,0.0,0,0.052978515625,3.480377197265625,-1,0.0,0.0,0.0,0
move_near,31,middle,both_fail,40,24,1,0.5454545454545454,0.963633666989518,0.02952364202574187,1,1.9335708618164062,-0.104217529296875,-1,-0.04166666666666666,0.02952364202574187,0.02952364202574187,0
move_near,31,late,both_fail,70,43,0,0.627906976744186,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,32,early,both_success,9,60,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,32,middle,both_success,40,51,1,0.7894736842105263,0.9949514876440081,0.01579537829932043,1,1.5200347900390625,-0.69342041015625,-1,-0.019607843137254916,0.01579537829932043,0.01579537829932043,0
move_near,32,late,both_success,70,55,0,0.8064516129032258,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,33,early,rescue,9,22,2,0.88,0.8974409730584382,0.012636302639456365,1,1.1356887817382812,3.5533599853515625,-1,0.0,0.012636302639456365,0.012636302639456365,0
move_near,33,middle,rescue,40,55,0,0.2727272727272727,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,33,late,rescue,70,13,2,0.6190476190476191,0.9787410470877798,0.0,0,2.3790283203125,0.608489990234375,1,0.15384615384615385,0.0,0.0,0
move_near,34,early,both_success,9,73,1,0.9863013698630136,0.9955515909660654,0.0,0,0.1897735595703125,-0.625274658203125,-2,-0.0136986301369863,0.0,0.0,0
move_near,34,middle,both_success,40,21,1,0.84,0.9900295613227712,0.0,0,-1.0608139038085938,1.878662109375,1,0.09523809523809523,0.0,0.0,0
move_near,34,late,both_success,70,57,0,0.873015873015873,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,35,early,both_success,9,53,1,1.0,0.9964183757733872,0.0,0,1.2104034423828125,-2.1073455810546875,-1,-0.03773584905660378,0.0,0.0,0
move_near,35,middle,both_success,40,77,0,0.2857142857142857,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,35,late,both_success,70,83,0,0.7906976744186046,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,36,early,both_success,9,41,1,0.5121951219512195,0.9929425130944229,0.0,0,-1.1658172607421875,-4.6758575439453125,2,0.02439024390243902,0.0,0.0,0
move_near,36,middle,both_success,40,58,1,0.1724137931034483,0.9963609014302396,0.0,0,2.6210784912109375,-1.6074981689453125,0,0.0,0.0,0.0,0
move_near,36,late,both_success,70,35,1,0.6590909090909091,0.9955284570748758,0.0,0,-0.717041015625,3.30377197265625,-2,-0.057142857142857134,0.0,0.0,0
move_near,37,early,both_success,9,29,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,37,middle,both_success,40,34,1,0.8571428571428571,0.9804500881658627,0.004667983202373299,1,1.562408447265625,-0.308563232421875,-1,-0.029411764705882346,0.004667983202373299,0.004667983202373299,0
move_near,37,late,both_success,70,18,0,0.4,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,38,early,both_success,9,73,1,0.9863013698630136,0.9955515909660654,0.0,0,0.1897735595703125,-0.625274658203125,-2,-0.0136986301369863,0.0,0.0,0
move_near,38,middle,both_success,40,21,1,0.84,0.9900295613227712,0.0,0,-1.0608139038085938,1.878662109375,1,0.09523809523809523,0.0,0.0,0
move_near,38,late,both_success,70,57,0,0.873015873015873,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,39,early,both_success,9,53,1,1.0,0.9964183757733872,0.0,0,1.2104034423828125,-2.1073455810546875,-1,-0.03773584905660378,0.0,0.0,0
move_near,39,middle,both_success,40,77,0,0.2857142857142857,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,39,late,both_success,70,83,0,0.7906976744186046,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,40,early,both_fail,9,25,2,1.0,0.920825641053792,0.04297488121197697,2,0.7545318603515625,7.5343017578125,0,0.0,0.04264752140816516,0.04794179500551782,0
move_near,40,middle,both_fail,40,43,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,40,late,both_fail,70,58,0,0.7166666666666667,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,41,early,both_fail,9,14,2,0.8666666666666667,0.7109699416034851,0.02583318677252422,1,4.995429992675781,19.208412170410156,0,-0.07142857142857142,0.02583318677252422,0.02583318677252422,0
move_near,41,middle,both_fail,40,69,0,0.863013698630137,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,41,late,both_fail,70,84,2,0.7752808988764045,0.9966930236553557,0.0,0,0.7869873046875,-0.634857177734375,2,0.023809523809523808,0.0,0.0,0
move_near,42,early,both_success,9,44,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,42,middle,both_success,40,37,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,42,late,both_success,70,71,0,0.38028169014084506,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,43,early,both_success,9,41,1,0.5609756097560976,0.9988484100806144,0.0,0,-0.0181884765625,-1.2460479736328125,-1,-0.024390243902439032,0.0,0.0,0
move_near,43,middle,both_success,40,30,0,0.8333333333333334,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,43,late,both_success,70,13,1,0.32,0.9764498660968622,0.027745927015940364,1,0.134796142578125,-4.6652679443359375,2,0.07692307692307693,0.027745927015940364,0.027745927015940364,0
move_near,44,early,rescue,9,22,2,0.88,0.8974409730584382,0.012636302639456365,1,1.1356887817382812,3.5533599853515625,-1,0.0,0.012636302639456365,0.012636302639456365,0
move_near,44,middle,rescue,40,55,0,0.2727272727272727,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,44,late,rescue,70,13,2,0.6190476190476191,0.9787410470877798,0.0,0,2.3790283203125,0.608489990234375,1,0.15384615384615385,0.0,0.0,0
move_near,45,early,both_success,9,44,1,1.0,0.9677209173510527,0.0873456439489436,2,2.07354736328125,-0.6403961181640625,0,0.0,0.0873456439489436,0.0873456439489436,0
move_near,45,middle,both_success,40,76,2,0.9230769230769231,0.9544199253062404,0.0,0,-0.4909210205078125,-5.231903076171875,-2,-0.026315789473684223,0.0,0.0,0
move_near,45,late,both_success,70,73,1,0.7837837837837838,0.8667101824094505,0.0,0,3.9015350341796875,2.7628173828125,-1,-0.0136986301369863,0.0,0.0,0
move_near,46,early,rescue,9,25,1,1.0,0.862409738232973,0.04188801468113279,3,-6.068603515625,8.9425048828125,0,0.0,0.04188801468113279,0.04188801468113279,0
move_near,46,middle,rescue,40,87,1,0.3448275862068966,0.9925214676449592,0.044285463038612805,1,2.0011444091796875,0.65032958984375,1,0.0,0.044285463038612805,0.044285463038612805,0
move_near,46,late,rescue,70,64,0,0.515625,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,47,early,both_fail,9,40,2,1.0,0.9112337653391965,0.2288082256994996,1,2.9928741455078125,-12.91168212890625,-1,-0.024999999999999994,0.2288082256994996,0.2288082256994996,0
move_near,47,middle,both_fail,40,61,2,0.967741935483871,0.910941618887009,0.0,0,8.994369506835938,10.141616821289062,0,0.0,0.0,0.0,0
move_near,47,late,both_fail,70,52,2,0.9622641509433962,0.9699420020867658,0.0,0,3.469482421875,4.632354736328125,-1,-0.019230769230769232,0.0,0.0,0
move_near,48,early,both_fail,9,14,2,0.8666666666666667,0.7109699416034851,0.02583318677252422,1,4.995429992675781,19.208412170410156,0,-0.07142857142857142,0.02583318677252422,0.02583318677252422,0
move_near,48,middle,both_fail,40,69,0,0.863013698630137,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,48,late,both_fail,70,84,2,0.7752808988764045,0.9966930236553557,0.0,0,0.7869873046875,-0.634857177734375,2,0.023809523809523808,0.0,0.0,0
move_near,49,early,both_fail,9,34,3,0.6764705882352942,0.8692757949422306,0.04872940940857532,2,-1.7922821044921875,-3.807159423828125,0,0.029411764705882346,0.066979251523916,0.12743541267909395,0
move_near,49,middle,both_fail,40,39,1,0.36363636363636365,0.9957540404546293,0.017341204384962783,1,1.5947723388671875,0.2555084228515625,-2,-0.025641025641025633,0.017341204384962783,0.017341204384962783,0
move_near,49,late,both_fail,70,45,1,0.4583333333333333,0.9090904239953285,0.04441058634743269,2,-2.35247802734375,-5.8553619384765625,0,0.0,0.04441058634743269,0.04441058634743269,0
move_near,50,early,both_fail,9,25,0,0.36231884057971014,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,50,middle,both_fail,40,39,1,0.4588235294117647,0.9811011438539512,0.0,0,3.4557037353515625,3.816192626953125,-1,-0.025641025641025633,0.0,0.0,0
move_near,50,late,both_fail,70,104,0,0.40384615384615385,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,51,early,harm,9,31,1,1.0,0.9955185259351468,0.0,0,4.1955413818359375,1.4818572998046875,-1,-0.03225806451612903,0.0,0.0,0
move_near,51,middle,harm,40,56,1,0.9473684210526315,0.9904849141559411,0.019412336523626367,1,1.404541015625,0.2298126220703125,1,0.017857142857142863,0.019412336523626367,0.019412336523626367,0
move_near,51,late,harm,70,53,1,0.5930232558139535,0.9989961915869552,0.0,0,-0.00640869140625,0.1151275634765625,-1,0.0,0.0,0.0,0
move_near,52,early,both_success,9,21,1,1.0,0.9678711203455816,0.0,0,2.1959915161132812,0.6228179931640625,-1,-0.047619047619047616,0.0,0.0,0
move_near,52,middle,both_success,40,65,0,0.8904109589041096,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,52,late,both_success,70,57,0,0.5851063829787234,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,53,early,harm,9,55,0,0.34545454545454546,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,53,middle,harm,40,21,0,0.9523809523809523,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,53,late,harm,70,79,1,0.7341772151898734,0.9987125293325783,0.0,0,-0.6073760986328125,-0.29376220703125,0,-0.012658227848101278,0.0,0.0,0
move_near,54,early,both_success,9,13,1,0.8571428571428571,0.9531192769426075,0.0,0,2.0215377807617188,-4.028404235839844,-2,-0.15384615384615385,0.0,0.0,0
move_near,54,middle,both_success,40,19,1,0.9047619047619048,0.8195289909608678,0.021511838688694874,2,4.854301452636719,22.198699951171875,0,0.0,0.021511838688694874,0.021511838688694874,0
move_near,54,late,both_success,70,56,0,0.4827586206896552,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,55,early,both_fail,9,27,1,1.0,0.9692411471678292,0.03791841243014735,2,-0.65509033203125,7.793548583984375,0,0.037037037037037035,0.03791841243014735,0.03791841243014735,0
move_near,55,middle,both_fail,40,32,0,0.9142857142857143,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,55,late,both_fail,70,32,1,0.8888888888888888,0.9970926093430343,0.0,0,-0.6262359619140625,-1.00799560546875,-1,-0.03125,0.0,0.0,0
move_near,56,early,both_fail,9,51,1,0.5294117647058824,0.9978543602936263,0.0,0,0.171630859375,1.6230926513671875,-1,-0.03921568627450982,0.0,0.0,0
move_near,56,middle,both_fail,40,70,0,0.6142857142857143,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,56,late,both_fail,70,60,1,0.5333333333333333,0.9949961098960831,0.016869652492964564,2,-4.5857696533203125,2.3289642333984375,-1,-0.016666666666666663,0.016869652492964564,0.016869652492964564,0
move_near,57,early,both_success,9,29,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,57,middle,both_success,40,34,1,0.8571428571428571,0.9804500881658627,0.004667983202373299,1,1.562408447265625,-0.308563232421875,-1,-0.029411764705882346,0.004667983202373299,0.004667983202373299,0
move_near,57,late,both_success,70,18,0,0.4,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,58,early,both_success,9,56,2,0.9491525423728814,0.9724760899201167,0.007380910506435467,1,-1.876953125,1.085296630859375,1,0.017857142857142863,0.0,0.0,1
move_near,58,middle,both_success,40,15,0,0.8235294117647058,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,58,late,both_success,70,32,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,59,early,rescue,9,24,1,0.875,0.9931830764351407,0.0,0,0.5537948608398438,3.113525390625,1,0.08333333333333334,0.0,0.0,0
move_near,59,middle,rescue,40,44,1,0.7872340425531915,0.9963958462686905,0.0,0,1.4329681396484375,-0.0861968994140625,0,0.0,0.0,0.0,0
move_near,59,late,rescue,70,56,2,0.23214285714285715,0.9929132616368389,0.0,0,1.311065673828125,-2.0950469970703125,-3,-0.03571428571428571,0.0,0.0,0
move_near,60,early,both_fail,9,27,1,1.0,0.9692411471678292,0.03791841243014735,2,-0.65509033203125,7.793548583984375,0,0.037037037037037035,0.03791841243014735,0.03791841243014735,0
move_near,60,middle,both_fail,40,32,0,0.9142857142857143,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,60,late,both_fail,70,32,1,0.8888888888888888,0.9970926093430343,0.0,0,-0.6262359619140625,-1.00799560546875,-1,-0.03125,0.0,0.0,0
move_near,61,early,both_success,9,56,2,0.9491525423728814,0.9724760899201167,0.007380910506435467,1,-1.876953125,1.085296630859375,1,0.017857142857142863,0.0,0.0,1
move_near,61,middle,both_success,40,15,0,0.8235294117647058,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,61,late,both_success,70,32,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,62,early,both_fail,9,27,1,1.0,0.9510935439125399,0.0,0,0.052978515625,3.480377197265625,-1,0.0,0.0,0.0,0
move_near,62,middle,both_fail,40,24,1,0.5454545454545454,0.963633666989518,0.02952364202574187,1,1.9335708618164062,-0.104217529296875,-1,-0.04166666666666666,0.02952364202574187,0.02952364202574187,0
move_near,62,late,both_fail,70,43,0,0.627906976744186,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,63,early,both_success,9,24,2,0.8888888888888888,0.9807111644857415,0.03353039944990005,1,2.299468994140625,-3.124298095703125,0,0.0,0.03353039944990005,0.0670607988998001,0
move_near,63,middle,both_success,40,47,1,0.86,0.9224261506004031,0.03384396669568587,2,-0.761962890625,7.5814971923828125,-1,-0.02127659574468084,0.03384396669568587,0.03384396669568587,0
move_near,63,late,both_success,70,54,0,0.7540983606557377,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,64,early,both_success,9,41,1,0.5609756097560976,0.9988484100806144,0.0,0,-0.0181884765625,-1.2460479736328125,-1,-0.024390243902439032,0.0,0.0,0
move_near,64,middle,both_success,40,30,0,0.8333333333333334,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,64,late,both_success,70,13,1,0.32,0.9764498660968622,0.027745927015940364,1,0.134796142578125,-4.6652679443359375,2,0.07692307692307693,0.027745927015940364,0.027745927015940364,0
move_near,65,early,both_success,9,28,1,0.5833333333333334,0.9765688299090276,0.0,0,4.15386962890625,-1.6781768798828125,-1,-0.03571428571428571,0.0,0.0,0
move_near,65,middle,both_success,40,29,0,0.5833333333333334,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,65,late,both_success,70,25,0,0.7333333333333333,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,66,early,rescue,9,22,2,0.88,0.8974409730584382,0.012636302639456365,1,1.1356887817382812,3.5533599853515625,-1,0.0,0.012636302639456365,0.012636302639456365,0
move_near,66,middle,rescue,40,55,0,0.2727272727272727,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,66,late,rescue,70,13,2,0.6190476190476191,0.9787410470877798,0.0,0,2.3790283203125,0.608489990234375,1,0.15384615384615385,0.0,0.0,0
move_near,67,early,both_success,9,39,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,67,middle,both_success,40,81,0,0.9156626506024096,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,67,late,both_success,70,46,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,68,early,harm,9,52,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,68,middle,harm,40,54,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,68,late,harm,70,75,0,0.38961038961038963,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,69,early,both_fail,9,77,0,0.987012987012987,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,69,middle,both_fail,40,44,3,0.5,0.9806625889126314,0.0,0,0.1265106201171875,-1.733123779296875,0,0.0,0.0,0.0,0
move_near,69,late,both_fail,70,65,2,0.6046511627906976,0.9891123108847523,0.019412336523626367,1,-1.448944091796875,0.31396484375,1,0.015384615384615385,0.0,0.0,1
move_near,70,early,both_success,9,57,0,0.8382352941176471,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,70,middle,both_success,40,20,0,0.7619047619047619,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,70,late,both_success,70,18,0,0.9444444444444444,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,71,early,both_fail,9,65,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,71,middle,both_fail,40,32,2,0.8888888888888888,0.8671854968952912,0.0,0,2.5040740966796875,6.8419952392578125,2,0.0625,0.011669958005933179,0.011669958005933179,0
move_near,71,late,both_fail,70,35,2,0.813953488372093,0.9583447282856666,0.27555878870731715,2,-16.989700317382812,-0.8416900634765625,-2,-0.05714285714285715,0.021192917302543024,0.021192917302543024,0
move_near,72,early,harm,9,62,0,0.96875,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,72,middle,harm,40,86,0,0.9080459770114943,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,72,late,harm,70,68,1,0.7204301075268817,0.9950620518057256,0.0,0,-1.2486572265625,0.4656524658203125,2,0.029411764705882346,0.0,0.0,0
move_near,73,early,harm,9,52,0,0.8253968253968254,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,73,middle,harm,40,49,2,0.8431372549019608,0.9926839467684497,0.0,0,1.933441162109375,-0.0529327392578125,0,0.020408163265306117,0.0,0.0,0
move_near,73,late,harm,70,53,1,0.8545454545454545,0.9966425048621635,0.0,0,0.9375,0.9259490966796875,-2,-0.018867924528301883,0.0,0.0,0
move_near,74,early,rescue,9,26,1,0.9629629629629629,0.9577001006284543,0.0,0,1.01580810546875,2.0054779052734375,-1,-0.038461538461538464,0.0,0.0,0
move_near,74,middle,rescue,40,14,2,0.7058823529411765,0.6908078841041762,0.09416535266317691,2,3.1557083129882812,19.874038696289062,-1,-0.07142857142857142,0.09549543255304468,0.1823700131993071,0
move_near,74,late,rescue,70,11,0,0.15942028985507245,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,75,early,harm,9,40,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,75,middle,harm,40,20,0,0.32786885245901637,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,75,late,harm,70,56,0,0.7142857142857143,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,76,early,both_success,9,73,1,0.9863013698630136,0.9955515909660654,0.0,0,0.1897735595703125,-0.625274658203125,-2,-0.0136986301369863,0.0,0.0,0
move_near,76,middle,both_success,40,21,1,0.84,0.9900295613227712,0.0,0,-1.0608139038085938,1.878662109375,1,0.09523809523809523,0.0,0.0,0
move_near,76,late,both_success,70,57,0,0.873015873015873,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,77,early,both_success,9,60,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,77,middle,both_success,40,51,1,0.7894736842105263,0.9949514876440081,0.01579537829932043,1,1.5200347900390625,-0.69342041015625,-1,-0.019607843137254916,0.01579537829932043,0.01579537829932043,0
move_near,77,late,both_success,70,55,0,0.8064516129032258,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,78,early,rescue,9,25,1,1.0,0.862409738232973,0.04188801468113279,3,-6.068603515625,8.9425048828125,0,0.0,0.04188801468113279,0.04188801468113279,0
move_near,78,middle,rescue,40,87,1,0.3448275862068966,0.9925214676449592,0.044285463038612805,1,2.0011444091796875,0.65032958984375,1,0.0,0.044285463038612805,0.044285463038612805,0
move_near,78,late,rescue,70,64,0,0.515625,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,79,early,both_success,9,60,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,79,middle,both_success,40,51,1,0.7894736842105263,0.9949514876440081,0.01579537829932043,1,1.5200347900390625,-0.69342041015625,-1,-0.019607843137254916,0.01579537829932043,0.01579537829932043,0
move_near,79,late,both_success,70,55,0,0.8064516129032258,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,80,early,both_success,9,13,1,0.8571428571428571,0.9531192769426075,0.0,0,2.0215377807617188,-4.028404235839844,-2,-0.15384615384615385,0.0,0.0,0
move_near,80,middle,both_success,40,19,1,0.9047619047619048,0.8195289909608678,0.021511838688694874,2,4.854301452636719,22.198699951171875,0,0.0,0.021511838688694874,0.021511838688694874,0
move_near,80,late,both_success,70,56,0,0.4827586206896552,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,81,early,both_success,9,39,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,81,middle,both_success,40,81,0,0.9156626506024096,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,81,late,both_success,70,46,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,82,early,both_success,9,40,0,0.7916666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,82,middle,both_success,40,35,0,0.7692307692307693,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,82,late,both_success,70,83,0,0.40476190476190477,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,83,early,both_fail,9,27,1,1.0,0.9510935439125399,0.0,0,0.052978515625,3.480377197265625,-1,0.0,0.0,0.0,0
move_near,83,middle,both_fail,40,24,1,0.5454545454545454,0.963633666989518,0.02952364202574187,1,1.9335708618164062,-0.104217529296875,-1,-0.04166666666666666,0.02952364202574187,0.02952364202574187,0
move_near,83,late,both_fail,70,43,0,0.627906976744186,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,84,early,both_fail,9,34,3,0.6764705882352942,0.8692757949422306,0.04872940940857532,2,-1.7922821044921875,-3.807159423828125,0,0.029411764705882346,0.066979251523916,0.12743541267909395,0
move_near,84,middle,both_fail,40,39,1,0.36363636363636365,0.9957540404546293,0.017341204384962783,1,1.5947723388671875,0.2555084228515625,-2,-0.025641025641025633,0.017341204384962783,0.017341204384962783,0
move_near,84,late,both_fail,70,45,1,0.4583333333333333,0.9090904239953285,0.04441058634743269,2,-2.35247802734375,-5.8553619384765625,0,0.0,0.04441058634743269,0.04441058634743269,0
move_near,85,early,both_fail,9,35,1,0.9459459459459459,0.9849058446490218,0.0,0,-0.5189361572265625,-0.5508880615234375,-1,-0.028571428571428567,0.0,0.0,0
