state_id,task,seed,source_step,phase,split,arm,m,standard_overlap,v1_overlap,num_components,isolated_token_ratio,largest_component_ratio,feature_perturbation_total,selected_mean_relative_perturbation,centered_residual_norm,winner_flip_count
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,validation,standard_shr,49,1.0,0.04081632653061224,13,0.16326530612244897,0.42857142857142855,155.19622802734375,0.8299441933631897,27.307178497314453,0
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,validation,prompt_v1,49,0.04081632653061224,1.0,18,0.14285714285714285,0.16326530612244897,155.09332275390625,0.7871798872947693,119.08074188232422,0
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,validation,prompt_single,49,0.02040816326530612,0.7551020408163265,13,0.16326530612244897,0.42857142857142855,170.6185302734375,0.8547182679176331,171.24929809570312,1
google_robot_pick_coke_can__seed003__step071,google_robot_pick_coke_can,3,71,late,validation,prompt_sparse,49,0.02040816326530612,0.7346938775510204,13,0.14285714285714285,0.30612244897959184,163.00950622558594,0.8611836433410645,172.59706115722656,2
google_robot_pick_coke_can__seed005__step008,google_robot_pick_coke_can,5,8,early,validation,standard_shr,13,1.0,0.15384615384615385,2,0.0,0.8461538461538461,114.72003936767578,0.9071476459503174,63.25699234008789,2
google_robot_pick_coke_can__seed005__step008,google_robot_pick_coke_can,5,8,early,validation,prompt_v1,13,0.15384615384615385,1.0,8,0.38461538461538464,0.3076923076923077,86.2104263305664,0.805824875831604,123.66576385498047,1
google_robot_pick_coke_can__seed005__step008,google_robot_pick_coke_can,5,8,early,validation,prompt_single,13,0.07692307692307693,0.46153846153846156,2,0.0,0.5384615384615384,94.73880004882812,0.913452684879303,203.50575256347656,2
google_robot_pick_coke_can__seed005__step008,google_robot_pick_coke_can,5,8,early,validation,prompt_sparse,13,0.07692307692307693,0.6153846153846154,5,0.23076923076923078,0.6153846153846154,94.61804962158203,0.9018515348434448,200.07179260253906,2
google_robot_pick_coke_can__seed005__step040,google_robot_pick_coke_can,5,40,middle,validation,standard_shr,9,1.0,0.0,3,0.1111111111111111,0.5555555555555556,100.95982360839844,0.7490441203117371,4.603653907775879,0
google_robot_pick_coke_can__seed005__step040,google_robot_pick_coke_can,5,40,middle,validation,prompt_v1,9,0.0,1.0,5,0.2222222222222222,0.3333333333333333,71.686767578125,0.805121123790741,80.33671569824219,0
google_robot_pick_coke_can__seed005__step040,google_robot_pick_coke_can,5,40,middle,validation,prompt_single,9,0.0,0.4444444444444444,2,0.1111111111111111,0.8888888888888888,77.33358001708984,0.8656313419342041,93.88259887695312,0
google_robot_pick_coke_can__seed005__step040,google_robot_pick_coke_can,5,40,middle,validation,prompt_sparse,9,0.0,0.4444444444444444,3,0.2222222222222222,0.7777777777777778,70.6086196899414,0.8749204874038696,105.95455932617188,0
google_robot_pick_coke_can__seed005__step071,google_robot_pick_coke_can,5,71,late,validation,standard_shr,7,1.0,0.0,1,0.0,1.0,94.0475082397461,0.8960779905319214,30.540952682495117,0
google_robot_pick_coke_can__seed005__step071,google_robot_pick_coke_can,5,71,late,validation,prompt_v1,7,0.0,1.0,5,0.5714285714285714,0.42857142857142855,66.2489242553711,0.8506892323493958,95.4959945678711,1
google_robot_pick_coke_can__seed005__step071,google_robot_pick_coke_can,5,71,late,validation,prompt_single,7,0.0,0.5714285714285714,2,0.0,0.7142857142857143,70.24571228027344,0.8873756527900696,124.67193603515625,1
google_robot_pick_coke_can__seed005__step071,google_robot_pick_coke_can,5,71,late,validation,prompt_sparse,7,0.0,0.7142857142857143,3,0.2857142857142857,0.7142857142857143,68.1368408203125,0.9272162318229675,123.86121368408203,1
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,exploration,standard_shr,18,1.0,0.2222222222222222,3,0.0,0.3888888888888889,131.37562561035156,0.9868041276931763,201.810791015625,4
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,exploration,prompt_v1,18,0.2222222222222222,1.0,11,0.4444444444444444,0.2222222222222222,97.60387420654297,0.8008546829223633,157.07302856445312,1
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,exploration,prompt_single,18,0.3888888888888889,0.5555555555555556,8,0.2777777777777778,0.3333333333333333,105.5462417602539,0.8854125738143921,184.35726928710938,1
google_robot_pick_coke_can__seed030__step008,google_robot_pick_coke_can,30,8,early,exploration,prompt_sparse,18,0.2777777777777778,0.5555555555555556,8,0.2777777777777778,0.2777777777777778,90.80775451660156,0.8105862140655518,183.87545776367188,0
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,exploration,standard_shr,59,1.0,0.06779661016949153,4,0.01694915254237288,0.8305084745762712,207.97694396972656,0.9593374729156494,50.866580963134766,2
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,exploration,prompt_v1,59,0.06779661016949153,1.0,13,0.05084745762711865,0.3050847457627119,177.7181396484375,0.8162602186203003,217.6592559814453,2
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,exploration,prompt_single,59,0.0,0.711864406779661,9,0.0847457627118644,0.4915254237288136,191.69793701171875,0.8870158195495605,230.23550415039062,2
google_robot_pick_coke_can__seed030__step040,google_robot_pick_coke_can,30,40,middle,exploration,prompt_sparse,59,0.0,0.7627118644067796,10,0.05084745762711865,0.3898305084745763,179.54403686523438,0.8593240976333618,231.1262969970703,3
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,exploration,standard_shr,11,1.0,0.2727272727272727,2,0.09090909090909091,0.9090909090909091,107.25474548339844,0.9708268642425537,205.41024780273438,2
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,exploration,prompt_v1,11,0.2727272727272727,1.0,9,0.6363636363636364,0.18181818181818182,84.5261001586914,0.7913232445716858,147.02903747558594,1
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,exploration,prompt_single,11,0.7272727272727273,0.45454545454545453,3,0.18181818181818182,0.8181818181818182,91.65827178955078,0.8121921420097351,161.82118225097656,1
google_robot_pick_coke_can__seed030__step071,google_robot_pick_coke_can,30,71,late,exploration,prompt_sparse,11,0.5454545454545454,0.6363636363636364,4,0.2727272727272727,0.7272727272727273,89.21863555908203,0.8040996193885803,163.94949340820312,1
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,exploration,standard_shr,13,1.0,0.23076923076923078,2,0.0,0.6923076923076923,106.53782653808594,0.9215972423553467,143.63079833984375,2
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,exploration,prompt_v1,13,0.23076923076923078,1.0,10,0.6153846153846154,0.23076923076923078,89.61891174316406,0.8156833648681641,80.36090087890625,1
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,exploration,prompt_single,13,0.6153846153846154,0.3076923076923077,3,0.0,0.6153846153846154,93.4170913696289,0.8158251643180847,129.3841552734375,1
google_robot_pick_coke_can__seed059__step008,google_robot_pick_coke_can,59,8,early,exploration,prompt_sparse,13,0.5384615384615384,0.38461538461538464,4,0.15384615384615385,0.6153846153846154,91.90817260742188,0.8534190654754639,106.25763702392578,1
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,exploration,standard_shr,64,1.0,0.03125,5,0.015625,0.6875,217.0826416015625,0.9440115094184875,35.504783630371094,0
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,exploration,prompt_v1,64,0.03125,1.0,18,0.109375,0.140625,181.7512969970703,0.7915748357772827,171.79124450683594,1
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,exploration,prompt_single,64,0.0,0.78125,10,0.0625,0.265625,190.7857208251953,0.8616725206375122,248.05868530273438,1
google_robot_pick_coke_can__seed059__step040,google_robot_pick_coke_can,59,40,middle,exploration,prompt_sparse,64,0.0,0.78125,11,0.09375,0.296875,192.03369140625,0.8626006245613098,246.7281036376953,1
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,exploration,standard_shr,38,1.0,0.07894736842105263,1,0.0,1.0,183.71241760253906,0.8981854319572449,62.98727035522461,0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,exploration,prompt_v1,38,0.07894736842105263,1.0,18,0.2894736842105263,0.2631578947368421,136.4478302001953,0.7800279855728149,125.2217025756836,0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,exploration,prompt_single,38,0.05263157894736842,0.7894736842105263,10,0.13157894736842105,0.5526315789473685,155.14344787597656,0.8542810678482056,168.43539428710938,0
google_robot_pick_coke_can__seed059__step071,google_robot_pick_coke_can,59,71,late,exploration,prompt_sparse,38,0.02631578947368421,0.7631578947368421,10,0.15789473684210525,0.5526315789473685,152.27850341796875,0.863292396068573,171.1984100341797,1
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,validation,standard_shr,10,1.0,0.0,4,0.1,0.5,103.94278717041016,0.7989598512649536,8.54195499420166,0
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,validation,prompt_v1,10,0.0,1.0,5,0.2,0.4,73.34751892089844,0.7390981912612915,88.33023834228516,3
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,validation,prompt_single,10,0.0,0.4,4,0.1,0.5,86.151611328125,0.8068920373916626,209.7255096435547,4
google_robot_pick_coke_can__seed095__step008,google_robot_pick_coke_can,95,8,early,validation,prompt_sparse,10,0.0,0.5,5,0.4,0.6,85.12476348876953,0.8378083109855652,222.93624877929688,3
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,validation,standard_shr,43,1.0,0.046511627906976744,9,0.09302325581395349,0.23255813953488372,179.62770080566406,0.8456340432167053,27.218196868896484,0
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,validation,prompt_v1,43,0.046511627906976744,1.0,15,0.23255813953488372,0.3953488372093023,147.60157775878906,0.8087880611419678,144.90977478027344,1
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,validation,prompt_single,43,0.0,0.7209302325581395,13,0.13953488372093023,0.37209302325581395,146.95054626464844,0.874272346496582,185.0796356201172,2
google_robot_pick_coke_can__seed095__step040,google_robot_pick_coke_can,95,40,middle,validation,prompt_sparse,43,0.0,0.6976744186046512,13,0.13953488372093023,0.37209302325581395,152.75201416015625,0.8755884170532227,179.70669555664062,2
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,validation,standard_shr,56,1.0,0.03571428571428571,14,0.14285714285714285,0.23214285714285715,191.65330505371094,0.8397397994995117,28.817968368530273,0
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,validation,prompt_v1,56,0.03571428571428571,1.0,15,0.10714285714285714,0.35714285714285715,177.98622131347656,0.844415009021759,217.80848693847656,2
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,validation,prompt_single,56,0.0,0.75,12,0.08928571428571429,0.32142857142857145,169.45318603515625,0.8772086501121521,234.23199462890625,3
google_robot_pick_coke_can__seed095__step071,google_robot_pick_coke_can,95,71,late,validation,prompt_sparse,56,0.0,0.7321428571428571,11,0.10714285714285714,0.3392857142857143,171.44424438476562,0.8967198133468628,230.3670654296875,3
google_robot_pick_coke_can__seed096__step008,google_robot_pick_coke_can,96,8,early,exploration,standard_shr,24,1.0,0.20833333333333334,2,0.0,0.75,148.2987518310547,0.9727891087532043,161.2935791015625,3
google_robot_pick_coke_can__seed096__step008,google_robot_pick_coke_can,96,8,early,exploration,prompt_v1,24,0.20833333333333334,1.0,13,0.4166666666666667,0.25,112.61589813232422,0.7801521420478821,142.3555908203125,2
google_robot_pick_coke_can__seed096__step008,google_robot_pick_coke_can,96,8,early,exploration,prompt_single,24,0.2916666666666667,0.5833333333333334,6,0.125,0.3333333333333333,132.5660400390625,0.9188562035560608,219.04331970214844,5
google_robot_pick_coke_can__seed096__step008,google_robot_pick_coke_can,96,8,early,exploration,prompt_sparse,24,0.25,0.4583333333333333,5,0.08333333333333333,0.4583333333333333,133.4088897705078,0.9425950646400452,209.35023498535156,4
google_robot_pick_coke_can__seed096__step040,google_robot_pick_coke_can,96,40,middle,exploration,standard_shr,6,1.0,0.0,2,0.16666666666666666,0.8333333333333334,94.04422760009766,0.7942817807197571,7.360891819000244,0
google_robot_pick_coke_can__seed096__step040,google_robot_pick_coke_can,96,40,middle,exploration,prompt_v1,6,0.0,1.0,5,0.6666666666666666,0.3333333333333333,62.986610412597656,0.8420464396476746,106.90409088134766,2
google_robot_pick_coke_can__seed096__step040,google_robot_pick_coke_can,96,40,middle,exploration,prompt_single,6,0.0,0.5,2,0.16666666666666666,0.8333333333333334,54.3079948425293,0.7650706171989441,178.8392333984375,3
google_robot_pick_coke_can__seed096__step040,google_robot_pick_coke_can,96,40,middle,exploration,prompt_sparse,6,0.0,0.5,3,0.3333333333333333,0.6666666666666666,51.99005126953125,0.8340103626251221,179.03578186035156,2
google_robot_pick_coke_can__seed096__step071,google_robot_pick_coke_can,96,71,late,exploration,standard_shr,29,1.0,0.1724137931034483,1,0.0,1.0,161.76736450195312,1.0254079103469849,68.74873352050781,0
google_robot_pick_coke_can__seed096__step071,google_robot_pick_coke_can,96,71,late,exploration,prompt_v1,29,0.1724137931034483,1.0,18,0.41379310344827586,0.1724137931034483,121.35154724121094,0.7497274279594421,142.2071075439453,0
google_robot_pick_coke_can__seed096__step071,google_robot_pick_coke_can,96,71,late,exploration,prompt_single,29,0.20689655172413793,0.5862068965517241,7,0.13793103448275862,0.6206896551724138,140.61032104492188,0.8804590106010437,158.0819549560547,1
google_robot_pick_coke_can__seed096__step071,google_robot_pick_coke_can,96,71,late,exploration,prompt_sparse,29,0.1724137931034483,0.6551724137931034,11,0.3103448275862069,0.5517241379310345,130.35191345214844,0.8522608280181885,156.46847534179688,1
google_robot_pick_coke_can__seed097__step008,google_robot_pick_coke_can,97,8,early,exploration,standard_shr,25,1.0,0.16,2,0.0,0.8,144.77545166015625,1.0075232982635498,64.64811706542969,0
google_robot_pick_coke_can__seed097__step008,google_robot_pick_coke_can,97,8,early,exploration,prompt_v1,25,0.16,1.0,13,0.28,0.16,121.10163116455078,0.7995544672012329,121.73809051513672,0
google_robot_pick_coke_can__seed097__step008,google_robot_pick_coke_can,97,8,early,exploration,prompt_single,25,0.0,0.6,5,0.08,0.68,142.43338012695312,0.9517742395401001,168.0541229248047,0
google_robot_pick_coke_can__seed097__step008,google_robot_pick_coke_can,97,8,early,exploration,prompt_sparse,25,0.04,0.6,7,0.16,0.64,134.52182006835938,0.8931857943534851,163.56568908691406,0
google_robot_pick_coke_can__seed097__step040,google_robot_pick_coke_can,97,40,middle,exploration,standard_shr,24,1.0,0.16666666666666666,2,0.0,0.7916666666666666,140.0689239501953,0.9821853041648865,55.08002471923828,0
google_robot_pick_coke_can__seed097__step040,google_robot_pick_coke_can,97,40,middle,exploration,prompt_v1,24,0.16666666666666666,1.0,13,0.3333333333333333,0.16666666666666666,120.1788558959961,0.7906610369682312,114.6102294921875,2
google_robot_pick_coke_can__seed097__step040,google_robot_pick_coke_can,97,40,middle,exploration,prompt_single,24,0.0,0.5833333333333334,4,0.041666666666666664,0.6666666666666666,148.60939025878906,0.9539567828178406,166.44041442871094,0
google_robot_pick_coke_can__seed097__step040,google_robot_pick_coke_can,97,40,middle,exploration,prompt_sparse,24,0.041666666666666664,0.625,8,0.25,0.6666666666666666,138.56105041503906,0.9193231463432312,161.4268035888672,0
google_robot_pick_coke_can__seed097__step071,google_robot_pick_coke_can,97,71,late,exploration,standard_shr,8,1.0,0.0,2,0.0,0.5,88.1450424194336,0.9227284789085388,38.24807357788086,1
google_robot_pick_coke_can__seed097__step071,google_robot_pick_coke_can,97,71,late,exploration,prompt_v1,8,0.0,1.0,6,0.5,0.25,69.35108947753906,0.8540478944778442,138.1758270263672,3
google_robot_pick_coke_can__seed097__step071,google_robot_pick_coke_can,97,71,late,exploration,prompt_single,8,0.0,0.375,1,0.0,1.0,77.288818359375,0.8515574932098389,169.54965209960938,2
google_robot_pick_coke_can__seed097__step071,google_robot_pick_coke_can,97,71,late,exploration,prompt_sparse,8,0.0,0.375,3,0.125,0.625,69.25321960449219,0.8904981017112732,133.63677978515625,1
google_robot_pick_coke_can__seed099__step008,google_robot_pick_coke_can,99,8,early,validation,standard_shr,8,1.0,0.0,2,0.0,0.625,75.44470977783203,0.9036548137664795,114.9114761352539,1
google_robot_pick_coke_can__seed099__step008,google_robot_pick_coke_can,99,8,early,validation,prompt_v1,8,0.0,1.0,7,0.75,0.25,81.04385375976562,0.86001056432724,71.06288146972656,1
google_robot_pick_coke_can__seed099__step008,google_robot_pick_coke_can,99,8,early,validation,prompt_single,8,0.375,0.25,2,0.0,0.625,65.61653137207031,0.8301394581794739,100.28923034667969,0
google_robot_pick_coke_can__seed099__step008,google_robot_pick_coke_can,99,8,early,validation,prompt_sparse,8,0.375,0.375,4,0.25,0.5,66.9123306274414,0.8385679721832275,96.3643569946289,0
google_robot_pick_coke_can__seed099__step040,google_robot_pick_coke_can,99,40,middle,validation,standard_shr,41,1.0,0.04878048780487805,13,0.2682926829268293,0.6829268292682927,155.83360290527344,0.8013514280319214,26.07599449157715,0
google_robot_pick_coke_can__seed099__step040,google_robot_pick_coke_can,99,40,middle,validation,prompt_v1,41,0.04878048780487805,1.0,21,0.2682926829268293,0.14634146341463414,146.53468322753906,0.811416506767273,82.47161102294922,0
google_robot_pick_coke_can__seed099__step040,google_robot_pick_coke_can,99,40,middle,validation,prompt_single,41,0.0,0.6585365853658537,11,0.14634146341463414,0.4878048780487805,158.5305633544922,0.8913899064064026,143.8191375732422,1
google_robot_pick_coke_can__seed099__step040,google_robot_pick_coke_can,99,40,middle,validation,prompt_sparse,41,0.024390243902439025,0.6097560975609756,14,0.24390243902439024,0.2926829268292683,150.93251037597656,0.8535897731781006,130.0633087158203,1
google_robot_pick_coke_can__seed099__step071,google_robot_pick_coke_can,99,71,late,validation,standard_shr,7,1.0,0.0,3,0.2857142857142857,0.7142857142857143,98.88883209228516,0.7860544323921204,4.72990083694458,0
google_robot_pick_coke_can__seed099__step071,google_robot_pick_coke_can,99,71,late,validation,prompt_v1,7,0.0,1.0,6,0.7142857142857143,0.2857142857142857,73.27433776855469,0.8343285322189331,62.96487808227539,0
google_robot_pick_coke_can__seed099__step071,google_robot_pick_coke_can,99,71,late,validation,prompt_single,7,0.0,0.2857142857142857,4,0.14285714285714285,0.2857142857142857,59.06470489501953,0.7449063658714294,81.53997039794922,1
google_robot_pick_coke_can__seed099__step071,google_robot_pick_coke_can,99,71,late,validation,prompt_sparse,7,0.0,0.42857142857142855,4,0.2857142857142857,0.42857142857142855,60.63917541503906,0.8288256525993347,93.40637969970703,0
