state_id,split,task,layer,new_target_gain,old_target_drop
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,29,0.025111109018325806,-0.008205235004425049
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,30,0.0056025683879852295,0.006732001900672913
google_robot_pick_coke_can__seed003__step008,validation,google_robot_pick_coke_can,31,0.00036903470754623413,-0.0014195293188095093
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,0,-0.00014207512140274048,0.00012256577610969543
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,1,-0.00017938390374183655,-0.0004030987620353699
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,2,-0.0013548452407121658,0.0004487456753849983
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,3,0.0011878162622451782,0.0005151256918907166
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,4,0.0007418747991323471,0.00025450345128774643
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,5,-0.0027098804712295532,0.0014156494289636612
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,6,0.0195578932762146,0.02951814979314804
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,7,0.18701057136058807,0.13443095982074738
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,8,0.12089614570140839,0.09975652396678925
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,9,0.055501215159893036,0.03037959709763527
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,10,0.07463247328996658,0.04950162023305893
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,11,0.2150857150554657,0.1489776372909546
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,12,0.10353291779756546,0.05313419550657272
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,13,0.026281163096427917,0.03990865871310234
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,14,0.13403387367725372,0.12084224075078964
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,15,0.053195271641016006,0.016118844971060753
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,16,0.06561217457056046,0.041345227509737015
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,17,0.08703848719596863,0.08252386748790741
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,18,0.056610021740198135,0.027021903544664383
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,19,0.01596803218126297,0.010145805776119232
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,20,0.041458338499069214,0.00662048626691103
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,21,0.22536183893680573,0.05231419578194618
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,22,0.02699906751513481,0.007401246577501297
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,23,0.03582923859357834,0.006775395013391972
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,24,0.10316628217697144,0.02514391764998436
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,25,0.04304962232708931,0.0018594134598970413
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,26,0.04566230624914169,-0.001034727320075035
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,27,0.011632256209850311,0.0075101591646671295
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,28,-0.001875549554824829,-0.007756870239973068
